Frame,Time (ms),,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity 
23,259277,,93.0417,,95.3929,,122.3958,,149.1,,159.1458,,168.25,,169.4444,,186.2667,,157.3281,,183.15,,166.1111,,137.551,,159.8333,,123.0816,,169.0417,,171.0744,,186.7159,,230.9583,,231.3,,207.119,,209.2679,,211.875,,192.9,,237.45,,229.381,,171.1225,,198.4722,,187.1071
24,269278,,91.8542,,94.25,,122,,151.0333,,156.9167,,164.7143,,170.4167,,183.4,,156.2344,,183.3,,161.5,,136.9388,,159.8929,,121.7347,,168.6806,,168.3223,,187.8409,,226.4167,,233.66,,206.9762,,208.4107,,211.6667,,189.9667,,235.1,,229.9762,,173.0204,,198.0278,,189.3929
25,279276,,94.1042,,95.6071,,122.1458,,153.6,,161.5625,,168.9464,,173.0556,,190.0667,,158.4531,,185.1125,,167.6667,,135.7959,,160.5833,,124.2245,,168.8333,,171.5372,,188.7045,,229.0417,,238.02,,211.4524,,211.5179,,212.3958,,191.4333,,243.95,,230.5952,,175.1633,,201.6389,,184.75
26,289276,,94,,94.75,,122.25,,151.5333,,159.9792,,168.3929,,171,,190.9333,,159.2031,,185.8125,,164.0556,,136.4694,,160.9762,,123.7959,,169.5417,,170.3388,,189.5114,,230.875,,236.44,,207.8095,,208.2143,,211.7708,,191.8667,,242.05,,230.3095,,175.2041,,198.8889,,187.5
27,299277,,96.4375,,97.3571,,123.9583,,155.9667,,163.3125,,171.0179,,172.1667,,195.8667,,162.9063,,186.675,,167.4444,,141.7143,,161.8095,,126.3469,,172.5694,,173.2479,,190.9432,,234.6667,,237.98,,209.8095,,212.2321,,215.8125,,195.3667,,244.35,,236.4524,,178.0816,,203.0556,,189.0714
28,309277,,93.8958,,97.4643,,124.3333,,154.6,,162.1042,,169.4286,,171.5833,,193.8,,160.5156,,186.625,,165.6111,,137.9796,,161.9286,,125.1429,,170,,170.3719,,189.4091,,227.6667,,237.12,,208.7857,,210.5714,,211.1875,,192.5333,,244.4,,231.2619,,174.6327,,202.3333,,188.3929
29,319275,,95.7083,,97.6429,,123.9167,,155,,163.1875,,170.3571,,173.5556,,189.4,,160.0156,,187.2875,,165.6111,,138.8775,,161.0952,,123.2041,,172.2778,,171.7438,,189.5568,,231.2083,,239.22,,208.619,,212.9107,,214.5417,,196.3667,,240.85,,232.3095,,174.4898,,201.0139,,188.5714
30,329275,,94.3542,,95.6071,,121.2292,,152.5,,160.2708,,171.2143,,171.6389,,187.7333,,158.625,,184.8125,,166.9444,,137.0408,,159.7738,,122.6531,,169.0694,,170.5703,,188.9091,,228.6667,,236.88,,209.9762,,212.1786,,211.3125,,194.6333,,239.1,,231.0476,,172.5918,,201.1528,,186.8571
31,339276,,94.9375,,96.2857,,123.6042,,154.5667,,162.8542,,172.0893,,171.8056,,194.4,,160.9063,,186.4625,,170.1111,,140.9796,,161.2381,,123.102,,171.9306,,174.2314,,190.9205,,232.0417,,239.4,,209.2857,,212.1964,,213.6042,,193.0333,,243,,231.5952,,177.7143,,201.7083,,187.2143
32,349274,,95.0417,,96.8929,,120.75,,152.5,,161.9792,,169.9286,,170.6944,,189.8667,,161.2813,,187.75,,167.3889,,138.0816,,162.1548,,122.6327,,171.2639,,171.5289,,190.1136,,233.375,,236.5,,209.7619,,210.4286,,212.4583,,193.4,,240.05,,231.9048,,174.6939,,199.4444,,190.5357
33,359274,,96.5833,,94.8571,,124.0625,,155.7333,,164.4583,,170.8393,,173.4722,,192.3333,,160.7031,,187.9125,,166.7778,,139.7347,,160.4524,,125.2653,,171.2917,,173.0496,,189.875,,233.75,,240.12,,210.9524,,214.1964,,216.3125,,193.6,,239.85,,235.5476,,177.8163,,203.0972,,188.1071
34,369275,,93.3125,,93.8929,,123.625,,152.8,,160.3333,,169.0536,,170.8333,,191.6667,,158.6406,,185.1375,,164.2222,,137.8775,,161.0714,,122.102,,169.7917,,170.5124,,187.1364,,230.75,,237.32,,207.7381,,211.2857,,209.7708,,191.8667,,239.7,,233.2381,,174.5714,,200.6667,,187.0714
35,379273,,96.0417,,97.3929,,123.9167,,153.7,,162.6458,,171.3214,,173.4167,,190.4667,,161.2031,,185.4875,,167.9444,,139.6327,,161.869,,125.9184,,173.3472,,172.6033,,190.2386,,231.3333,,239.46,,211.881,,213.5536,,216.3125,,195.2333,,244.05,,234.5238,,178.2449,,202.4306,,189.1429
36,389273,,95.75,,96.75,,125.3333,,155.1667,,162.375,,171.3929,,172.9167,,190.6,,160.6094,,186.025,,167.0556,,138.1225,,160.9405,,124.3878,,171,,172.7769,,191,,232.5417,,237.76,,211.881,,211.2679,,215.0208,,194.1667,,243.7,,233.7143,,177.0204,,202.375,,188.4643
37,399274,,94.7917,,97.5714,,121.9167,,152.8333,,161.4167,,171.0357,,169.7222,,191.9333,,161.5313,,186.1875,,166.8333,,137.8367,,161.2976,,125.551,,171.9583,,171.8182,,191.3864,,232.25,,239.32,,208.7857,,209.8214,,214.0208,,195,,244.2,,233.4048,,175.1837,,202.4583,,191.9286
38,409273,,95.6667,,96.6071,,124.5,,153.1333,,163.8542,,172.3393,,171.8333,,192.8,,162.2656,,186.55,,166.7778,,140.7551,,162.2262,,125.8163,,172.1806,,173.9256,,190.6477,,234.375,,239.04,,211.9048,,212.7143,,217.4792,,194.8333,,245.65,,236.2619,,177.3265,,204.0556,,189.2143
39,419272,,94.4167,,97.0357,,124.1875,,153.8667,,161.8125,,170.3214,,171.0833,,192.9333,,160.4219,,186.5,,167.1667,,139.8367,,160.6071,,125.7755,,170.6111,,173,,190.0795,,232.2083,,239.54,,210.0238,,213.2143,,216.2292,,195.0667,,241.8,,236.3333,,177.3673,,203.1806,,189.1429
40,429272,,95.2708,,98.0357,,123.6042,,154.1667,,165.4792,,173.8036,,175.9722,,195.3333,,163,,189.325,,166.7778,,139.9388,,162.75,,126.6327,,172.9167,,174.7438,,192.5682,,235.1667,,238.96,,213.0714,,214.5,,216.1458,,197.5333,,245.65,,236.2857,,180.4694,,205.0417,,194.1429
41,439273,,95.9583,,96.0357,,122.4792,,154.8333,,162.9792,,170.2857,,170.4444,,189.3333,,160.3438,,186.2875,,164.6111,,139.0408,,162.0833,,124.4286,,170.125,,172.0661,,190.4091,,230.5,,238.4,,209.9524,,210.5536,,213.6667,,194.0333,,239.95,,232.4286,,174.3673,,201.3472,,190.5714
42,449271,,94.375,,94.2857,,122.9375,,155,,161.5417,,169.7321,,170.0278,,193.6667,,159.4219,,183.3,,164.0556,,137.8163,,162.4881,,124.1633,,170.2917,,172.3636,,189.3182,,230.5417,,235.66,,210.619,,211.1071,,214.2708,,194.3,,237.7,,231.6667,,174.2653,,201.3194,,189.25
43,459271,,93.5833,,96.8929,,120.75,,152.2,,162.7708,,171.0536,,170.6667,,190.6,,160.9219,,184.9625,,166.3333,,138.5102,,162.0476,,123.0408,,169.375,,172.8017,,189.9432,,232.625,,239.48,,210.619,,212.2857,,211.8125,,192.0667,,240.65,,230.5952,,175.0612,,201.8611,,189.8929
44,469272,,96.6042,,97.6429,,123.5,,152.5667,,160.1875,,169.9286,,172.8889,,192.0667,,158.4219,,184.6875,,163,,139.2449,,161.6429,,124.449,,171.1389,,171.9008,,190.25,,233.4167,,238.38,,210.7143,,210.7679,,215.7708,,194.1667,,241.3,,232.7143,,175.6939,,202.1528,,189.8571
45,479270,,96,,96.3929,,124.0417,,156.3333,,161.4583,,172.6607,,174.0833,,194.4667,,161,,186.5875,,164.8889,,138.9592,,161.8333,,124.6122,,171.625,,173.4215,,190.5455,,232.5833,,238.78,,210.8571,,215.75,,215.8542,,193.3333,,245.2,,234.6905,,176.449,,203.1111,,188.8214
46,519951,,94.3542,,97.8929,,124.9167,,153.1667,,162.9167,,169.5179,,172.0278,,194.4667,,160.1875,,186.325,,166.8333,,139.898,,162.2262,,124.5102,,170.1944,,171.6942,,189.1591,,229.7917,,241.66,,210.381,,214.0179,,213.8958,,195.9667,,242.15,,231.5,,174.8775,,201.4028,,188.5714
47,529909,,92.5833,,94.0714,,121.8333,,151.6333,,159.2083,,167.9464,,168.7778,,190.7333,,158.7188,,183.975,,164.0556,,136.1429,,161.2143,,123.551,,169.3194,,171.124,,189.1932,,230.625,,237.58,,208.0238,,210.0893,,212.6875,,193.6333,,236.8,,230.7143,,172.8571,,199.5139,,188.4643
48,539909,,94.7917,,95.9643,,120.8125,,152.5333,,160.4583,,169.6964,,171.2778,,193.5333,,161.3281,,187.7375,,167,,138.4082,,161.75,,126.3878,,171.3056,,172.1901,,190.4205,,232.0833,,240.36,,208.881,,212.8571,,214.0833,,194.9333,,238.6,,233.6905,,177.4082,,201.3194,,190.3214
49,549909,,93.4167,,96.1429,,124.3125,,153.4,,162.7917,,169.2321,,174.1111,,192.2667,,160.5781,,186.2125,,167.8333,,140.8571,,162.7024,,126.2857,,170.5694,,172.562,,191.6705,,231.125,,240.58,,209.5,,214.3214,,214.375,,193.3,,247,,234.5238,,175.4898,,202.625,,190.4286
50,559909,,95.9375,,98.5357,,123.5833,,153.2,,161.875,,170.5,,174.1389,,196.8,,162.7188,,189.225,,167.9444,,139.8571,,162.9167,,125.7551,,172.8333,,174.2397,,192.3295,,234.0417,,241,,210.9048,,213.4821,,216.1875,,197.0667,,243.4,,236.3095,,178.7959,,204.8333,,189.1786
51,569908,,96.1042,,97.8929,,121.9792,,157.9,,165.2917,,170.8393,,172.9167,,194,,162.6563,,188.425,,168.2222,,140.9388,,162.9048,,127.6327,,174.1389,,175.2562,,194.0114,,235.5833,,244.22,,212.9524,,215.1964,,215.7917,,199.4333,,242.15,,233.6905,,179.4286,,204.5694,,191.75
52,579908,,94.8958,,96.9643,,124.7083,,151.8667,,163.6875,,173.8036,,175.0833,,192.2,,163.3594,,187.6375,,164,,140.5306,,161.7024,,125.3469,,172.8333,,175,,191.7841,,232.7083,,241.66,,211.4762,,214.7143,,216.7083,,193.5,,243.15,,234.9762,,176.2449,,204.3611,,189
53,589909,,93.3333,,93.2143,,122.1875,,151.2667,,160.25,,169.8393,,168.9722,,191.6667,,157.8906,,183.85,,163.0556,,137.6939,,160.4524,,122.8775,,170.5,,169.9174,,189.1591,,227.5833,,237.98,,207.5952,,210.2679,,209.7083,,190.8,,237.7,,230.1667,,173.4694,,199.5972,,185.0357
54,599907,,96.375,,95.9286,,123.5625,,154.1,,162.3542,,169.25,,170.2778,,192.9333,,160.7031,,185.6625,,162.7222,,136.6327,,161.1905,,122.898,,170.1667,,172.6777,,190.7386,,228.0417,,241.78,,210.0476,,212.0357,,213.0833,,196.3,,242.5,,234.7143,,174.9184,,202.6944,,190.8929
55,609907,,94.7708,,94.8929,,122.8333,,154.5667,,161.5,,170.1786,,172.8333,,190.3333,,162.125,,186.8,,166.5556,,139.2449,,162.3095,,125.9184,,173.8611,,173.7107,,191.2614,,234.6667,,242.14,,208.2381,,213.3214,,215.7083,,194.7333,,244,,235.0238,,175.5714,,203.8194,,188.4286
56,619908,,94.8125,,96,,122.1458,,153.5,,163.1667,,171.6964,,173.8889,,192.2667,,162.0938,,185.6625,,164.9444,,138.8163,,160.5595,,124.1837,,172.0694,,172.843,,192.1136,,230.2083,,238.92,,210.9286,,212.125,,214.0625,,193.9333,,241.65,,230.3095,,177.3673,,202.6111,,192.8571
57,629906,,93.5833,,95.8214,,121.2083,,152.7333,,160.6042,,171.75,,171.1389,,190.3333,,158.875,,185.025,,164.5,,137.6531,,162.2024,,124.2653,,170.6111,,171.7603,,190.5114,,230,,239.14,,208.7857,,211.2321,,212.0208,,192.1667,,238.3,,232.8095,,174.5306,,202.25,,188.0714
58,639906,,94.9375,,97.2857,,121.625,,151.8,,160.3958,,171.4643,,173.3056,,196.9333,,162.3906,,187.725,,165.5556,,140.2653,,162.7976,,126.8367,,172.0278,,173.9422,,192.3977,,233.0417,,240.16,,211.4762,,214.0357,,214.9375,,194.0333,,244.05,,234.3333,,176.6939,,203.8472,,190.1786
59,649906,,93.4375,,94.1786,,119.9792,,150.3,,159.75,,168.75,,172,,193.8667,,157.9531,,184.675,,160.3889,,138.9796,,162.3333,,124.3469,,168.6667,,170.2314,,188.25,,230.625,,235.32,,207.7381,,210,,211.3333,,193.9,,239.15,,232.2381,,174.3469,,199.6528,,185.25
60,659906,,93.9167,,98.1071,,121.25,,153.5,,161.0208,,170.0714,,174,,193.8667,,161.0938,,187.8125,,166.3889,,139.2449,,163.1548,,124.5306,,172.0556,,173.0083,,192.25,,235.9583,,241.46,,209.9524,,211.6607,,214.875,,193.2667,,244.25,,236.1667,,178.2449,,203.125,,189.8214
61,669905,,94.8333,,96.3214,,121.6875,,151.3667,,160.4792,,171.5,,175.0833,,193,,160.9375,,187.6875,,164.8333,,140.2449,,160.8929,,125.0204,,172.375,,173.0165,,192.0795,,232.9167,,240.36,,207.4524,,211.9464,,214.6458,,196.1,,244.35,,235.5952,,178.5918,,203.4722,,189.7857
62,679905,,93.6667,,95.2857,,121.2083,,150.4,,159.3333,,169.4643,,172.6111,,192.7333,,161.25,,186.0875,,165.1667,,137.4898,,161.5595,,124.0612,,172,,171.4628,,191.1932,,230.7917,,241.7,,210.8333,,211.125,,213.9583,,191.0333,,239.7,,232.3095,,174.7551,,200.75,,188.3929
63,689906,,93.625,,94.9643,,120.5625,,153.9,,160.2292,,169.1964,,171.0833,,186.8,,158.0781,,183.675,,163.3333,,136.9184,,161.5595,,123.2857,,167.3333,,170.5785,,188.4318,,229.7917,,237.14,,208.8333,,208.1786,,210.6458,,192.2667,,237.65,,229.0476,,174.1225,,201.2639,,189.1429
64,699904,,94.9792,,95.7143,,123.9583,,152.7667,,163.6042,,170.4643,,174.2222,,197.5333,,161.4688,,186.7875,,165.7222,,139.1633,,162.3929,,124.6531,,171,,173.4793,,192.0227,,232.3333,,241.46,,209.381,,211.5357,,217.3125,,195.9667,,243.9,,232.5952,,177.2245,,204.5556,,191.6786
65,709904,,95.75,,95.4643,,124.3958,,155.7667,,163.4792,,171.2857,,174.5833,,196.2,,162.875,,188.6125,,166.9444,,140.3469,,164.8452,,126.9388,,172.2361,,174.3058,,192.2614,,234.4583,,240.88,,212.4524,,213.9107,,214.5417,,195.8667,,245.35,,236.5,,178.449,,204.1389,,190.6429
66,719905,,93.8333,,95.0714,,121.3125,,151.1333,,160.4792,,168.9643,,169.1944,,193.8667,,159.1094,,185.1375,,162.9444,,138.4286,,162.1667,,123.7959,,170.3333,,170.4545,,189.5455,,232.75,,235.66,,209.4286,,209.9107,,213.5,,192.1,,236.6,,230.5238,,173.4286,,199.5,,186.6071
67,729903,,93.5833,,95.8571,,121.4167,,153.9,,162,,170.2679,,173.0278,,193.4667,,160.5625,,185.8,,165.9444,,139.6531,,162.5119,,124.8775,,172.125,,171.3471,,190.9545,,233.5417,,239.38,,210.119,,212.0893,,213.8125,,196.8333,,244.25,,233.7857,,175.7755,,203,,190.8571
68,739903,,94.1042,,96.2857,,121.2083,,152.9333,,162.125,,169.6607,,173.0278,,191.6667,,159.9844,,185.7,,162.3333,,138.898,,161.7143,,124.7551,,171.5833,,173.2645,,190.1932,,231.25,,238.86,,207.3333,,211.3929,,214.375,,193.5333,,241.55,,233.619,,175.6735,,201.7083,,188.5714
69,749903,,94.7708,,96.3214,,122.0625,,150.1,,162.5208,,169.5714,,174.4722,,188.7333,,159.1406,,186.025,,166.6111,,139.449,,161.5357,,125.3265,,170.5556,,172.3306,,190.125,,232.2083,,238.74,,208.6429,,213.0893,,215.6875,,192.8333,,236.65,,229.5714,,175.5714,,202.1806,,190.5
70,759903,,92.3958,,94.0714,,120.7708,,151.2,,158.4375,,168.25,,170.9444,,191.0667,,159.7031,,184.5875,,162.7222,,136.6735,,158.7619,,122.5102,,168.1806,,169.0909,,188.375,,229.4583,,238.3,,207.1905,,208.4286,,211.7083,,188.2667,,236.4,,228.5714,,174.1633,,199.6667,,188.6429
71,769902,,94.25,,96,,122.9792,,154.2,,162.1458,,170.0714,,174,,193.9333,,161.3906,,186.75,,165.1667,,140.2449,,163.2024,,123.9796,,171.6528,,173.1901,,191.1818,,234.3333,,241.22,,210.1667,,211.4286,,214.9583,,195.8333,,243.7,,235.5714,,177.4898,,203.0972,,190.6786
72,779902,,94.8333,,95.8571,,123.1042,,153.5667,,162.6458,,170.4107,,173.6111,,193.4667,,161.625,,185.45,,166.7222,,138.9388,,163.2619,,125.2245,,171.5278,,173.0744,,191.8182,,231.0417,,241.92,,212.1905,,211,,214.4792,,195.9333,,242.1,,233.8333,,176.7551,,202.8056,,190.7143
73,831428,,95.6667,,96.3571,,124.2917,,156.5,,163.3542,,172.0357,,175.6389,,189.5333,,162.1094,,186.825,,165.7778,,138.7959,,162.131,,125.6939,,171.125,,173.2314,,190.2841,,231.7917,,243.72,,213.0238,,216,,216.5625,,197.7333,,238.35,,231.9524,,178.6531,,203.4167,,189.9643
74,841417,,95.7083,,98.5,,122.9375,,152.6,,162.9583,,170.9107,,178.2222,,195.2667,,162.2813,,186.15,,164.4444,,137.6735,,162.881,,128.1837,,170.6667,,173.9669,,191.4773,,228.4583,,245.5,,213.7143,,215.0179,,217.1458,,199,,243.7,,236.7619,,178.5306,,205.1528,,190.7857
75,851415,,93.1875,,92.5357,,119.0625,,149.1,,156.3958,,166.6786,,170.6944,,186,,156.6406,,180.45,,160.0556,,135.7347,,157.8452,,122.1633,,166.7639,,167.6198,,185.2386,,220.2917,,239.14,,206.2143,,206.7321,,211.125,,191.4667,,230.3,,226.119,,171.9388,,197.1389,,183.75
76,861415,,93.2917,,93.5,,121.6042,,148.4667,,159.1458,,167.0714,,170.1667,,189.6667,,157.3125,,181.7,,156.4444,,134.6122,,159.9762,,123.4082,,166.0833,,168.3388,,186.4886,,218.75,,237.42,,208.3571,,210.1071,,209.1042,,189.3,,236.95,,228.3571,,171.4082,,199.0833,,183.0714
77,871416,,94.8958,,97.8929,,122.25,,151.2333,,160.9375,,170.3214,,172.6111,,196.8,,161.7031,,185,,163.6111,,137.7959,,162.6548,,124.551,,170.2083,,173.2149,,189.2614,,228.6667,,245.48,,211.119,,213.3393,,217.2708,,194.5667,,239.35,,232.4286,,178.1429,,202.2361,,191.1786
