Frame,Time (ms),,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity 
10,100798,,37.55,,41,,40.0571,,32.3889,,35.3125,,16.6667,,22.6607,,25.35,,24.9444,,25.0556,,25.2143,,25.5313,,25.2963,,22.7714,,20.2667,,24.75,,21.52,,19.8333,,21.4762,,18.119,,22.5,,20.5,,25.1429,,23.2245,,24.5333,,22.7,,22.7333,,21.28
11,110797,,38.75,,41.8667,,39.8571,,32.7222,,35.125,,16.2333,,23.2143,,25.1,,25.0278,,24.8333,,24.6429,,24.9375,,25.2963,,22.3143,,20.0333,,25.2,,22.36,,19.9792,,21.8571,,18.7143,,23.6,,20.5,,23.4524,,23.6939,,23.7,,23.95,,22.6333,,21.28
12,120797,,37.1,,43.7,,39,,32.8889,,35.3438,,16,,23.2321,,24.9875,,24.9583,,24.4074,,24.6786,,26.2188,,24.4074,,22.5143,,20.2,,23.9,,22.88,,19,,21.8095,,19.1667,,21.7,,20.6,,23.9048,,23.9184,,24.6,,21.9,,22.5,,21.24
13,130797,,37.8,,42.5667,,39.5143,,33.2222,,35.9375,,15.9,,22.6071,,25.2375,,25.0556,,25.0556,,25.3214,,26,,24.9259,,23.9429,,20.1667,,25.55,,21.92,,20.8542,,21.9286,,19.7143,,22.2,,20.4,,24.7143,,23.2857,,24.5,,23.25,,22.4667,,21.72
14,175453,,37.55,,43.5667,,39.1714,,34.6111,,35.9063,,15.4667,,23.1071,,24.575,,25.2222,,25.3148,,23.7857,,25.6875,,24.8519,,23.0857,,20.6667,,25,,23.4,,20.1875,,21.5714,,20.381,,22.2,,20.9,,25.9048,,24.0408,,24.9333,,23.85,,22.7333,,21.32
15,185436,,37.15,,43.8333,,40.2571,,34.2778,,36.4063,,16.2333,,22.5714,,24.7875,,24.875,,24.2593,,25.3929,,24.4063,,25.6296,,22.3714,,20.2667,,24.65,,22.48,,19.2083,,21.9524,,18.619,,23.2,,19.7,,24.6905,,23.1633,,24.2667,,23.05,,22,,21.32
16,195435,,37.1,,41.7,,39.1143,,31.5556,,36.1875,,17.1333,,23.4286,,24.7,,24.75,,25.2593,,25.7857,,24.9688,,25.8519,,22.5429,,20.7,,24.65,,21.32,,19.0417,,21.9762,,19.0476,,22.1,,20.6,,23.8095,,22.4082,,23.4,,24.7,,22.6,,21.36
17,205435,,37.4,,42.6,,38.8286,,33.7222,,35.5313,,15.6,,22.3393,,24.85,,24.3611,,24.7037,,25.5,,24.8438,,24.8519,,23.2286,,19.8,,24.55,,22,,19.8542,,22.9524,,19.1905,,22.7,,20.4,,24.3095,,23.4082,,23.6667,,24.5,,23.0333,,21.24
18,215435,,38.1,,42.6667,,40.2571,,33.1111,,35.5,,15.9667,,22.625,,25.1625,,24.8611,,24.6481,,25.2143,,24.9063,,25.3333,,24.1143,,20.9,,23.6,,22.6,,19.4583,,22.0238,,18.5,,22,,20.3,,25.4286,,23.0408,,24.3667,,22.65,,22.9667,,22
19,225435,,38,,42.3667,,40.2857,,32.6667,,35.5,,16.2667,,22.2321,,24.5625,,24.9167,,25.1111,,23.8929,,24.2188,,25.4074,,22.8,,20.9333,,23.8,,21.84,,18.4167,,22.8095,,18.7381,,22.6,,20.1,,24.9524,,22.4694,,25,,24.4,,22.4,,21.04
20,235435,,37.05,,43.3,,40.2,,31.6111,,35.375,,17.0333,,24.0893,,25.05,,24.7639,,25.8704,,25.6071,,25.4063,,24.8889,,23.5143,,20.4,,22.9,,22.12,,19.9375,,22.8333,,18.5952,,23.2,,20.9,,23.7381,,23.2653,,25.4,,23.75,,23.1,,20.96
21,275469,,39.55,,42.6667,,40.8857,,34.5,,37.1875,,16.8,,22.9821,,25.1125,,25.1806,,25.1296,,24.25,,24.9375,,24.1111,,22.9429,,19.8333,,23.75,,21.12,,19.6042,,22.1429,,19.3095,,22.8,,20.4,,25.7857,,22.9184,,24.4,,23,,23.4667,,21.96
22,285464,,39,,42.9333,,41.2286,,34.6111,,35.8438,,17.5333,,23.4821,,24.475,,23.7361,,24.5185,,25.3214,,25.7188,,26.037,,23.6571,,20.2667,,24,,21.68,,19.2292,,21.9286,,18.2619,,22.45,,21,,24.9524,,22.7143,,24.1667,,24.65,,22.9667,,20.96
23,295464,,38.9,,43.3,,41.8857,,34.6111,,35.8125,,16.1667,,22.4643,,25.3625,,25.0694,,26.4074,,24.0714,,25.5313,,25.8889,,23.1429,,20.7,,24.35,,23.4,,19.5208,,21.619,,19,,24.1,,19.7,,25.1905,,22.6122,,24.1,,23.7,,23.5333,,23.16
24,305463,,38.95,,41.3333,,40.7143,,33.3889,,36.5,,16.6667,,23.5714,,24.1625,,25.2917,,24.1667,,24.6071,,25.375,,25,,22.3714,,19.1667,,23.25,,22.2,,20.0833,,22.4524,,18.5714,,23.05,,19.7,,24.5238,,22.3265,,23.7333,,24.1,,21.7,,20.56
25,315463,,37.65,,43.6667,,42.1429,,32.1667,,36.0938,,17.1667,,22.625,,24.7875,,25.1806,,24.9444,,25.2143,,24.625,,25.8889,,23.2857,,20.8333,,23.05,,21.52,,19.9583,,21.8095,,18.2381,,23.65,,21.3,,25.4286,,23.7959,,24.6333,,23.25,,22.9,,23.68
26,325463,,38.4,,42.3333,,40.0286,,32.5556,,35.8125,,16.0333,,22.8929,,25.125,,24.1806,,25.1296,,24.7143,,24.875,,25.5926,,23.4286,,20.3333,,25.45,,22.88,,19.6667,,22.4762,,19.4762,,22.4,,20.2,,24.9048,,23.551,,24.4667,,22.05,,23,,20.88
27,335463,,38.2,,43.5333,,39.8286,,33.3889,,36,,17.5333,,23.2321,,24.85,,24.9722,,25.6481,,24.9643,,25.0938,,25.7407,,23.4286,,19.4667,,24.55,,22,,19.5833,,22.5,,19,,22.7,,21.6,,25.2381,,23.5102,,23.9667,,24.45,,22.9333,,21.56
28,345462,,39.1,,43.3333,,41.1429,,33.7222,,34.6563,,16.3333,,23.6071,,24.0875,,25.25,,24.9074,,24,,26.2813,,24.8519,,21.8,,21.3,,26,,22.24,,19.6667,,22.119,,18.9524,,23.75,,20,,24.0952,,22.6939,,23.9333,,22.4,,22.7333,,23.04
29,355462,,39.4,,41.4,,41.5143,,33.3333,,36.0938,,16.2667,,23.25,,24.0625,,25.3889,,24.6111,,24.5714,,26.1875,,24.963,,23,,19.7333,,23,,23.24,,19.75,,22.7381,,19.5714,,22.95,,21.2,,24.8333,,23.3673,,25.2333,,21.95,,22.8667,,21.68
30,365462,,37.55,,43.6333,,40.3143,,33.5,,36.4063,,17.5667,,23.5357,,24.675,,25.75,,24.8704,,24.4286,,24.0938,,24.0741,,22.6571,,19.8333,,24.3,,23,,19.7708,,22.1429,,18.8333,,21.75,,18.8,,24.6429,,22.5306,,26.0333,,23.2,,23.9333,,19.52
31,375461,,37.05,,43.3667,,40.2286,,33.0556,,35.5,,17.2333,,23,,24.9375,,24.3194,,24.9074,,24.1071,,25.3438,,25.2222,,23.4857,,19.7,,25.25,,23.64,,19.6667,,22.3571,,19.1429,,23,,22.6,,25.4524,,24.0816,,25.2,,21.8,,23.3,,21.96
32,385461,,38.1,,42,,39.7143,,33.1667,,35.8125,,17.3333,,23.1964,,24.6875,,25.4167,,25.9444,,25.1071,,25.7188,,24.6296,,23.0286,,21.1667,,24.15,,20.76,,19.4167,,22.8571,,19.3571,,22.35,,19.5,,24.7143,,23.6327,,25.7,,22.9,,23.0333,,21.8
33,395461,,38,,41.9,,39.7429,,33.7778,,35.625,,17.5333,,23.0714,,24.8625,,25.9444,,26.2778,,24.0714,,25.7188,,25.2963,,22.9429,,20.4333,,24.85,,22.52,,19.4375,,22.1429,,19.6667,,22.45,,20.1,,25.4524,,23.8367,,23.8333,,24,,22.1667,,21.32
34,405460,,37.3,,42.8333,,41.0571,,33.8333,,35.5,,16.5,,23.25,,24.85,,25.3056,,25.5926,,24.8214,,25.5625,,25.5556,,22.9143,,20.3,,24.35,,22.36,,18.9167,,22.6905,,19.5,,22.45,,20.8,,24.3095,,23.1429,,24.8333,,22.6,,23.4,,20.52
35,415460,,37.6,,42.3,,38.1429,,32.0556,,35.5938,,16.2,,23.5179,,25.075,,25.3194,,25.1481,,24.7143,,26.5625,,24.9259,,23.2,,19.5,,23.9,,22.68,,18.5833,,22.5,,18.7619,,23.05,,20.2,,24.3095,,22.6939,,24.8667,,24.25,,22.7333,,21.84
36,425460,,38.55,,43.3667,,41.6,,32.3889,,35.5625,,15.7,,23.5,,25.225,,24.375,,25.3333,,24.3214,,24.875,,25.5556,,22.3429,,20.3667,,23.75,,21.84,,19.2292,,22.3333,,18.4286,,22.55,,21.4,,24.2381,,23,,24.4667,,23.5,,22.8667,,20.88
37,435460,,37.5,,42.0667,,40.3714,,33.3333,,36.1563,,16.1667,,23.2679,,25.0875,,24.6528,,25.3889,,25.5357,,25.4063,,25.2593,,23.1143,,19.9,,24,,21.52,,18.8333,,22.4762,,18.2381,,21.3,,19.1,,24.8095,,23.551,,24.4,,21.95,,22.4667,,22.04
38,445459,,37.45,,43.5333,,39.9429,,32.5,,36.8438,,17.3333,,23.6429,,24.7875,,25.6528,,24.7407,,25.2143,,25.2813,,26.5185,,22.5714,,19.2667,,22.85,,23.88,,18.9375,,22.3095,,19.119,,22.7,,21.2,,24.3333,,24.551,,24.5,,24.4,,23.1,,21.6
39,455459,,34.65,,39.5333,,37.0286,,29.9444,,35.0938,,16.9333,,23.2143,,24.375,,24.4861,,25,,23.8214,,24.625,,24.4444,,20.9429,,18.7667,,18.8,,17.84,,18.625,,20.2857,,17.6429,,21.65,,18.1,,23.5238,,23.4898,,24.7333,,23.95,,21.8667,,21.08
40,465459,,38,,42.7,,39.2286,,31.5556,,36.3438,,16.6,,22.8036,,25.3,,25.4722,,24.9815,,24.0714,,25.2813,,25.8148,,22.0571,,20.5667,,25.05,,23.04,,18.125,,22.1667,,19.2619,,22.25,,19.8,,24.4762,,23.3878,,25.3333,,22.8,,22.4333,,22.12
41,475458,,37.35,,42.4333,,40.0857,,32.1667,,35.4688,,16.3,,23.0714,,24.9,,25.2222,,26.1111,,24.6429,,25.625,,25.3333,,22.8,,20.2333,,22.05,,22.8,,18.9167,,21.6905,,19.2143,,22,,18.8,,24.4762,,23.7143,,24.5,,22.75,,23.4333,,21.32
42,485458,,37.6,,41.8667,,39.2571,,34.3333,,35.5,,16.4333,,22.9464,,24.6875,,25.1389,,25.4815,,25.0357,,25.5313,,25.2593,,22.3143,,20.8667,,23.65,,22.64,,19.6458,,21.7381,,19.4286,,20.95,,19.4,,24.9286,,23.7143,,25.1333,,23.1,,22.7667,,20.32
43,495458,,36.9,,44.2,,41.2571,,34.2778,,35.3125,,16.9333,,23.3393,,24.725,,26,,24.2407,,26.25,,25,,25.8148,,23.0571,,20.6333,,24.6,,22.48,,19.625,,21.7381,,19.1905,,22.75,,20.1,,24.4286,,23.8163,,25.2,,22.9,,23.5,,22.24
44,505458,,38.25,,43.3,,39.5143,,33.2778,,35.8438,,15.7,,23.3571,,25.6,,24.7361,,25.037,,25.4286,,26.0625,,25.6667,,22.5143,,19.9,,24.1,,22.16,,18.6458,,22.4524,,19.6905,,22.65,,21.5,,24.3095,,23.6327,,24.5333,,24.55,,22.9,,22
45,515457,,37.5,,42.7667,,40.9714,,34.5556,,35.75,,15.5333,,22.1429,,24.675,,24.0972,,24.6111,,25.1786,,25.125,,25.7037,,23.6286,,21.0667,,23.5,,22.52,,19.3958,,21.0952,,19.881,,22.75,,20.2,,24.4762,,23.1837,,24.7333,,22.8,,22.1667,,21.68
46,525457,,39.55,,42.6333,,40.1143,,32.6111,,35.625,,16.9667,,23.5357,,25.4125,,25.5278,,24.7963,,24.6071,,25.9688,,24.9259,,22.8857,,20.5,,25.05,,23.88,,19.9375,,21.0238,,19.5952,,22.75,,20.9,,24.2381,,23.7143,,23.7667,,24.15,,21.9,,21.36
47,535457,,38.45,,41.8333,,41.4,,34.6667,,34.5,,15.7667,,22.9643,,24.475,,24.7639,,24.8889,,23.7857,,25.6563,,25.7037,,22.5429,,20.3667,,24.15,,21.4,,19.4583,,21.3333,,19.3571,,22.3,,19,,24.5476,,22.0612,,25.0333,,23.3,,22.6667,,21.96
48,545456,,38.45,,43.5667,,40.1143,,33.6667,,36.5,,17.1667,,23.2679,,25.1875,,24.6111,,25.6852,,25.6786,,25.25,,25.1111,,22.7714,,20.3667,,24.9,,22.76,,18.9583,,21.4524,,19.881,,22.45,,22.1,,24,,23.5714,,23.6667,,23,,22.8333,,22.16
49,555456,,38.7,,43.1,,40.4571,,33.0556,,35.6875,,16.6333,,23.2857,,24.55,,25,,25.1111,,24.8929,,25.5625,,26.5926,,23.2571,,20.0333,,23.55,,21.84,,19.7292,,21.3095,,19.381,,22.35,,19.5,,24.5,,22.7143,,25.7,,23.45,,22.2333,,21.96
50,565456,,38.05,,43.2667,,39.3714,,33.2778,,35.875,,16.2333,,23.3929,,25.175,,24.875,,25.3704,,24.9643,,24.5625,,25.8148,,23.3143,,20.6333,,25.1,,21.96,,20.1042,,22.8571,,18.381,,22.2,,20.5,,23.6667,,22.4898,,23.2667,,22.95,,23.2667,,20.44
51,575455,,36.85,,43.2667,,39.1714,,33.5556,,35.75,,16.5333,,22.8929,,24.4,,24.3194,,25.0741,,24.9286,,24.8438,,25.8889,,22.6286,,20.9333,,25.75,,20.48,,19.3125,,22.619,,18.6667,,21.2,,20.2,,24.5476,,22.449,,24.9667,,22.6,,21.6667,,22.16
52,585455,,36.75,,41.5667,,39.0286,,33.1111,,35.7188,,16.2333,,23.9286,,25.525,,25.3472,,25.4074,,25.8214,,25.125,,26.8889,,23.4286,,19.9333,,25.85,,22.8,,19.0417,,21.7381,,19.6429,,20.8,,20.4,,24.3571,,23.2449,,24.2333,,23.8,,22.2333,,21.16
53,595455,,36.65,,42.5,,40.2286,,33.5556,,35.8125,,16.1,,22.5536,,23.9625,,24.0139,,25.037,,24.4643,,25.7188,,25.1481,,22.7714,,20.0667,,24.5,,23.28,,19.7292,,21.9048,,19.2381,,21.5,,19.4,,24.2857,,22.9592,,24.8,,23.85,,21.7667,,20.68
54,605454,,38.35,,42.6667,,40.1143,,33.2778,,35.5938,,17.4,,23,,24.8375,,25.3056,,24.8889,,24.0714,,25.4375,,24.963,,23.9143,,20.2333,,23.7,,22.84,,19.6042,,21.7143,,19.0238,,22.85,,20.8,,24.0952,,22.4694,,23.7667,,23.95,,22.3,,21.72
55,615454,,36.95,,42.1667,,40.1429,,33.3333,,34.8125,,16.2333,,23.0179,,24.9625,,25.7778,,25.3148,,25,,24,,25.9259,,23.2286,,20.9,,23.8,,21.68,,20.7708,,21.4762,,19.5476,,23,,18.9,,24.5714,,23.551,,25.3667,,22.4,,23.4667,,21
56,625454,,38.8,,42.4,,39.8286,,33.8333,,34.875,,15.5667,,23.1964,,25.325,,24.375,,24.4444,,24.2857,,25.4688,,25.7037,,21.4286,,20.2,,24.05,,22.52,,18.9792,,21.619,,19.4048,,22.15,,20.4,,24.2619,,23.449,,24.6667,,23.75,,23.1333,,20.92
57,635454,,38.75,,42.4333,,39.8286,,32.4444,,35.8125,,15.5333,,22.3036,,25.0875,,24.8056,,24.8333,,25.6071,,25.625,,24.1852,,22.6286,,19.5333,,23.5,,22.72,,19.8958,,21.2857,,19.119,,22.8,,19.1,,24.381,,23.6122,,22.9667,,22.2,,22.4333,,22.08
58,645453,,37.85,,41.4667,,39.8286,,33.8889,,34,,15.3333,,22.6607,,24.6875,,24.875,,24.8889,,24.6071,,26,,25.037,,23.0857,,20.7,,23.65,,22.32,,19.7708,,21.3333,,18.5952,,21.05,,19.6,,24.4048,,23.6327,,24.4,,23.45,,22.3,,22.6
59,655453,,38.55,,42.3,,40.5143,,33.7222,,35.5625,,15.6667,,22.2143,,24.7375,,25.25,,24.463,,23.5357,,25.5,,25.5556,,21.8571,,20.6333,,24.4,,22.64,,18.7917,,22.1429,,18.9524,,22.15,,19.7,,24.5,,22.6327,,24.6333,,23.5,,21.6667,,20.96
60,665453,,37.25,,42.3333,,40.3143,,33,,35.4063,,17.2667,,22.8929,,24.4375,,25.0694,,24.9815,,24.25,,25.625,,26.1111,,23.0286,,19.8,,23.1,,21.44,,19.5208,,21.5476,,19.2143,,22.15,,19.3,,24.6667,,22.551,,24.4667,,21.9,,22.9,,21.96
61,675452,,36.9,,42.6,,41.3714,,34,,37.125,,16.6667,,23.125,,24.8375,,24.9028,,24.9815,,24.8571,,25,,26.037,,22.6571,,20.4,,23.95,,23.64,,19.6042,,21.619,,19.5476,,22.1,,20,,24.9286,,23.2449,,23.8,,21.9,,24.0333,,21.12
62,685452,,36.65,,42.9,,40,,34.0556,,35.0938,,16.5333,,22.7143,,24.725,,24.9722,,23.9259,,25.0357,,25.4688,,24.4444,,22.4,,21.2667,,23.15,,21.68,,19.5417,,21.8571,,18.6667,,23.45,,21.6,,25.119,,23.0816,,24.6667,,24.3,,22.9333,,21.68
63,695454,,37.95,,41.9667,,40.3714,,32.7778,,35.1563,,16.8,,22.5,,25.625,,24.6389,,25.037,,24.5714,,25.4688,,25.2593,,22.6857,,20.8667,,23.4,,22.72,,20.1667,,21.9286,,19.5714,,22.9,,20.3,,24.8571,,23.2245,,23.7333,,23.25,,22.4,,21.32
64,705451,,37.95,,42.5667,,39.8,,34.5,,35.4375,,15.6,,22.7679,,24.6875,,25.2083,,24.7778,,25.75,,25.1875,,26.2593,,23.0286,,21.2333,,24.6,,21.68,,19.9375,,22.0476,,19.0952,,23.15,,21.9,,24.7143,,22.5306,,24.8,,23.35,,21.8667,,21.04
65,715451,,37.05,,43.4,,39.6,,35.6667,,35.3125,,15.1,,22.8393,,24.525,,25.3194,,24.7593,,25.6071,,25.9063,,26.5926,,23.7143,,21.0333,,24.05,,22.76,,19.3542,,21.8095,,18.6667,,23.35,,19,,24.6905,,22.7755,,24.3667,,22.75,,23.3667,,20.88
66,749672,,37.8,,42.3,,39.4571,,33.8333,,36.1563,,16.1,,23.2679,,25.2875,,24.7083,,26.1296,,25.3571,,24.875,,25.3704,,22.6857,,20.9667,,23.95,,22.96,,19.9792,,21.7857,,18.5238,,23.8,,20.1,,25.3095,,23.8163,,25.3333,,22.2,,22.2667,,21.52
67,759669,,37,,43.1,,39.8286,,32.7778,,34.75,,16.7667,,23.125,,24.6,,24.9583,,25.6296,,25.2857,,25.3438,,25.1481,,23.9143,,21,,24.5,,21.92,,19.5625,,21.0476,,19.5952,,23.3,,20,,24.4286,,22.8163,,24.3333,,23,,22.9,,20.96
68,769668,,37.55,,41.0333,,40.2857,,33.7222,,34.625,,16.1333,,23.4821,,25.2125,,24.0139,,24.6481,,25.4286,,23.9375,,23.963,,22.6286,,19.1333,,24.15,,22.08,,19.4375,,21.7857,,18.8333,,21.65,,21.4,,24.6429,,23.8367,,24.3,,23.4,,23.3,,21.48
69,779669,,38.9,,41.6667,,40.9714,,33.0556,,35.5938,,16.4667,,23.125,,25.1,,24.8889,,25,,24.2143,,25.4375,,25,,22.9143,,19.6333,,23.8,,23,,19.0417,,20.7857,,19.2143,,21.4,,21,,25.119,,23.3265,,24.5,,23.85,,21.9,,22
70,789668,,38.1,,42.7333,,39.8857,,32.6111,,35.875,,17.2,,23.3036,,25.3875,,25.3472,,25.4444,,25.1429,,25,,25.0741,,23,,19.0333,,23.35,,23.32,,18.6875,,21.6905,,18.9762,,23.5,,19.9,,25.881,,22.6939,,24.9333,,22.8,,22.1,,21.28
71,799667,,36.8,,42.8,,39.5143,,32.7778,,35.375,,16.7333,,22.5357,,24.9875,,25.0972,,25.1667,,24,,25.6875,,25,,23.0571,,20.6,,24,,23.32,,19.1042,,21.8571,,19.7857,,22.4,,22.9,,25.5238,,23.4694,,23.9,,24.5,,22.6333,,21.64
72,809668,,36.5,,42.1333,,40.5714,,33.2222,,36.8438,,16.6333,,23.3036,,24.45,,24.9444,,25.7593,,24.5714,,26.7188,,25.2593,,23.5429,,20.7667,,24.9,,22.56,,19.5625,,21.0952,,19.7619,,21.5,,20.4,,24.881,,23.7551,,24.8333,,23.65,,23.3667,,21.72
73,819667,,39.1,,43.1667,,40.3143,,32.3889,,36.6875,,17.1333,,23.9643,,25.8125,,25.5417,,25.9259,,25.5357,,25.625,,24.2593,,23.9714,,21.3333,,24.55,,23.84,,20.0417,,21.381,,20.1905,,23.05,,19.1,,25,,23.3265,,25.0667,,23.9,,22.8333,,20.68
74,829667,,40.35,,42.4,,40.1143,,32.8889,,35.6875,,16.4,,23.5179,,25.35,,25.5278,,25.3889,,26.3929,,25.8438,,26.5556,,22.8286,,21.5333,,24.55,,22.72,,19.8958,,22.6905,,19.4524,,22.55,,21,,24.619,,23.9796,,25.1,,23.55,,22.7667,,21.2
75,839666,,36.9,,42.3667,,40.8857,,34.2778,,36.3438,,17,,24.4107,,24.4875,,24.5556,,24.9259,,25.1071,,25.625,,26.0741,,23.0286,,21.4667,,24.7,,23.08,,19.3958,,22.6905,,18.8333,,23.35,,20,,25.1667,,23.0612,,24.3667,,24.35,,24.1,,22.56
76,849666,,38,,43.3333,,40.8286,,32.1111,,35.0313,,16.2333,,23.6429,,25.475,,24.9028,,24.9444,,24.8571,,25.8125,,25.7037,,23.3429,,20.0333,,24.25,,22.72,,19.6042,,21.619,,20.1429,,22,,20.4,,24.4524,,23.551,,24.9667,,24.5,,23.4333,,21.32
77,859666,,38.95,,43.4333,,40.1143,,32.7222,,35.7813,,16.1,,23.1964,,25.775,,25.4861,,25.2593,,24.9286,,24.8125,,26.6667,,23.7714,,20.7667,,24.8,,22.6,,19.3958,,22.7619,,19.3571,,21.75,,19.8,,25.2143,,23.7347,,24.1,,22.3,,22.3,,21.92
78,869665,,37.55,,42.8667,,39.4,,33.6111,,34.9375,,17.1333,,23.3571,,25.0625,,25.0694,,25.3333,,25.8214,,24.6563,,25.2593,,23.5143,,20.1333,,23.95,,22.56,,19.875,,21.3095,,19.4524,,22.75,,22.5,,25.5714,,23.8776,,24.9667,,22.3,,23.5333,,21.6
79,879666,,37.15,,43.0667,,40.8286,,35,,36.0938,,16.1333,,23.375,,25.45,,26.1528,,25.2963,,26,,25.4688,,25.7037,,23.2571,,19.7333,,23.8,,22.6,,19.0417,,21.6905,,19.6667,,24.15,,20.3,,24.381,,23.3673,,25.5667,,23.35,,22.9667,,22.32
80,889665,,38.15,,43.1333,,39.8286,,33.6111,,35.9063,,15.8,,23.9107,,24.9375,,25.4167,,24.7778,,25.25,,25.625,,25.5926,,23,,21.2333,,24.75,,22.52,,19.25,,22.0952,,19.7619,,22.95,,22.5,,25.5238,,24.1633,,25.2333,,23.9,,22.7667,,21.92
