Frame,Time (ms),,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity 
70,845388,,19.6875,,16.4,,19.2619,,23.9722,,27.4898,,27.898,,30.2361,,24.8,,20.2778,,22.1667,,14.8667,,25.2857,,16.8889,,23.58,,26.8036,,26.5102,,25.7857,,25.2857,,28.2381,,26.2,,31.24,,17.25,,19.8333,,16.2222,,15.7333,,27.3469,,25.0179,,21.9375
71,880219,,23.9792,,16.8667,,23.4048,,25.6944,,29.551,,31.3469,,34.1111,,27.5,,23.3611,,25.0417,,18.5,,27.8571,,20.7222,,28.6,,32.125,,29.449,,29.7143,,27.0571,,31.4762,,29.65,,32.12,,21.425,,22.7222,,23.0317,,18.3833,,30.0816,,26.7857,,27.0938
72,890090,,22.9167,,17.7333,,22.9524,,27.0278,,31.9592,,32.5102,,37.4444,,30.05,,26.6389,,26.1458,,17.6667,,32.3214,,22.8333,,31.14,,33.6607,,30.3673,,30.8571,,27.9429,,34.881,,30.5,,34.92,,22.5,,24.1389,,24.6508,,21.2,,31.551,,29.9821,,28.3125
73,900089,,22.4167,,17.6,,23.7857,,27.1111,,32.7959,,31.9796,,36.4444,,32.7,,28.8889,,25.9167,,16.9333,,32.1786,,20.9444,,30.78,,33.1071,,28.5714,,31.3929,,28.0571,,34.7857,,30.35,,36.64,,23.1,,23.0833,,24.7302,,21.2167,,31.1837,,30.3214,,29.75
74,910089,,22.9375,,17.3667,,23.7857,,26.3333,,32.9592,,31.7551,,37.25,,30.7,,29.8333,,25.8333,,17.7,,32.9286,,23.5,,30.84,,33.7143,,30.5306,,31.75,,28.5143,,35.5238,,30.25,,38.08,,23.925,,23.5278,,25.6508,,20.8667,,32.2449,,31.0179,,31.125
75,920089,,23.2083,,16.8667,,23.0714,,25.6667,,31.6735,,31.9184,,35.8333,,31.6,,29.3611,,27.1667,,16.5333,,32,,22.9444,,30.24,,34.0357,,29.8571,,31.6071,,29,,34.1429,,31.75,,37.2,,23.45,,23.9722,,24.4286,,21.2,,32.4694,,31.5893,,30.8125
76,930088,,24.3333,,17.1333,,24.1667,,26.9722,,32.3061,,32.6939,,36.3889,,31.1,,28.5,,27.25,,17,,32.9286,,23,,30.44,,33.3571,,29.3673,,32.3214,,28.1429,,34.1667,,31,,36.72,,24.075,,23.3611,,25.4444,,21.7333,,33.7347,,30.5179,,29.6563
77,940088,,22.7917,,17.4,,23.7857,,27.25,,32.2857,,32.0612,,36.1528,,31.3,,28.8611,,27.4375,,16.7333,,31.7143,,22.6111,,30.92,,34.3036,,29.3061,,30.7143,,29.9714,,33.7619,,30.8,,37.24,,24.575,,23.5278,,24.6349,,21.4333,,32.4898,,31.1964,,30.2813
78,950088,,22.875,,16.3,,23.8095,,26.8889,,31.8776,,31.5102,,35.9861,,30.9,,28.5278,,26.2083,,18.0667,,31.9643,,23.2778,,31.18,,33.0536,,30.2245,,31.1071,,28.1143,,34.1429,,31.75,,37.56,,23.7,,24.2778,,25.254,,22.5167,,32.8163,,31.25,,29.3438
79,960088,,23.1042,,17.2667,,24.5714,,26.8889,,31.8571,,32.3265,,35.3056,,31.2,,27.4722,,27.4792,,17.7,,31.25,,21.6111,,30.24,,33.5357,,29.3878,,30.6786,,27.4857,,34.0714,,31.2,,37.28,,23.625,,22.8611,,24.6984,,21.9667,,32.6122,,31.0893,,29.2188
80,970087,,23.1042,,16.5667,,24.1905,,28.75,,30.7347,,32.6939,,35.5833,,31.3,,28.1389,,26.6667,,16.9667,,31.2143,,20.6111,,31.04,,33.4286,,29.2245,,31.5357,,28.6857,,34.1667,,29.25,,36.76,,23.3,,22.6389,,24.3016,,22.2333,,31.9796,,31.2857,,29.5625
81,980087,,23.5625,,17.0333,,23.7857,,26.3056,,31.3673,,32.2653,,34.7778,,30.7,,27.9444,,26.2917,,16.9667,,31.75,,20.8889,,31.16,,33.3036,,29.8367,,31.4286,,28.7429,,33.5,,31.65,,37.4,,23.925,,23.4167,,24.8254,,22.15,,32.3265,,31.125,,30.1563
82,990087,,22.875,,16.8667,,24.6667,,27.0278,,31.6531,,32.2653,,34.7639,,30.9,,28.25,,26.875,,17.1,,32.8571,,22.2778,,30.96,,32.7143,,28.9796,,30.6429,,27.4571,,33.119,,29.95,,38.36,,23,,23.75,,24.9683,,21.5667,,32.4286,,31.2679,,30.0938
83,1000086,,23.0625,,17,,24,,26.7778,,30.551,,31.2041,,34.8472,,30.25,,27.3333,,26.7292,,16.5,,31.5714,,22.8333,,30.1,,33.6429,,29.898,,30.3929,,27.1429,,33.119,,30.6,,36.72,,24.3,,23.1111,,23.7937,,21.1333,,31.898,,31.8393,,29.25
84,1010086,,23.1875,,17.1333,,23.5952,,27.4444,,29.5306,,31.7551,,34.6806,,30.85,,28.9167,,26.3125,,17.0333,,31.3929,,20.5,,29.44,,33.6607,,29.5102,,31.0714,,28.1714,,32.7857,,30.65,,36.28,,23.175,,23.2778,,24.8095,,22.3,,31.9592,,30.9286,,28.9063
85,1020086,,23.875,,17.6333,,24.2619,,26.5556,,30.2653,,31.9184,,34.9028,,29.7,,27.9444,,26.4792,,17.0333,,31.6071,,21.8889,,30.1,,33.2857,,29.0816,,31.4643,,28.2857,,32.4048,,30.4,,36.6,,23.375,,24.4444,,25,,21.6167,,32.8163,,31.8036,,28.75
86,1030085,,23.0833,,17.8667,,24.7857,,27.5278,,31.1429,,32.2449,,35.1806,,29,,29.4167,,25.9167,,16.8333,,31.75,,21.8333,,30.94,,32.6429,,29.2041,,31.0714,,28.3429,,33.119,,30.75,,35.6,,23.375,,24.2222,,24.7143,,21.95,,31.0408,,31.3571,,28.7813
