Frame,Time (ms),,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity 
27,299277,,216.6563,,139.5417,,127.75,,174.77,,141.1429,,150.6111,,142.2619,,184.2969,,143.3061,,149.4524,,138.1528,,102.4747,,171.3125,,126.0781,,180.1852,,181.3556,,161.2143,,177.1429,,187.9796,,165.3778,,148.0476,,173.3056,,186.9333,,170.7714,,166.5333,,166.0816,,223.9388,,220.6667
28,309277,,215.7708,,137.0833,,125.2,,171.17,,137.7857,,151,,147.3095,,182.3281,,141.9592,,147.3571,,136.4028,,102.4747,,170.6563,,124.75,,178.6296,,179.8222,,160.3333,,175.6349,,187.7755,,164.4667,,147.3333,,171.2222,,187.9,,168.8,,164.8333,,164.5102,,222.7143,,215.7857
29,319275,,215,,138.125,,126.625,,172.64,,138.2381,,150.5833,,140.8095,,181.5938,,142.551,,149.619,,137.5278,,102.5152,,173.25,,126.5156,,179.6543,,178.1111,,161.381,,174.7143,,187.2041,,164.9778,,147.9286,,171.6111,,188.6333,,169.0286,,166.9667,,165.0204,,220.7347,,216.0238
30,329275,,214.5729,,136.8542,,122.35,,170.48,,138.0714,,148.5,,140.3333,,179.0781,,140.8367,,147.1429,,135.4722,,102.8081,,170.0625,,123.9844,,177.9877,,178,,160.619,,170.4444,,186.6735,,163.8667,,145.5714,,169.8333,,183,,165.5429,,163.4,,163.2449,,220.449,,216.881
31,339276,,216.2083,,140.3125,,126.1,,172.52,,140.1905,,148.3889,,144.6667,,181.6406,,141.9592,,150.5476,,137.5556,,103.0202,,171.375,,126.6094,,178.1358,,179.1778,,161.2143,,173.0635,,187.2653,,165.8445,,145.8333,,169.8333,,186.9667,,169.3714,,167.0333,,165.1837,,222.1225,,217.1667
32,349274,,214.3646,,138.4167,,124.225,,172.47,,139.0238,,149.4722,,141.9524,,181.4375,,140.1837,,149.4524,,138.0694,,103.9394,,169.0625,,126.0625,,178.5556,,178.9556,,161.381,,174.9048,,186.6531,,164.9333,,148.3571,,169.9444,,185.5333,,168.6286,,164.9333,,161.8571,,220.5918,,214.881
33,359274,,218,,140.5625,,126.375,,174.79,,141.3333,,152.1667,,144.1429,,182.1719,,142.3265,,150.9762,,137.6111,,103.7778,,173.2969,,126.2813,,179.7654,,180.8556,,163.5238,,176.5238,,189.4082,,165.8445,,149.0714,,173.7778,,187.8333,,169.5429,,167.6,,163.8571,,222.9592,,219.5714
34,369275,,212.8438,,135.7917,,125.45,,170.86,,137.2619,,149.8056,,141.1429,,181.7031,,142.2041,,149.3571,,135.5139,,102.3737,,170.8906,,124.375,,177.5185,,177.4778,,159.1667,,172.7778,,185.2857,,164.6222,,147.0238,,171.4444,,184.4,,168.3143,,163.7667,,161.2041,,220.5306,,214.7619
35,379273,,215.8021,,137.7292,,126.925,,173.5,,140.2857,,152.4167,,144.6905,,185.0156,,142.5306,,148.4286,,138.5417,,103.3434,,171.875,,126.0156,,179.3333,,181.4,,161.7143,,176.1111,,188.7551,,164.7111,,147.8571,,172.3611,,186.0333,,170.3428,,168.4333,,165.2245,,223.6531,,218
36,389273,,216.7188,,139.1458,,126.2,,171.35,,142.2143,,151.9167,,143.4524,,182.9688,,144.2041,,151.2619,,137.9028,,103.596,,171.5469,,126.2969,,179.9259,,181.8889,,162.0714,,175.6508,,188.9796,,163.8667,,147.2619,,172.9167,,188.6333,,168.6857,,166.9,,164.898,,223.7551,,220.7857
37,399274,,216.6354,,138.875,,126.25,,172.56,,138.1905,,150.6667,,144.0952,,181.25,,141.9184,,147.381,,137.2917,,103.0808,,171.6719,,124.875,,177.7531,,179.2,,162.3333,,174.3651,,187.0204,,165.8667,,148.9048,,171.5556,,186.0667,,167.3714,,168.3333,,164.2857,,221.0612,,216.0476
38,409273,,216.4167,,138.2083,,125.6,,172.95,,139.7857,,153.6111,,143.9524,,183.7813,,140.6531,,148.8095,,138.25,,103.4646,,171.1875,,126.3438,,179.3704,,180.5556,,160.4762,,176,,188.3061,,166.8222,,147.0714,,173.4444,,187.6667,,168.3143,,167.8,,166.7143,,220.7755,,217.2619
39,419272,,217.4063,,137.75,,125.7,,174.43,,139.2857,,152.1111,,145.3333,,184.1563,,141.6122,,150.881,,137.6389,,103.3737,,172.2188,,126.4219,,179.5062,,180.6444,,161.5714,,174.8254,,187.5102,,165.6889,,147.3095,,170.4444,,186.8,,170.1714,,166.7667,,166.4082,,224.4286,,218.1429
40,429272,,217.6979,,139.1875,,127.9,,174.09,,140.0238,,151.8611,,143.4524,,186.2813,,143.3673,,149.8333,,139.2222,,105.1414,,172,,127.4219,,182.2469,,182.7778,,162.6429,,178,,190.6122,,167.7333,,149.3095,,174.0278,,190.3667,,169.9714,,167.1667,,167.1429,,223.9184,,221.0476
41,439273,,214.7292,,137.9167,,124.5,,172.48,,140.0714,,149.6667,,141.5238,,181.2344,,141.5714,,149.9286,,137.8333,,103.0808,,170.0469,,124.9375,,180.6667,,179.7,,163.2381,,175.0318,,186.7755,,165.8889,,147.9286,,172.25,,187.5667,,169.0857,,167.8333,,164.9796,,222.1633,,216.3095
42,449271,,214.8125,,138.2708,,125.95,,172.5,,139.1905,,148.8611,,142.5,,183.0313,,139.1633,,149.0476,,136.6528,,103.6162,,169.4844,,125.3438,,178.2099,,178.5889,,160.2619,,171.5556,,188.8367,,164.9778,,148.1905,,168.8889,,184.8333,,169.2,,164.5,,163.2041,,219.6531,,216.2143
43,459271,,216.1667,,137.7083,,124.875,,173.25,,139.3571,,151.9167,,141.9524,,182.2656,,141.449,,150.4286,,138.0972,,104.2626,,170.7969,,125.2344,,178.7037,,180.1,,160,,173.6984,,185.2857,,165.7556,,145.8333,,170.3056,,185.2,,167.1714,,164.4667,,162.3673,,221.1837,,217.8333
44,469272,,214.5417,,137.7917,,127.75,,172.39,,139.2143,,149.5278,,143.4524,,181.5625,,142.8775,,150.7619,,137.8056,,103.8889,,171.0156,,124.2656,,178.6914,,179.5,,159.619,,172.3016,,186.9184,,164.3778,,149.119,,173.3056,,186.9667,,168.1429,,164.6,,165.102,,220.7551,,217.4286
45,479270,,218.0104,,137.9583,,125.575,,173.93,,138.2381,,149.8333,,143.2857,,183.7656,,142.551,,150.1667,,136.0139,,103.596,,172.3594,,126.1875,,180.1852,,182.4333,,163.2857,,173.8254,,189.0816,,166.0667,,147.4524,,173.4722,,186.1333,,168.4,,164.8,,164.102,,221.7143,,220
46,519951,,216.1042,,136.2083,,124.8,,171.47,,139.8095,,148.9722,,140.2143,,182.7969,,142.5918,,151.0714,,135.5833,,103.6162,,169.9375,,125.7813,,179.6914,,179.3333,,159.2381,,173.6508,,186.2653,,165.4222,,144.6667,,171.0556,,186.2667,,167.9714,,166.7,,162.551,,222.7551,,217.4762
47,529909,,213.0729,,137,,123.625,,169.93,,137.8095,,150.0278,,140.3333,,182.3438,,140.8571,,147.4524,,136.4444,,103.4646,,170.4063,,122.2344,,176.6543,,179.5333,,159.7143,,172.873,,187.3061,,161.9778,,146.4048,,170.6389,,184.8667,,165.7714,,164.4,,161.6122,,219.102,,214.619
48,539909,,216.9688,,137.7083,,125.15,,173.03,,140.2143,,151.7222,,143.7857,,183.4219,,141.3061,,151.5,,138.4028,,102.8485,,170.0938,,125.0469,,179.0617,,180.6111,,158.7143,,173.9682,,186.551,,163.0667,,148.5476,,172.5556,,185.8,,168.9714,,168.3333,,165.5918,,222.1633,,215.7143
49,549909,,217.6146,,139.3958,,125.825,,172.97,,140.4286,,152.7222,,143.0238,,183.5781,,142.3061,,150.4048,,137.4028,,103.2626,,172.1719,,126.2031,,179.6543,,180.6333,,160.1905,,174.8095,,190.3878,,165.3556,,148.8571,,171.3889,,186.3333,,169.3428,,165.2333,,165.7959,,223.3878,,219.5238
50,559909,,218.0417,,141.2292,,127.225,,175.04,,140.0238,,152.1111,,143.3333,,184.625,,143.2449,,150.619,,138.6667,,103.7778,,173.7188,,126.7813,,180.679,,182.6222,,162.5714,,174.8254,,187.0612,,165.9778,,150.8095,,174.4444,,187.7333,,170.4286,,165.6667,,164.8571,,224.551,,220.4048
51,569908,,218.2292,,138.6667,,128.775,,175.04,,143.2381,,152.6944,,146.3571,,186.2031,,143.551,,150.619,,140.2917,,104.8889,,174.5625,,128.7188,,181.9753,,183.9333,,162.2857,,178.5238,,189.6735,,165.8,,150.0238,,174.5278,,189.8667,,172.5714,,169.2,,168.1837,,223.8775,,219.2857
52,579908,,218.5938,,140.8958,,127.375,,175.13,,140.1429,,151.2222,,144.6429,,184.4688,,144.3673,,151.5714,,138.5833,,104.2727,,174.125,,125.9063,,180.642,,182.6444,,161.5,,175.3492,,189.6735,,166.8222,,149.7381,,173.4722,,187.9333,,167.8571,,167.8333,,167.2449,,224.6939,,219.7857
53,589909,,213.3646,,135.125,,122,,170.65,,136.7857,,147,,142.1429,,181.2656,,142.0204,,149.381,,137.5556,,101.6566,,169.4063,,123,,177.358,,178.0444,,160.619,,171.2381,,185.7755,,161.7556,,146.0952,,168.25,,183.3667,,165.7714,,162.1,,161.2041,,217.9592,,214.5476
54,599907,,215.7917,,137.75,,126.075,,173.07,,140.1429,,149.3056,,142.119,,182.0625,,142.5102,,150.2619,,139.6528,,103.6768,,170.8906,,125.8906,,178.642,,180.0222,,161.9286,,173.5714,,186.898,,165.0667,,147.0952,,170.2778,,185.7333,,168.2571,,167.1333,,163.8571,,224.1429,,215.9048
55,609907,,216.7813,,140.7917,,126.95,,173.8,,141.0476,,152.4722,,143.9286,,183.7656,,142.9184,,151.7381,,137.25,,102.4949,,172.2031,,125.2344,,178.0123,,180.0111,,163.6905,,172.5556,,186.9388,,167.6667,,147.0952,,173.5556,,187.0667,,167.0857,,165.4333,,164.6735,,225.1225,,219.7619
56,619908,,216.5417,,137.8958,,127.025,,173.07,,140.4524,,148.9722,,142.381,,181.8125,,143.5306,,149.4048,,139.0694,,101.5152,,173,,123.8281,,178.4321,,181.2556,,161.7619,,174.7143,,186.5306,,167.5111,,147.6905,,171.3056,,186.8,,170.0857,,167.4667,,164.898,,220.6122,,219.4286
57,629906,,213.2083,,138.4792,,125.65,,171.44,,138.3333,,149.1111,,142.5952,,182.5469,,142.3469,,149.119,,138.0833,,103.0808,,171.125,,125.125,,179.1111,,179.7889,,160.1905,,172.127,,185.8571,,165.3556,,146.1905,,171,,185.3,,168.3714,,163.0667,,162.4694,,219.3061,,218.881
58,639906,,217.3542,,138.9792,,127.225,,174.59,,142.0952,,150.8889,,145.4524,,184.7969,,144.8367,,151.5714,,139.3056,,102.202,,174.1563,,125.2344,,178.9012,,181.9,,163,,174.5397,,187.2449,,166.8667,,148.6905,,169.5833,,187.7667,,169.3143,,165.3667,,165.7755,,223,,219.9286
59,649906,,213.0938,,134.6667,,123.375,,171.88,,138.4762,,147.5833,,143.0476,,182.0625,,142.3878,,149.3095,,137.6806,,102.202,,170.1719,,124.7344,,176.8519,,177.3445,,158.5476,,172.2698,,183.4082,,162.4889,,144.9762,,169.1944,,184.4667,,164.6,,163.0667,,161.9388,,217.9388,,214
60,659906,,215.7917,,139.4583,,125.5,,174.21,,142.619,,150.8611,,143.4286,,184.2188,,143.3673,,150.2381,,139.3611,,103.6364,,171.8906,,125.6094,,179.642,,180.1333,,162.3095,,174.7778,,186.5102,,166.6667,,148.381,,172.8333,,186.6667,,170.1143,,168.5667,,165.5306,,221.551,,220.0952
61,669905,,215.5625,,140.4792,,126.5,,174.46,,141.7619,,151.4167,,145.0714,,182.6563,,141.7143,,151.6667,,138.1806,,103.5253,,171.2344,,125.9219,,179.963,,181.4111,,162.5952,,173.0476,,187.3061,,164.5111,,147.8571,,172.1944,,185.7333,,169.4857,,166.7,,165.2653,,221.102,,219.2381
62,679905,,214.3854,,137.8333,,126.275,,171.82,,140.4762,,150.8333,,141.4048,,182.1563,,141.6939,,150.6429,,137.1944,,103.1111,,169.9688,,124.2813,,177.5062,,177.9222,,160.5952,,172.9524,,185.898,,164.1333,,146.3571,,170.1667,,187.9333,,167.1714,,163.1667,,164.6122,,220.6327,,217.2143
63,689906,,213.4583,,136.875,,125.425,,170.72,,137.0952,,147.75,,140.6905,,180.2188,,140.9796,,148.8095,,138.0556,,102.8081,,168.5313,,124.0313,,176.0617,,179.3889,,159.7143,,170.6984,,185.2245,,162.5333,,144.3333,,170.4167,,183.8667,,164.8571,,164.2333,,162.6531,,220.5306,,215.7857
64,699904,,216.3125,,140.1042,,127.175,,173.4,,141.381,,151.2222,,143.9762,,182.8438,,142,,151.2143,,138.2917,,103.2222,,171.3906,,125.4531,,179.1975,,181.0667,,160.9762,,173.6032,,188.4898,,165.9556,,146.5714,,174.75,,188.2,,169.6857,,167.3,,166.0816,,220.7755,,216.5
65,709904,,218.7396,,140.8542,,129.4,,175.41,,142.1667,,154.7778,,145.0952,,183.2969,,143.6735,,152.5,,138.1528,,103.6768,,174.0156,,127.5938,,180.2716,,183.7222,,164.381,,173.9206,,189.2449,,165.6444,,149.5,,172.8611,,187.3333,,170.6857,,169.9333,,166.6327,,223.8163,,221.6667
66,719905,,214.6042,,135,,125.5,,170.93,,139.1667,,149.5278,,142.1429,,182.1406,,141.4082,,149.6905,,135.6389,,101.2121,,168.5781,,123.5156,,178.0247,,177.4556,,158.3095,,172.3016,,185.8163,,163.0667,,146.7381,,170.6111,,183.4667,,166.9714,,163.2,,162.7755,,220.2449,,216.0476
67,729903,,218.6667,,137.625,,124.875,,173.85,,139.6429,,150.3611,,143.4048,,182.5313,,143.3061,,150.7857,,138.8611,,102.9596,,171.9844,,125.2344,,179.1975,,179.6555,,161.4524,,174.9524,,188.2449,,165.2889,,148.3095,,172.9722,,183.7333,,166.6286,,163.2667,,165.2245,,221.3673,,219.5476
68,739903,,215.1458,,139.2708,,125.475,,171.34,,139.8095,,147.4444,,142.9524,,183.6406,,140.8163,,152.119,,137.4167,,102.7374,,172.0781,,125.0781,,179.4815,,180.2444,,158.7381,,173.4127,,188.3469,,164.0889,,147.1429,,171.4444,,183.6667,,168.4571,,165.1,,164.6122,,222.6122,,218.1667
69,749903,,215.9375,,137.6458,,126.95,,172.3,,141.7619,,149.3611,,145.9286,,180.9531,,142.0204,,149.6429,,136.3472,,103.3535,,170.1563,,123.6563,,179.1852,,179.8778,,161.9524,,175.0476,,186.4694,,165.3556,,146.9048,,170.5833,,188.4,,168.6857,,166.8,,163.7143,,220.7347,,216.381
70,759903,,212.2396,,134.6458,,123.775,,170.55,,136.6667,,147.5,,143.3333,,180.4219,,141.4694,,149.619,,137.2361,,101.8586,,168.8281,,122.5469,,177.0617,,177.0444,,158.7143,,170.6825,,185.3265,,162.2444,,145.4524,,170.2778,,181.9333,,166.7143,,162.5667,,162.102,,220.6735,,214.3571
71,769902,,217.0729,,138.6458,,125.75,,173.9,,139.2619,,150.5556,,142.0476,,182.6406,,143.6531,,149.7619,,138.2778,,103.3838,,170.3594,,125.2031,,179.4938,,181.8111,,162.2619,,174.5079,,188.1633,,164.9333,,148.4048,,171.3611,,186.9333,,168.5714,,167.0667,,165.102,,223.3061,,218.7381
72,779902,,216.6563,,139.7708,,125.925,,173.99,,142.1667,,150.6111,,143.0238,,183.3438,,141.0408,,150.1667,,139.0972,,104.3535,,172.0625,,125.8125,,179.0988,,181.0667,,163,,174.3175,,188.6735,,165.3778,,148.8095,,173.5556,,187.7667,,170.5143,,167.3667,,165.2245,,222.6735,,218.1905
73,831428,,217.4479,,140.4375,,126.625,,175.48,,140.619,,153,,142.0952,,185.0156,,144.1633,,150.881,,140.6111,,105.9596,,173.9375,,126.5781,,180.3333,,182.7889,,164.9048,,176.8413,,190.6327,,167.6222,,147.881,,168.9167,,186.2667,,170.7429,,169.7667,,166.2245,,227.0612,,222.381
74,841417,,218.1771,,139.4792,,127.05,,176.75,,142.3333,,153.6389,,142.0714,,184.8906,,143.5714,,152.9048,,139.1528,,105.2828,,173.1406,,127.7188,,177.7531,,181.6889,,162.619,,175.8889,,191.7755,,164.3778,,150.5714,,173.1667,,188.3667,,170.6286,,169.0333,,168.4898,,226.0408,,220.8333
75,851415,,210.125,,135.3125,,123.1,,169.53,,138.4762,,146.5278,,139.5952,,180.2969,,140.2653,,147.9762,,134.6944,,103.4848,,165.3438,,122.3281,,172.8272,,177.0111,,156.6429,,168.746,,183.3469,,161.0222,,143.5238,,165.8056,,178.7667,,162.8286,,161.6333,,159.4898,,216.3673,,213.2619
76,861415,,210.3958,,136.3125,,123.875,,169.45,,138.2143,,146.1389,,139.9286,,180,,140.7143,,149.3333,,136.1528,,103.5455,,167.6406,,123.4219,,173.6296,,176.1555,,157.0476,,171.0476,,183.3265,,162.6,,144.0952,,165.3056,,182.3,,164.1143,,161,,160.9184,,215.9184,,213.6905
