Frame,Time (ms),,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity 
67,759669,,18.2,,18.1667,,18.5179,,19.84,,20.2571,,21.7045,,21.4286,,21.7755,,20.1,,20.0833,,21.8,,18.35,,20.75,,14.65,,16.9167,,17.225,,17.8,,12.8857,,13.2667,,21.8333,,18.8857,,22.7407,,21.9592,,21.1296,,16.6333,,25.9444,,14.1429,,15
68,769668,,18.1455,,17.7667,,18.3214,,20.24,,21.6,,21.8295,,22.8929,,22.7551,,19.6,,20.9167,,21.06,,18.3,,20.7083,,15.25,,17.4167,,17.6,,17.04,,12.5143,,13.9333,,23.1111,,18.8,,21.8148,,20.8163,,21.9815,,14.9,,24.9444,,14.1429,,14.7714
69,779669,,18.7818,,17.1333,,18.8393,,20.04,,21.0857,,22.7841,,22,,23,,19.2333,,20.8333,,20.48,,18.25,,21.25,,15.15,,16.2083,,16.575,,18,,12.6286,,14.5,,22.8611,,18.3571,,22.6667,,21.3673,,21.7222,,15.7333,,24,,15.0952,,15.5714
70,789668,,18.5818,,18.5,,19.25,,20.92,,20.9714,,21.9318,,22.3214,,22.3878,,19.4667,,20.6667,,21.44,,18.225,,21.5833,,14.6,,16,,16.15,,17.8,,12.6,,14.8667,,22,,18.9143,,21.8704,,20.102,,21.7963,,16.9333,,24.6111,,14.7619,,15.4286
71,799667,,18.2909,,19.0333,,18.6786,,19.96,,21.9143,,22.0227,,22.6071,,21.3878,,18.9667,,20.9167,,21.18,,18.3,,19.9583,,14.9,,16.125,,16.65,,16.36,,13.0286,,14.7,,22.25,,18.4,,22.7222,,20.6735,,21.0741,,15.7667,,24.6111,,15.1905,,14.8857
72,809668,,19.0909,,19.0333,,19.5714,,18.84,,21.5429,,22.625,,22.5,,21.9796,,19.2,,20.4167,,21.8,,18.85,,20.375,,15.4,,16.8333,,17.75,,18.88,,12.5143,,14.5,,21.5556,,18.9143,,22.4815,,22.0816,,21.1481,,16.1333,,24.0833,,15.3333,,15.4857
73,819667,,19.3091,,19.6667,,18.6607,,20.12,,21.6,,22.6364,,23.2143,,22.6531,,20.1667,,22.0833,,22.04,,18.95,,20.4167,,15.7,,16.25,,18.05,,18.72,,13.4,,14.6,,23.1667,,19.1143,,23.1111,,21.7755,,21.8889,,16.8667,,24.9722,,16.5238,,15.7143
74,829667,,19.0727,,18.8333,,18.0179,,20.72,,22.0857,,22.7273,,23.3214,,23.2041,,20.7,,21.0417,,21.58,,18.65,,21.125,,15.7,,17.2917,,17.675,,19.16,,14.2,,14.6667,,23.2778,,19.5429,,22.3333,,21.4694,,22.3889,,16.7,,25.3056,,15.5238,,15.8857
75,839666,,19.4727,,18.4,,19.2321,,20.88,,21.8,,22.3295,,23,,22.3469,,19.7333,,21,,21.74,,19,,20.875,,15.2,,16.875,,17,,17.04,,13.1429,,15.1,,23.2222,,19.5857,,23.3519,,20.8571,,22.5926,,16.8333,,24.1944,,16.5714,,15.8286
76,849666,,18.6182,,18.7667,,19.6429,,20.12,,22.1143,,22.4432,,23.2857,,21.551,,20.8,,21.5833,,21.04,,18.8,,20.7917,,15,,17.5,,16.95,,18.2,,13.1429,,15.2,,22.6667,,18.9143,,22.3519,,20.9184,,21.7037,,15.9333,,24.5278,,16.1429,,16.4
77,859666,,18.2,,19.7667,,19.4821,,19.72,,21.3714,,22.4091,,23.2857,,23.7143,,19.7667,,20,,21.34,,18.525,,21.4167,,14.6,,16.0833,,16.15,,17.96,,13.5143,,14.7,,21.8333,,19.6,,22.5556,,21.1837,,20.6111,,16.6667,,24.5556,,16.6667,,15.4286
78,869665,,18.7273,,18.4333,,19.0536,,20.8,,21.1429,,22.9091,,22.1071,,23.1429,,20.0667,,21.5417,,21.12,,19.85,,20.5833,,15.4,,17.7917,,18.1,,17.96,,13.2571,,14.3667,,21.8333,,18.6857,,22.3889,,20.7755,,22.037,,16.1333,,25.5556,,16.0476,,16
79,879666,,18.8182,,17.6667,,19.2143,,20.24,,21.4,,22.0114,,23.1786,,22.5102,,19.6,,20.75,,21,,18.225,,21.4167,,14.5,,16.4167,,16.9,,16.84,,13.4571,,14.7,,22.1944,,19.3,,22.7037,,21.7551,,21.1111,,16.1,,24.75,,15.6667,,15.4
80,889665,,18.6545,,19.1667,,18.7857,,20,,21,,22.5,,23.1071,,23.0612,,20.0333,,21.1667,,21.08,,19.575,,21.4167,,14.65,,17.5417,,18,,17.32,,13.4857,,14.8667,,22.6111,,19.4286,,22.1667,,21.1837,,21.0926,,16.3333,,25.6667,,16.4762,,14.3714
81,899665,,18.3818,,19,,19.1964,,21.16,,21.8571,,22.0455,,23.25,,23.551,,19.4667,,21.125,,21.24,,18.2,,20.2083,,14.35,,16.2917,,16.95,,17.28,,14.2,,15.3333,,22.2222,,18.9714,,23.4074,,21.4082,,21.3519,,15.8333,,24.7222,,15.1905,,15.8857
82,909664,,18.7091,,17.8667,,19.0536,,19.48,,21.4,,22.9886,,22.7143,,23.102,,19.2333,,21.7917,,21.62,,19.275,,20.7917,,15.75,,16.625,,18,,17.96,,12.9143,,13.9667,,22.2778,,19.2286,,22.4444,,21.1633,,21.2037,,17.4667,,25.6111,,14.619,,15.8286
83,919664,,18.5455,,18.4333,,18.625,,21.32,,21.3714,,22.7159,,23.8214,,21.9184,,19.8667,,20.8333,,20.76,,18.025,,20.4583,,15,,17.4583,,17.95,,17.72,,12.6857,,14.8667,,22.2222,,19.3143,,22.537,,22.0204,,21.7037,,16.4,,25.3056,,16.2857,,16.0286
84,929664,,19.7091,,18.4667,,18.625,,19.6,,20.7429,,22.3182,,21.7143,,22.1429,,20,,21.0417,,22.26,,18.65,,22.5833,,15.6,,17,,17.65,,18.44,,12.4286,,14.6667,,22.1389,,18.9286,,21.537,,21.7755,,21.9259,,16.2,,23.8611,,16.2857,,15.7714
85,939663,,18.6364,,19.1667,,18.1786,,19.6,,21.0857,,22.8636,,21.8929,,21.7551,,19.1667,,21.125,,20.28,,19.125,,20.4583,,15.6,,17.7083,,17.8,,17.12,,13.4857,,15.0333,,22.6944,,19.2286,,22.3148,,21.2245,,21.6667,,16.5667,,24.6111,,15.619,,15.6857
86,949663,,18.6545,,18.6667,,18.6429,,19.92,,21.3714,,22.0455,,22.0357,,22.8776,,20.1,,20.7083,,20.6,,18.025,,20.5,,15.85,,15.7917,,17.125,,17.12,,13.6286,,15,,23.1389,,19.7143,,23.037,,21.4898,,20.7778,,16.5,,25.7778,,15.2381,,17.1714
87,959663,,19.1818,,19,,18.8393,,20.68,,21.2857,,22.6705,,23.3571,,23.1429,,19.0667,,21.5833,,21.5,,18.675,,20.5,,14.5,,17.1667,,17.25,,17.64,,13.0571,,13.5,,21.75,,18.8,,22.5,,21.7959,,21.5556,,16.5,,24.3333,,15.9524,,16.5714
88,969662,,19.0909,,19.0667,,18.4286,,20.24,,22.0286,,22.375,,22.1786,,22.1429,,20.1,,21.625,,21.66,,19.2,,22,,14.1,,16.625,,17.775,,18,,13.1429,,13.7667,,23,,18.3857,,22.2037,,20.9184,,22.0926,,16.7333,,25.0278,,16.5714,,14.6286
89,979663,,19.2727,,18.6333,,19.2143,,20.68,,21.8286,,21.8295,,22.5714,,22.6939,,19.8667,,21.2083,,22.1,,18.6,,20.4167,,15.05,,16.7917,,17.7,,18.12,,13.6,,15.4667,,22.4722,,19.5571,,23.1111,,21.3061,,21.4074,,16.2,,25.0556,,16.4762,,15.3143
90,989662,,18.6727,,19.1333,,18.6607,,20.6,,21.0857,,22.3864,,24,,23,,19.7333,,21.875,,22.28,,18.45,,20.3333,,14.6,,17.8333,,17.275,,17.92,,13.4571,,14.7333,,23.5278,,18.6714,,23.6481,,21.8571,,22.6111,,16.1667,,26.1389,,16.2857,,15.0857
91,999661,,19.1091,,18.8667,,19.5893,,18.52,,22.2,,22.3068,,22.6071,,22.5714,,19.9,,22.0417,,20.7,,19.6,,20.1667,,15.25,,16.8333,,18.55,,17.2,,13.8,,14.7333,,23.3056,,19.4857,,22.5556,,21.8367,,20.9259,,16.4,,25.3889,,16,,15.8571
92,1009661,,19.3273,,18.1333,,19.1964,,20.36,,20.4857,,22.7159,,23.1071,,21.3265,,19.7333,,21.2917,,21.64,,17.975,,21.6667,,16.2,,16.6667,,18.1,,18.16,,14.4571,,14,,21.9444,,18.9,,22.7037,,21.4082,,21.7407,,16.1333,,24.3056,,16.0476,,16.2857
93,1019661,,18.7273,,19.5333,,19,,21.8,,21.2857,,22.5341,,23.5714,,22.449,,20.2333,,19.9167,,21.34,,19.125,,21.125,,14.1,,16.5,,17.75,,19.2,,13,,15.9,,21.75,,18.7143,,22.7222,,20.6327,,21.9444,,15.6333,,25.4167,,16.8571,,15.5714
94,1046581,,18.6,,17.7667,,17.875,,21.32,,20.6571,,23.1932,,22.25,,21.8163,,19.3667,,21.5,,20.94,,18.65,,21.0833,,14.95,,16.5417,,17.35,,18.28,,13.2286,,14.1333,,23.6111,,20.7857,,25.5926,,22.9796,,23.7222,,16.2333,,26.5,,15.4286,,16
95,1056566,,18.3273,,18.1333,,18.8929,,20.64,,21.8,,22.4318,,22.0714,,23,,20.9333,,22.5417,,21.86,,18.75,,21.375,,13.9,,17.7917,,17.575,,17.6,,13.2857,,14.3667,,23.5,,22.3143,,27.6667,,26.1429,,26.7778,,16.2333,,28.7222,,16.8095,,16.5143
96,1066566,,19.2909,,19.2667,,19.2679,,21.04,,21.0857,,22.7045,,22.9286,,22.0204,,20.1667,,21.3333,,21,,19.125,,20.5833,,16.25,,18.125,,17.35,,18.28,,13.3429,,14.1667,,22.9722,,21.8143,,28.1481,,24.7347,,26.0741,,15.6667,,27.9444,,15.7143,,15.8857
97,1076565,,19.0364,,17.6333,,18.5536,,19.64,,21.2286,,22.8068,,22.25,,22.0204,,20.1667,,22.3333,,21.68,,18.525,,20.8333,,14.9,,17.3333,,18.1,,17.88,,13.2286,,14.7667,,23.5,,22.0571,,27.537,,25.5918,,27.0741,,16,,29.0278,,15.1429,,17.2857
98,1086566,,18.2364,,18.3333,,18.3571,,20.2,,21.4857,,22.7614,,22.8214,,23.5918,,20.1,,21.9167,,21,,19.6,,20.7917,,15.05,,16.5,,17.95,,18.28,,12.8571,,14.2,,23.5,,21.8857,,28.1481,,24.6122,,26.1296,,16,,29.8333,,16.9524,,16.0857
99,1096565,,19.5636,,19.3,,18.6786,,19.32,,21.2286,,22.5,,22.6786,,22.6939,,21.1,,21.75,,21.22,,18.9,,21.625,,15.85,,16.125,,16.975,,18.6,,12.9143,,14.2,,23.0833,,21.6857,,29.1667,,24.8571,,26.3889,,17.2333,,28.1944,,17.4286,,17.4571
100,1106564,,18.8909,,19.3667,,18.3571,,19.8,,20.6857,,22.625,,22.25,,22.2041,,20.2,,21.3333,,21.48,,19.55,,21.125,,16.5,,17.2083,,17.65,,16.56,,12.9714,,15.5333,,24.75,,22.2857,,28.2222,,24.7551,,25.5926,,16.4333,,29.1389,,16.3333,,16.0571
101,1116564,,18.9636,,19.1667,,18.5893,,20.68,,21.5429,,22.4091,,23.7857,,23.3878,,20.2333,,21.5833,,21.96,,19.125,,21.375,,15.15,,18.0833,,17.75,,17.36,,12.7143,,14.0333,,23.8333,,22.6571,,29.5,,25.3878,,26.3148,,16.4667,,28.5,,15.1905,,16.0857
102,1126564,,18.6909,,18.6667,,18.9821,,19.32,,20.6571,,22.1136,,22.7857,,22.1633,,19.7333,,23.125,,21.32,,18.7,,21.6667,,15.15,,16.625,,17.575,,17,,13.0286,,14.4,,24.1111,,21.9429,,29.2222,,24.1633,,25.6481,,16.7333,,29.1667,,16.8095,,17.1714
103,1136564,,18.4364,,18.6333,,18.5,,20.24,,22.2,,22.6818,,23.1071,,22.0816,,19.6,,20.875,,21.78,,18.925,,20.75,,16.35,,17.1667,,17.225,,17,,13.3714,,14.5667,,23.6389,,21.3143,,29.7407,,24.5102,,25.8519,,15.1333,,29.0556,,16.3333,,16.2286
104,1146563,,19.6727,,18.9667,,18.5357,,20.32,,21.3143,,22.625,,22.9643,,22.449,,18.9667,,22.3333,,22.18,,19.925,,21.0417,,15.5,,16.6667,,18.125,,18.56,,13.7429,,14.9333,,25.0556,,21.8429,,28.7593,,24.8367,,26.6111,,17,,28.5833,,17.4286,,17.6
105,1156565,,18.2364,,18.1,,18.1786,,20.72,,21.5143,,22.2841,,22.5714,,21.898,,19.5,,20.5417,,21.62,,19.525,,20.25,,15.6,,16.8333,,17.575,,16.88,,13.6286,,16.7,,23.6111,,21.7714,,29.2407,,24.5306,,26.463,,16.2667,,28.6667,,16.619,,15.7143
106,1166563,,19.3455,,20,,18.2857,,20.64,,21.9429,,22.7841,,22.3571,,22.2449,,19.9333,,20.7917,,21.72,,18.575,,21.0833,,15.4,,16.625,,17.225,,17.48,,12.9714,,14.8667,,24.2222,,21.5,,28.8519,,24.551,,26.3889,,17.5333,,29.3611,,15.8095,,16
107,1176562,,19.3273,,18.7333,,19.1071,,20.64,,20.7143,,22.8182,,21.7143,,23.0816,,20.4,,22,,22.58,,20.175,,21.5,,14.8,,18.25,,18.025,,17.76,,12.6571,,14.6333,,23.5833,,22.0286,,29.1481,,24.9388,,25.7222,,17.1,,28.4722,,14.5238,,17.5714
108,1186562,,18.6545,,18.8,,19.3929,,21.04,,20.4286,,22.75,,22.1786,,21.4082,,20.2,,21.7083,,21.9,,18.55,,21.2083,,15.35,,16.5,,18.525,,18.8,,13.1143,,14.2667,,24.0833,,21.9571,,28.9815,,24.551,,25.5741,,17.0333,,27.5278,,16,,17.4
109,1196562,,18.7636,,17.5333,,18.7143,,20.68,,21.5714,,22.5909,,23.4286,,22.0816,,20.4333,,21.375,,21.92,,18.875,,22.0417,,15.3,,17.2083,,18.7,,18,,13.7714,,14.3667,,24.0278,,22.2857,,29.2407,,24.8776,,24.7407,,16.8333,,28.1389,,15.8095,,17.6286
110,1206562,,19.5091,,18.0333,,18.8214,,20.4,,21.3143,,22.5795,,22.9286,,22.3469,,18.8667,,22.4167,,22.58,,19.125,,21.5833,,14.85,,17.4583,,17.975,,18.28,,13.9714,,14.5667,,23.6389,,21.7857,,29.463,,24.2857,,25.7037,,16.1667,,27.6944,,17,,16.6571
111,1216561,,18.8182,,19.1,,18.25,,19.92,,21.1143,,22.375,,22.8214,,22.7551,,19.5667,,21,,21.34,,19.025,,20.9583,,15.05,,17.2083,,17.45,,18.24,,12.4857,,14.5,,23.2222,,21.8143,,29.5556,,24.3469,,25.1111,,16.2667,,27.7778,,16.1429,,16.9714
