Frame,Time (ms),,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity 
75,870687,,16.8869,,14.3774,,14.0033,,14.5721,,15.0834,,17.1399,,15.0385,,20.7005,,23.7261,,14.4719,,15.5524,,13.4694,,13.827,,17.8416,,22.5066,,20.5226,,19.4082,,22.3235,,19.9167,,19.0722,,18.2476,,18.8392,,16.4007,,21.518,,18.5522,,15.9454,,14.5473,,17.6358
76,880686,,17.7142,,14.8016,,14.0446,,18.4135,,15.6593,,17.0061,,15.6139,,16.4682,,25.8309,,14.8122,,16.4227,,16.314,,14.9313,,16.4943,,19.939,,21.622,,25.8863,,20.9043,,20.2746,,16.9858,,16.4249,,19.3244,,15.1532,,17.3575,,18.2142,,13.9239,,12.7363,,19.8627
77,890684,,22.966,,15.1953,,14.3318,,14.9903,,16.2017,,16.1101,,18.8368,,17.3091,,19.0488,,17.0383,,15.5725,,14.5747,,16.5793,,17.3133,,19.6119,,23.7642,,18.828,,19.6821,,20.7406,,16.7539,,20.0352,,17.9908,,15.3131,,19.4176,,17.7993,,15.7956,,11.6251,,22.6061
78,900685,,17.1104,,15.0702,,16.7815,,16.5465,,14.9252,,16.966,,16.6087,,17.9814,,19.885,,16.8486,,18.0151,,15.6391,,14.6974,,15.9969,,21.867,,22.0267,,29.3401,,18.7778,,23.6562,,17.0075,,16.8823,,16.2347,,13.9117,,17.0334,,19.135,,17.6205,,12.6526,,20.7717
79,910684,,19.0577,,15.4338,,14.9481,,15.4467,,16.6333,,17.3098,,14.8764,,16.8955,,22.4019,,15.6513,,19.2216,,14.1568,,14.1875,,13.826,,25.7044,,21.3343,,23.894,,21.844,,19.3703,,20.0841,,17.6266,,16.5042,,15.0758,,17.692,,20.3013,,14.6718,,12.5729,,19.1237
80,920684,,15.9569,,16.6345,,15.1751,,16.7013,,16.2058,,17.3877,,15.1674,,19.387,,17.2467,,17.0085,,17.2458,,12.0921,,16.0998,,19.6864,,19.8394,,20.6178,,19.0857,,19.7204,,20.5702,,14.9408,,19.526,,19.0336,,15.4132,,16.1266,,17.5967,,14.4871,,13.3418,,17.4329
81,930695,,16.7356,,17.8135,,14.0308,,16.4514,,16.2231,,22.1852,,15.7074,,18.8549,,16.1494,,15.681,,15.9553,,11.4715,,14.9209,,18.7546,,22.2498,,21.9901,,31.828,,20.1303,,22.5499,,19.8504,,17.2021,,18.3151,,16.44,,17.0116,,16.3724,,14.9947,,12.4989,,18.2976
82,940684,,17.2222,,14.848,,13.5066,,17.2452,,14.0625,,16.9843,,18.0962,,19.5342,,20.918,,16.5025,,19.3683,,17.7153,,15.1658,,16.2502,,21.1307,,22.0464,,29.5104,,19.4663,,20.4442,,17.3722,,17.8528,,16.8839,,13.4614,,15.9944,,21.8917,,14.5955,,13.6566,,16.1077
83,950683,,17.4583,,15.1945,,12.629,,15.9766,,14.412,,16.4415,,15.4842,,16.0762,,20.6261,,15.8874,,16.6438,,13.812,,16.6162,,17.9924,,24.8151,,21.4859,,31.3298,,18.2901,,19.892,,16.6891,,16.1509,,17.0907,,13.5641,,18.0869,,21.2938,,13.9923,,13.2101,,18.6335
84,1001973,,16.9679,,15.3788,,13.4258,,15.2085,,16.846,,17.8947,,14.7952,,20.6769,,20.3955,,17.9963,,16.5993,,15.4143,,14.8784,,15.7561,,21.4021,,22.4779,,22.2957,,21.008,,21.2452,,18.626,,15.165,,17.2436,,16.2651,,15.6357,,16.3122,,17.2132,,14.4947,,14.7157
85,1011963,,16.6899,,14.8024,,13.5851,,15.5389,,14.8921,,15.9003,,16.7945,,19.1968,,18.2695,,17.3137,,18.3522,,14.0542,,13.1652,,16.0689,,15.7001,,17.9705,,23.7887,,23.5835,,25.3239,,16.9587,,17.2179,,16.1406,,14.3048,,17.868,,20.8235,,16.1987,,13.1288,,14.7748
86,1021962,,23.4577,,15.3448,,13.6184,,15.1474,,15.3494,,15.6304,,15.996,,18.3738,,18.2366,,18.0795,,20.408,,15.4491,,14.1828,,13.8498,,16.3327,,20.3378,,28.4892,,25.8963,,19.562,,16.4973,,17.3976,,15.5116,,14.9771,,15.756,,19.8826,,14.7234,,15.3627,,13.1842
87,1031961,,19.6494,,14.5291,,13.9246,,15.6294,,13.348,,15.7442,,15.8937,,20.0237,,18.9871,,17.6855,,23.0617,,17.2472,,14.2284,,15.7894,,17.3513,,19.7685,,27.7051,,27.6773,,21.7203,,21.3829,,18.3813,,18.3794,,13.8726,,20.9876,,21.0068,,16.3523,,15.4808,,15.2007
88,1041962,,19.9109,,14.876,,14.5502,,16.2032,,14.6206,,16.7718,,15.9683,,21.6538,,18.8206,,17.2198,,33.3596,,14.8296,,15.7788,,16.7118,,15.0526,,18.5594,,17.1185,,24.6183,,18.1896,,17.3504,,15.9636,,18.926,,16.5389,,20.2808,,20.1778,,16.3828,,13.7094,,14.6875
89,1051962,,16.9887,,15.978,,13.5297,,15.3972,,17.1527,,16.9252,,16.6135,,21.2514,,19.3037,,16.7623,,24.7556,,14.8529,,14.735,,17.8202,,20.4492,,18.476,,21.7811,,26.5113,,18.3727,,17.3794,,15.9535,,16.9,,14.0498,,17.2209,,22.171,,20.7676,,15.2477,,16.6687
90,1061961,,19.4881,,14.8551,,13.8843,,14.5677,,15.8489,,14.954,,16.2126,,19.9334,,19.8544,,18.1367,,17.5448,,14.7435,,14.5335,,16.3361,,19.2267,,23.9007,,30.7729,,26.9497,,18.0664,,18.0803,,15.8902,,16.3349,,15.5574,,15.5229,,16.6874,,18.5604,,14.5062,,18.4152
91,1072063,,17.4387,,14.052,,12.9665,,14.5623,,15.3729,,18.3196,,15.0376,,20.2028,,17.1391,,16.7848,,21.9507,,13.917,,14.2672,,16.1338,,22.658,,21.0718,,26.5529,,25.3899,,20.4593,,16.3849,,15.2316,,16.4264,,14.3465,,15.3257,,16.8254,,15.915,,14.1123,,17.0041
92,1081961,,20.0201,,15.3583,,13.8949,,17.0688,,16.1312,,14.9776,,15.8713,,22.974,,18.7751,,15.4082,,21.7625,,12.9483,,13.0155,,16.9155,,18.9914,,18.1651,,25.1654,,27.2825,,25.7298,,19.1835,,16.4,,18.7307,,13.6795,,15.8314,,20.8184,,17.1598,,13.7075,,15.9351
