Frame,Time (ms),,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity 
10,101012,,15.6719,,16.8333,,15.7692,,12.7,,14.5,,14.4,,12.9796,,18.2708,,20.0469,,21.6429,,22.6825,,20.7,,20.05,,17.4048,,19.2,,18.9394,,23.0625,,20.5238,,20.4107,,16.55,,18.725,,10.6964,,13.3719,,15.0816,,20.6769,,23.1905,,19.45,,14.5455
11,111012,,15.8125,,17.2037,,15.4538,,12.84,,14.0781,,14.9571,,12.9184,,18.5,,20.3438,,22.381,,22.746,,20.4,,20.925,,17.8333,,19.6,,18.3788,,22.125,,19.7143,,20.3571,,17.2875,,19.15,,11.4286,,13.157,,13.9388,,20.0154,,23.3095,,19.45,,15.2273
12,121012,,16.2969,,17.8519,,15.8231,,12.46,,14.5313,,14.1714,,13.3265,,18.4792,,20.2656,,21.8095,,22.6349,,20.9333,,21.55,,17.5952,,19.12,,18.7273,,22.2813,,20.3571,,19.6786,,16.625,,18.7,,10.9286,,12.5124,,15.0816,,20.3538,,24.2857,,19.5875,,14.9091
13,131011,,15.4063,,16.7778,,15.2923,,12.78,,14.8906,,14.3857,,13.2041,,18.0625,,20.9531,,21.9524,,22.7778,,21.0333,,20.925,,16.3095,,19.32,,19.197,,21.5938,,20.381,,19.8036,,16.7,,17.6125,,10.6964,,13.1488,,13.5918,,19.9538,,23.6905,,19.5875,,14.8485
14,141011,,15.3594,,17.5,,15.3231,,12.96,,13.8281,,14.4714,,13.3673,,18.1042,,20.0938,,22.1667,,22.254,,21.7333,,20.025,,16.8333,,18.92,,18.5,,21.5313,,21.2857,,19.9107,,16.4125,,18.5625,,11.1607,,12.8347,,13.7347,,19.8769,,22.9762,,20.0875,,14.697
15,151011,,16.3125,,18.3889,,16.1923,,12.16,,14.8438,,14.3571,,13.3265,,18.25,,20.0313,,22.1905,,22.8889,,20.5667,,20.875,,17.4048,,19.32,,18.4545,,22.75,,20.4762,,20,,16.55,,18.475,,10.7679,,13.4215,,15.2857,,20.5769,,23.619,,19.7,,14.8636
16,161010,,16.1406,,16.9444,,15.8154,,12.1,,14.2031,,14.4286,,13.3265,,17.875,,20.5938,,22.7857,,22.746,,21.4333,,20.225,,16.1667,,19.04,,19.0303,,21.7656,,20.8095,,18.9643,,16.9375,,18.6375,,11.0714,,13.0579,,14.7347,,19.8769,,23.0714,,20.025,,14.6515
17,171010,,15.5313,,17.4815,,15.8077,,12.16,,13.6563,,13.7143,,13,,17.8333,,20.5,,22.0952,,22.9841,,20.6333,,20.475,,17.0238,,19,,18.6212,,22.3281,,20.6905,,19.7321,,16.85,,18.875,,10.9464,,13.124,,14.1633,,20.3923,,23.3333,,18.925,,14.7576
18,181010,,15.875,,17.2963,,14.5923,,11.8,,13.6094,,14.3286,,12.3469,,18.2917,,19.0938,,21.1667,,22.1111,,20.1,,20.75,,17.5,,19.76,,18.8182,,22.1875,,20.619,,18.6607,,16.6125,,17.55,,11.1786,,12.7686,,14.6531,,20.8692,,23.2143,,19.6375,,14.803
19,191010,,16.3906,,16.6111,,15.4,,12.28,,13.75,,14.1571,,13.0408,,17.8958,,19.6094,,22.4762,,23.5556,,21,,21.55,,18.2143,,19.24,,19.1364,,21.9844,,20.2619,,19.7857,,16.2875,,18.6125,,10.6786,,13.0661,,15.3061,,20.3385,,23.5,,19.1625,,14.3939
20,201009,,15.9844,,17.5926,,15.8231,,12.04,,14.2031,,13.7571,,13.2041,,18.1667,,19.8594,,21.2619,,22.9524,,20.7667,,21.15,,17.0238,,18.48,,19.1818,,20.9531,,20.5238,,19.8393,,16.8,,18.7875,,10.9643,,12.9835,,13.9592,,19.4692,,23.381,,19.6375,,14.8864
21,211009,,16.875,,17.4259,,14.9846,,11.58,,14.2344,,14.7,,13,,19.2083,,20.8281,,21.4524,,22.5238,,19.5667,,21,,18.2381,,19.2,,18.8485,,22.0313,,20.9762,,18.9821,,17.275,,18.8125,,11.25,,12.7025,,14.8776,,20.1077,,23.1905,,19.6,,15.0227
22,221009,,15.4844,,17.6667,,15.4,,12,,14.2656,,14.4571,,13.102,,18.5833,,19.9844,,22.2857,,21.8889,,19.2333,,20.975,,17.5714,,20.84,,18.4545,,21.9688,,20.5476,,19.6607,,16.2625,,18.2,,11.3214,,13.2149,,14.898,,20.1846,,23.7619,,19.575,,14.8864
23,292036,,15.8281,,17.2407,,15.5846,,12.02,,13.8281,,13.8286,,13.3265,,17.875,,19.6875,,20.9286,,22.1111,,21.2333,,19.75,,16.4524,,19.24,,18.5,,21.5938,,20.881,,19.4821,,16.4375,,18.9125,,10.375,,12.843,,14.4082,,19.8846,,22.5952,,19.1875,,15.0076
24,302022,,16.3125,,17.037,,15.1846,,12.28,,15.0938,,14.3,,12.9184,,18.8958,,20.4375,,20.7381,,22.9524,,20.4667,,20.125,,17.5,,18.92,,19.1061,,21.625,,20.6905,,18.8929,,16.9,,18.6375,,11.125,,13.281,,15.3878,,20.0923,,23.7381,,19.9875,,14.4697
25,312022,,15.7969,,17.3889,,15.3308,,12.62,,14.5469,,14.4,,12.2857,,18.5833,,20.0781,,22.381,,22.5238,,19.4667,,20.4,,17.2857,,19.6,,18.5909,,21.7188,,20.6905,,19.4464,,16.5,,17.7875,,11.0714,,13.2066,,14.6122,,20.5923,,22.5,,19.05,,14.9015
26,322021,,15.9688,,16.8704,,15.3462,,12.3,,13.9531,,14.2857,,12.449,,17.8125,,19.6875,,22.3095,,22.2857,,18.8,,20.15,,16.7143,,19.72,,19.1061,,21.8906,,21.5476,,18.5179,,16.15,,18.075,,11.4643,,12.686,,14.3878,,19.4846,,22.6667,,19.25,,14.3864
27,332021,,15.5938,,17.5926,,15.1462,,13.06,,14.3906,,14.1857,,12.9592,,17.7708,,20.0781,,22.7857,,23.0952,,20.8333,,19.575,,17.2143,,19.2,,18.6667,,21.8906,,20.6905,,19.8393,,17.2125,,18.625,,10.875,,13.5041,,15.4694,,20.4154,,22.9286,,19.425,,15.1439
28,342021,,15.5625,,17.7963,,15.2615,,12.42,,14.5156,,13.5429,,14.0408,,18.3125,,19.4063,,21.9286,,22.1111,,19.9667,,19.8,,17.1429,,18.88,,18.6364,,21.9844,,20.8095,,19.375,,16.725,,17.8125,,10.8393,,12.9008,,14.4898,,20.0077,,22.1667,,19.4125,,14.5303
29,352020,,15.7656,,16.7407,,15.4462,,12.52,,14.8906,,14.4857,,13.0612,,19.1042,,20.0625,,22.5,,22.7937,,19.8333,,20.35,,17.0952,,19.04,,18.6515,,22.0938,,21.119,,19.4643,,16.7,,18.975,,11.2143,,12.686,,13.9796,,20.7308,,23.4762,,19.9,,15.1515
30,362020,,15.625,,17.7037,,15.3769,,12.04,,14.4063,,14.1714,,12.898,,18.1458,,20.625,,21.6429,,22.1905,,20.1333,,20.5,,17.5,,18.72,,19.3485,,21.9375,,20.5714,,19.0357,,16.8125,,18.2375,,11.375,,12.6198,,14.2653,,20.1308,,24.5714,,19.275,,14.9091
31,372020,,16.0469,,16.6296,,15.6692,,12.32,,14.7813,,13.2143,,12.8163,,18.125,,19.4844,,20.7857,,22.3651,,19.5,,20.1,,17.6905,,19.2,,19.0606,,21.4688,,19.9762,,18.5357,,15.95,,18.4625,,11,,13.1736,,14.3878,,20.2308,,22.5714,,19.8875,,14.3106
32,382019,,16.0313,,17.5556,,14.9385,,12,,14.2656,,13.8857,,13.6327,,17.7917,,20.0156,,22.0238,,21.873,,20.6667,,20.85,,17.619,,19.28,,18.697,,22.0156,,21.0952,,19.3571,,16.425,,18.525,,11.5536,,13.1074,,14.6939,,20.5846,,22.7381,,19.25,,14.6515
33,392019,,16.5625,,17.537,,14.9154,,12.98,,14.25,,14.0143,,13.5102,,18.7708,,20.8438,,23.0714,,22.0794,,20.8,,20.6,,17.4286,,20.2,,18.6061,,22.0938,,20.8571,,19.4821,,16.85,,19.15,,10.875,,13.1405,,13.8571,,20.3923,,22.4762,,19.5875,,14.7803
34,402019,,15.2188,,16.7222,,15.8692,,12.2,,14.6406,,15.1143,,13.3673,,17.9167,,19.5,,22.7857,,22.2381,,20.6333,,20.375,,17.5952,,19.12,,18.6667,,21.375,,20.6667,,20.0536,,16.425,,18.3875,,10.7143,,12.9421,,14.6939,,19.9385,,23.8571,,19.5875,,14.6212
35,412018,,16.1094,,17.8519,,15.2154,,11.9,,13.4531,,14.1286,,13.1633,,17.4167,,20.3594,,21.7381,,22,,20.3,,20.95,,17.3571,,19.84,,19.5303,,22.2969,,20.7857,,19.3929,,16.6375,,17.9875,,10.8571,,12.9421,,13.8571,,20.2462,,23.1429,,19.5875,,14.9697
36,422018,,15.7188,,17.7037,,15.2769,,12.1,,14.0313,,13.9714,,13.5918,,17.8333,,20.4531,,21.8095,,22.3492,,20.8333,,20.025,,16.6429,,19.12,,18.8788,,21.1406,,20.4286,,19.1607,,16.625,,18.3375,,10.7143,,12.5124,,14.8776,,20.0308,,23.8095,,20.175,,14.5227
37,470641,,16.7188,,17.6852,,15.3154,,12.44,,13.9063,,14.5286,,13.4082,,18.75,,19.9688,,21.5476,,22.3651,,19.8667,,20.75,,17.2619,,20.16,,18.5606,,21.4375,,20.5476,,19.5357,,16.9875,,18.5375,,11.0179,,12.7934,,15.102,,20.3769,,23.9048,,19.7375,,14.8561
38,480626,,15.6875,,17.4815,,15.4077,,12.58,,14.4531,,14.1857,,12.9184,,18.6042,,20.2031,,20.8571,,23,,21.4,,20.175,,17.3571,,17.8,,19.7424,,21.9844,,20.9524,,20.2321,,16.925,,18.5375,,11.4821,,13.1488,,15.3878,,19.6692,,23.2619,,19.4875,,14.8106
39,490625,,15.6406,,17.1296,,15.6923,,12.1,,14.75,,13.9143,,12.7551,,18.6458,,20.5781,,22.2381,,23.4286,,21.5,,20.85,,17.8095,,20.28,,18.5606,,22.0469,,20.3095,,19.0536,,17.3375,,19.45,,11.7321,,13.0248,,14.1837,,20.6462,,23.0476,,19.5375,,14.5227
40,500625,,15.8906,,17.8148,,15.6846,,13,,14.1094,,14.4714,,12.3878,,18.0208,,19.1563,,21.9048,,22.9841,,20.1667,,20.6,,17.4524,,18,,18.4848,,22.6094,,20.381,,19.2143,,16.95,,19.2125,,11.1607,,12.6942,,14.8776,,19.8615,,23.0238,,19.8875,,14.9015
41,510625,,16,,17.2593,,15.5692,,12.78,,14.4844,,14.0857,,13.8163,,18.0208,,20.0781,,21.5238,,22.4762,,21,,20.45,,17.0714,,19.36,,18.9848,,21.8281,,20.7381,,19.7321,,16.5375,,17.9,,11.4464,,13.1322,,14.3673,,20.0538,,22.6667,,19.8375,,14.0909
42,520625,,16.1094,,18.2407,,15.1231,,12.08,,14.3906,,14.5,,13.449,,18.25,,20.0625,,22.9286,,23.0952,,19.9,,20.85,,17.119,,19.6,,19.6212,,22,,20.119,,18.4464,,16.5625,,18.2375,,11.7857,,12.562,,14.898,,20.4692,,23.5476,,19.05,,14.6061
43,530624,,16.0156,,17.9074,,15.6769,,12.48,,13.4844,,14.8571,,12.1224,,17.8333,,19.7656,,21.881,,23.0317,,19.6,,20.575,,17.6429,,19.48,,19.0303,,22.4531,,20.8571,,19.2321,,16.55,,18.2625,,10.4107,,13.157,,14.6327,,20.2308,,22.6667,,19.5375,,14.4015
44,540624,,16.6094,,16.5,,15.7154,,11.92,,14.6719,,14.4429,,13.2041,,18.4583,,20.4688,,21.619,,22.1111,,19.9667,,20.05,,16.7381,,18.04,,18.4848,,21.5469,,21.0476,,19.9821,,17.125,,18.7375,,10.9286,,13.1488,,14.5714,,20.0923,,23.3095,,19.325,,14.6667
45,550624,,15.7344,,17.2778,,15.8692,,13.02,,14.0469,,14.1857,,13.102,,18.5833,,20.4063,,22.0714,,22.9365,,21.1,,20.325,,16,,19.32,,19.4697,,22.0938,,20.8333,,19.0893,,17.1125,,18.75,,11.4643,,12.7686,,14.9796,,20.2231,,24.3333,,19.4625,,14.8258
46,560623,,16.0938,,18.5,,15.4846,,11.9,,14.7656,,14.5429,,13.2041,,18.125,,20.3281,,22.3333,,22.7937,,21.1,,20.625,,17.2381,,20,,19.5303,,21.8438,,21,,18.3214,,16.6625,,17.775,,10.7143,,12.7934,,15.0408,,19.9308,,24.0476,,19.5,,14.5379
47,570623,,15.7813,,17.8704,,15.7692,,12.1,,14.4219,,13.9571,,13.4694,,18.1875,,19.5313,,21.2381,,22.2698,,21.4333,,19.425,,17.5,,19.32,,18.8788,,21.1406,,20.6905,,19.4643,,16.7,,17.8875,,11.6786,,12.6694,,14.4898,,20.0846,,22.9048,,19.5625,,15.2348
48,580623,,15.8906,,16.9444,,15.5,,12.62,,14.5938,,14.1429,,13.2041,,17.8958,,20.7813,,22.5952,,22.6349,,19.9,,20.9,,15.9524,,20.08,,18.803,,21.5938,,20.4762,,19.3036,,16.775,,18.6,,11.5357,,12.9917,,14.0204,,20.2923,,23.619,,19.5,,14.9848
49,590622,,16.4375,,18,,14.7615,,12.32,,13.75,,14.2857,,12.3469,,18.8333,,19.7969,,21.3333,,22.1587,,20.2,,20.3,,16.8571,,17.72,,18,,21.2344,,21.0238,,19.375,,16.4125,,18.4875,,10.7321,,12.7107,,14.5918,,20.0692,,23.3333,,19.2375,,14.5682
50,600622,,15.9844,,17.7963,,15.7154,,12,,14.2969,,14.3857,,13.1224,,17.9375,,19.8281,,21.4524,,22.2698,,20.9667,,20.875,,17.3333,,19.24,,17.6212,,21.8281,,20.2857,,19.3571,,16.6625,,18.4375,,10.9107,,13.2645,,14.1633,,20.1462,,22.4524,,19.4125,,14.6061
51,610622,,16.1875,,16.8148,,15.3385,,12.2,,13.7344,,14.3143,,13.2449,,17.625,,20.25,,22.0238,,22.7143,,20.5,,20.45,,16.6905,,18.8,,18.7879,,21.6094,,20.7143,,19.625,,16.1375,,18.65,,10.875,,12.8017,,14.3469,,20.2077,,23.8095,,19.6875,,14.803
52,620622,,16.5625,,17.5,,15.8077,,12.4,,14.3281,,13.9429,,13.3673,,17.8958,,20.6719,,22,,22.6667,,20.5333,,20.7,,16.0952,,19.36,,17.3788,,22.3906,,20.119,,19.75,,16.5375,,17.65,,10.625,,12.9091,,14.6122,,19.8692,,21.2381,,19.675,,14.2727
53,630621,,16.0781,,16.7778,,15.1692,,11.96,,14.2344,,14.7143,,12.8776,,18.1667,,19.8594,,22.1905,,22.0635,,22.3667,,20.975,,17.1905,,18.76,,18.4697,,21.6406,,21.8333,,19.0714,,16.45,,18.825,,10.6607,,13.0744,,14.3673,,20.2308,,23.4048,,19.5375,,14.0455
54,640621,,16.2031,,17,,14.9462,,12.18,,14.2969,,14.0143,,12.3878,,18.5,,20.3438,,20.9524,,22.4921,,20.1,,19.9,,16.619,,18.84,,18.7576,,21.6406,,20.2619,,19.2679,,16.625,,18.525,,11.0893,,12.9174,,14.9592,,19.9923,,24.0714,,19.475,,14.5303
55,650621,,15.5156,,17.6296,,15.6,,11.92,,14.5,,14.1143,,13.3469,,18,,20.3594,,22.6905,,22.6508,,21.6,,19.725,,16.7381,,19.64,,18.803,,22.75,,20.5476,,18.9821,,16.5875,,18.1125,,11.5179,,12.8099,,14.8367,,19.6538,,23.6667,,19.65,,15.2197
56,700783,,16.5313,,17.463,,15.9,,13,,14.8594,,14.4,,13.1429,,18.5,,20.1406,,22.0714,,22.3333,,20.2333,,20.85,,17.6667,,19,,18.7576,,21.5938,,21.619,,19.3393,,16.85,,18.4625,,10.8929,,12.7355,,14.3469,,20.5154,,23.1429,,19.45,,14.5076
57,710775,,15.7344,,17.463,,15.5,,11.94,,14.0469,,14.5571,,11.9184,,18.0208,,20.3438,,22.3095,,23.2063,,20.5667,,20.375,,17.4524,,19.92,,18.9394,,22.1875,,20.1429,,19.0536,,16.8625,,18.0125,,11,,12.6033,,14.551,,20.0846,,23.1667,,20.15,,14.7121
58,720777,,15.25,,16.9074,,15.7538,,12.78,,14.625,,14.7571,,13.4082,,17.7083,,20.8125,,22.0714,,22.5873,,20.9,,21.125,,17.7143,,20.48,,18.5303,,21.9375,,21.381,,19.375,,15.925,,18.025,,11.8214,,12.8182,,13.9796,,20.2462,,24.2619,,19.7875,,14.9091
59,730774,,16.0625,,17.2778,,15.1,,12.46,,14.4219,,14.3429,,12.6531,,18.2708,,20.2031,,22.2857,,22.7302,,21.1667,,20.525,,16.5,,18.72,,18.9394,,21.4531,,20.3571,,19.3571,,17.075,,18.65,,11.2857,,12.6033,,14.3265,,20.1538,,24.0476,,19.325,,14.5227
60,740774,,16.4688,,16.9259,,15.9692,,12.96,,14.0625,,13.9143,,13.2449,,17.5417,,20.6563,,21.4524,,22.4762,,20.9,,19.8,,17.9286,,19.48,,18.7273,,22.1563,,22.1429,,19.6071,,16.8875,,18.7,,10.9643,,12.9339,,14.7755,,19.9231,,22.881,,19.7125,,14.8409
61,750774,,15.2813,,18.0185,,15.9462,,12.3,,14.7969,,14.9143,,12.6122,,18.4375,,20.1094,,22.0952,,22.5079,,19.6,,19.45,,17.1667,,19.88,,18.7273,,22.1094,,20.7143,,18.3036,,16.55,,18.5875,,11.4286,,12.6777,,14.551,,20.2385,,23.3571,,19.075,,14.8182
62,760774,,16.1719,,17.7593,,15.4692,,13.56,,15.2031,,14.7571,,13.449,,17.5417,,19.8594,,21.9524,,22.3333,,19.7,,20.325,,16.9286,,19.2,,18.8485,,21.6719,,20.6429,,18.9286,,16.275,,18,,10.5536,,12.9587,,14.0204,,20.5615,,22.7857,,19.475,,15.1439
63,770773,,15.4531,,17.7778,,14.9231,,12.24,,14.4219,,13.8714,,12.9184,,18.8958,,20.0156,,22.0238,,22.873,,19.9333,,20.6,,16.6667,,18.64,,18.5758,,22.5313,,20.6429,,18.8214,,16.7375,,18.225,,10.6429,,12.719,,14.4694,,19.9692,,23.5714,,19.1,,15.0909
64,780773,,16.3125,,17.4815,,15.6231,,12.02,,14.6563,,15.0286,,13.102,,18.8542,,19.8125,,22.0714,,22.4127,,20.4667,,20.375,,17.2857,,19.72,,19.3333,,22.5625,,20.4048,,20.0179,,16.525,,18.1375,,10.9107,,12.876,,13.8776,,19.5769,,22.881,,19.625,,14.6136
65,790774,,16.5469,,17.2778,,15.6923,,12.44,,14.375,,14.7429,,12.7143,,18.1042,,19.3438,,21.9524,,22.9683,,18.4333,,20.6,,17.119,,18.96,,18.7576,,21.8125,,21.1667,,19.25,,16.1375,,18.3375,,11.625,,13.0248,,15,,20.1538,,22.7857,,19.9625,,14.9394
66,800772,,15.6094,,17.2222,,15,,12.62,,13.875,,14.0286,,12.3673,,18.7292,,20.3594,,22.5714,,22.2381,,20.8333,,20.625,,17.4286,,19.16,,18.697,,22.2656,,20.7381,,19.1964,,16.575,,18.1625,,10.1964,,13.2727,,14.7551,,19.8846,,23.5238,,20.075,,14.8939
67,810772,,15.4375,,17.2963,,15.1846,,12.86,,14.7656,,14.1571,,13.551,,18.0208,,20,,21.6905,,23.7619,,20.7333,,20.775,,17.619,,18.76,,18.8788,,21.7344,,21.0952,,19.6786,,16.55,,18.4125,,11.25,,13,,14.3061,,19.8615,,23.3095,,19.3875,,14.803
68,820773,,16.3281,,18.2037,,15.4615,,12.4,,14.125,,14.7286,,13.2653,,18.0208,,19.8438,,21.6905,,21.9524,,20.1333,,20.375,,16.7381,,19.24,,18.5909,,22.3438,,21.0476,,19.0714,,17.0625,,18.9,,11.2857,,12.6364,,15.5306,,20.3692,,23.1429,,19.9,,14.4394
69,830772,,16.0625,,17.1111,,15.3846,,12.46,,14.5313,,14.5857,,13.0204,,18.625,,20.8438,,22.1667,,22.9048,,20.9667,,20.85,,17.3095,,20.44,,19.3485,,21.7344,,20.9762,,20.5179,,16.5875,,18.25,,11.4107,,13.0248,,15.2449,,20.0538,,24.5238,,19.525,,14.3788
70,840771,,15.8594,,17.0185,,15.6154,,12.46,,13.9688,,14.3,,13,,18.0417,,20.3594,,21.4762,,23.0635,,20.0667,,19.55,,16.619,,19.36,,19.1515,,21.7344,,20.4048,,19.6964,,16.8,,18.975,,11.0536,,12.8843,,14.5306,,20.1923,,23.0476,,19.45,,14.7348
71,850771,,15.875,,17.6296,,15.0308,,12.2,,15,,14.3571,,14,,18.2917,,20.2656,,22.5,,23.127,,21.4333,,20.15,,17.3333,,18.88,,19.5303,,22.0469,,21.0238,,19.1071,,15.8875,,18.425,,11.2143,,12.8595,,14.8367,,20.3231,,23.1905,,19.8375,,14.5455
72,860770,,16.1875,,16.8519,,15.2077,,12.6,,14.3594,,14.3,,12.7959,,17.6875,,20.4531,,20.8333,,23.1587,,20.6333,,20.4,,16.9286,,19.72,,18.9545,,21.625,,21.2857,,19.625,,17.275,,18.0125,,11.5536,,12.6281,,13.7143,,20.3308,,23.0714,,19.425,,14.75
73,912613,,18.1563,,18.5926,,16.2615,,13.64,,15.0781,,15.1857,,13.1224,,18.5208,,22.1875,,21.119,,25.7778,,21,,20.95,,18.0952,,20.08,,19.8939,,23.5781,,20.9762,,20.4821,,18.1625,,19.45,,12.4464,,14.2479,,16.4898,,21.0538,,24.1429,,21.3,,14.7879
74,922597,,18.6719,,18.3148,,16.8385,,15.08,,15.8906,,15.5,,14.7551,,18.375,,21.4219,,22.5238,,26.4127,,21.1333,,22.025,,18.2619,,21.32,,20.7424,,23.2188,,22.1429,,19.5357,,18.1375,,19.4125,,13.8571,,14.1405,,16.0204,,21.2,,23.3095,,21.2625,,15.2348
75,932596,,18.7344,,18.0926,,16.6077,,13.94,,15.5156,,16.0429,,14.7551,,18.4792,,21.9375,,23.881,,27.0159,,19.9,,21.75,,18.6667,,20.96,,20.4848,,23.9844,,22.9048,,19.8393,,18.175,,19.425,,13.4107,,14.5702,,17.102,,21.2077,,23.4286,,21.3375,,15.3561
76,942596,,19.4063,,18.6481,,16.6385,,14.32,,16.0156,,15.7857,,14.7143,,18.125,,22.2031,,23.1667,,27.3492,,20.0667,,21.675,,18.4048,,20.64,,20.8333,,23.4844,,22.5476,,20.2143,,18.15,,19.9625,,13.3393,,14.3636,,16.449,,21.3385,,23.2619,,21.85,,16.0985
77,952596,,19.3438,,17.7222,,16.9692,,14.44,,16.1563,,15.7714,,14.3469,,18.8333,,22.3438,,21.5714,,27.0794,,21.2667,,22.925,,18.0714,,21.36,,20,,23.25,,22.0476,,20.2857,,18.9875,,19.4625,,13.8929,,14.6612,,16.9592,,21.2,,23.7143,,21.825,,15.3409
