Frame,Time (ms),,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity 
10,100239,,17.1875,,19.2444,,15.8889,,18.0714,,18.0612,,13.6944,,14.85,,14.4583,,17.9206,,17.8036,,19.6574,,17.3016,,12.2444,,13,,14.2396,,13.6786,,12.3673,,12.1571,,12.2222,,10.8519,,13.275,,9.3968,,12.8788,,12.8438,,12.1528,,12.5091,,12.4444,,11.6042
11,110239,,17.2083,,18.6889,,16.3611,,17.5893,,17.6122,,13.1667,,14.42,,14.5972,,16.9365,,17.5179,,19.8056,,17.3492,,12.7333,,12.7662,,15.2292,,14.3929,,11.9592,,12.4429,,12.2083,,11.0247,,13.5625,,9.4444,,12.7576,,12.5156,,12.625,,12.0182,,12.2111,,10.6042
12,120240,,17.1875,,17.6889,,15.7222,,17.9643,,16.5714,,13.4306,,14.74,,14.1667,,17.4603,,17.6607,,19.7315,,17.6508,,11.7556,,13.1169,,15.125,,14.2321,,12.2041,,12.6143,,11.3889,,10.4074,,13.6,,9.1746,,12.7374,,12.6406,,12.1389,,12.3,,12.1,,10.9167
13,130238,,16.7083,,18.6444,,16.5,,17.4286,,16.3469,,13.7222,,15.27,,13.875,,17.0794,,18.7857,,19.4722,,17.8254,,12.3333,,12.7532,,15.6042,,14.0893,,12.3061,,12.8429,,12.0139,,10.4568,,13.2375,,9.619,,13.404,,13.1563,,11.8472,,12.2,,12.1333,,10.3333
14,140238,,17.3542,,19.1778,,16.2778,,17.3571,,16.2245,,13.4444,,14.82,,14.375,,17.6825,,17.875,,20,,17.4762,,12.1333,,13.4805,,14.3542,,14.0893,,12.1224,,12.8286,,12.7639,,11.1481,,13.55,,9.381,,12.596,,12.8281,,12.1111,,12.1091,,11.7556,,11.5833
15,150238,,16.7083,,18.7778,,15.8333,,17.7321,,17.5714,,14.0556,,14.92,,14.4861,,16.5079,,17.8571,,19.8796,,17.3175,,12.8667,,12.7403,,15.3438,,13.9464,,12.1633,,11.9571,,12.8889,,10.5432,,13.95,,8.9206,,12.9596,,13.0156,,11.8611,,12.2182,,12.1778,,10.625
16,160237,,17.1042,,19.2222,,15.6944,,17.875,,16.4898,,14.0694,,15.87,,14.6389,,17.5397,,18.4286,,20.1204,,17.3492,,12.5556,,11.961,,14.9375,,13.8036,,11.7551,,12.2714,,12.75,,10.8148,,13.75,,8.8571,,13.2727,,12.6563,,11.8333,,12.0545,,11.8222,,10.7083
17,170237,,16.8958,,18.7333,,15.9722,,17.3214,,16.3673,,13.6667,,14.94,,14.4444,,18.0159,,18.2857,,20.1481,,17.6349,,12.1333,,12.8442,,14.6146,,14.2143,,12.3061,,12.7286,,11.9444,,10.2716,,13.6125,,9.1746,,12.8586,,12.3281,,12.0694,,12.1182,,11.5111,,11.3542
18,216109,,17.8333,,17.8,,16.25,,16.4107,,16.9592,,13.875,,14.58,,14.2222,,16.746,,18.3036,,19.1296,,18.381,,12.5111,,13.1039,,14.0521,,14.5536,,11.8163,,12.4714,,11.75,,10.5679,,12.925,,8.7778,,12.3737,,11.2031,,11.7917,,13.0364,,11.4333,,11.2708
19,226095,,18.75,,18.6667,,16.4444,,16.6964,,17.9184,,14.0417,,14.49,,14.2639,,16.9841,,18.75,,19.2407,,18.1111,,12.9111,,12.013,,14.3542,,14.3929,,11.0204,,13.2286,,12.4861,,10.6914,,13.3,,9.0794,,13.1313,,12.1406,,11.9583,,11.8455,,11.8889,,11.9167
20,236094,,17.8333,,17.8667,,15.3889,,16.4821,,17.6327,,13.5694,,14.06,,13.4028,,17.0159,,18.6071,,19.3333,,18.2222,,12.7556,,12.7922,,14.8646,,14.4643,,11.4286,,12.8857,,12.5417,,10.0617,,13.1875,,9.4603,,12.6364,,12.7031,,11.6806,,12.0636,,11.6667,,10.8958
21,246094,,19.25,,18.0444,,16,,16.5179,,17.7755,,13.6111,,14.62,,14.3472,,17.2857,,18.6964,,18.9074,,17.746,,12.5556,,12.2857,,14.5938,,14.5179,,11.102,,13.1857,,12.4028,,10.8765,,13.7875,,9.4762,,12.6566,,11.4531,,12,,12.5,,11.7222,,10.5
22,256094,,17.3333,,18.1111,,15.9722,,17.2857,,17.2449,,14.1111,,14.77,,13.9306,,16.873,,18.5,,19.1481,,17.4762,,13.0667,,12.961,,14.2917,,13.8571,,11.6327,,12.9571,,12.4583,,10.8025,,13.825,,8.9206,,12.4646,,12.0469,,11.4722,,12.0182,,11.7556,,10.3125
23,266093,,18.0833,,17.5333,,16.5,,17.1607,,17.6531,,13.4167,,14.59,,14.3611,,17.0952,,18.7679,,19.037,,17.5238,,12.3778,,12.3506,,14.4583,,13.75,,12.6327,,12.9,,12.0556,,10.7037,,13.2375,,9.0952,,13.0303,,11.6563,,12.3333,,11.9636,,11.7778,,10.8958
24,276093,,18.3125,,17.8,,16.3889,,16.3393,,17.0612,,13.8194,,14.46,,14.2222,,16.7619,,18.3036,,19.0185,,17.9841,,12.3556,,12.8701,,14.375,,14.3393,,11.551,,13.0143,,12.3889,,11.0494,,13.1125,,9.2222,,13.2222,,11.4219,,12.75,,12.1,,12.2444,,11.2917
25,286093,,18.2917,,18.6222,,15.9444,,16.1071,,16.898,,14.1528,,14.68,,13.9028,,16.7778,,18.7679,,19.3426,,18.2857,,12.5556,,12.6104,,14.1458,,13.9464,,11.9592,,12.5,,12.5417,,10.7778,,13.1875,,9.0794,,12.8485,,11.7656,,11.2361,,12.3727,,11.5444,,11.6667
26,296093,,17.8958,,18.1111,,16.2222,,17.2143,,16.9388,,13.9722,,14.64,,14.0278,,17.4286,,18.0179,,19.6204,,17.9524,,12.1333,,12,,14.5938,,14.125,,12.0204,,12.6429,,12.1111,,10.6914,,13.0125,,9.3492,,13.2121,,12.6563,,11.9722,,12.8636,,11.4778,,11.2917
27,306092,,17.875,,17.6889,,15.5,,15.9821,,18.0408,,13.6806,,14.39,,14.1944,,17.1746,,17.5,,19.1111,,17.8413,,12.4222,,13.1039,,14.3021,,13.9286,,11.0408,,12.0714,,11.9444,,10.8148,,12.6125,,9.1746,,13.3333,,12.25,,11.4583,,11.9091,,11.8778,,10.5833
28,316092,,19.3333,,18.3778,,15,,16.7857,,17.3469,,14.0278,,15.06,,14.125,,17.254,,18.1964,,19.7037,,18.0794,,12.7333,,12.3117,,14.75,,13.75,,11.7143,,12.1429,,12.1528,,10.037,,13.7,,8.5714,,13.404,,11.75,,11.0417,,12.2364,,12.0111,,11.8125
29,326092,,18.6667,,17.8222,,15.1667,,16.5357,,17.4898,,13.7222,,15.09,,14.5556,,17.3175,,18.125,,19.7315,,17.4921,,13.0444,,12.7273,,14.7708,,13.8214,,12.5306,,12.6286,,12.0972,,11.0123,,13.075,,9.1429,,12.7071,,12.125,,12.3472,,12.3818,,11.8444,,10.2917
30,336091,,18.5417,,18.2889,,16.1389,,16.8214,,18.1633,,14.2639,,14.81,,14.3056,,16.7143,,18.6607,,19.463,,16.9841,,12.3778,,12.5584,,14.5,,13.9643,,12.4286,,12.2571,,12.0139,,10.3086,,13.475,,8.8413,,13.4545,,11.9375,,11.8056,,11.6364,,11.8222,,10.4792
31,346091,,18.1667,,18.6889,,16.1944,,16.4643,,17.7551,,13.4306,,14.68,,14.3056,,17.1111,,18.5536,,19,,17.6667,,13.0222,,12.8701,,14.9583,,14.125,,11.3878,,12.9286,,12.5417,,10.8272,,13.6625,,9.1429,,13.3939,,12.6875,,11.9167,,11.9636,,11.9889,,10.8958
32,356091,,18.0208,,17.9333,,15.9167,,16.5536,,17.3673,,13.9722,,14.47,,14.375,,17.0476,,18.6429,,19.3519,,17.4286,,12.7556,,12.4805,,14.0729,,13.8214,,11.8163,,13.1714,,11.9861,,10.5556,,13.15,,8.8889,,12.2424,,12.1719,,12.125,,12.1636,,11.7889,,10.9167
33,366090,,18.2708,,19.1111,,15.9722,,16.2143,,17.3265,,14.125,,14.44,,14.2778,,16.6984,,18.1607,,19.4722,,17.6984,,12.4667,,12.6364,,14.3542,,14.6607,,12.7143,,12.3571,,12.5694,,10.9012,,13.1375,,9.3492,,13.2626,,12.1719,,11.9167,,12.1636,,11.8889,,11.4167
34,376090,,18.5208,,18.2667,,16.4444,,16.2143,,17.6327,,13.7222,,14.4,,13.8611,,17.4921,,18.0893,,18.6389,,17.8254,,13.5333,,12.8571,,14.4688,,14.6071,,11.6939,,13.1286,,12.2639,,10.4198,,13.625,,8.7302,,13.1212,,11.3906,,11.6944,,12.8455,,12.2667,,11.8125
35,386090,,18.6042,,18.0444,,15.1667,,16.375,,17.1633,,13.75,,15.07,,13.8889,,16.6825,,19.7857,,19.5463,,18.2857,,12.4222,,12.4416,,14.6875,,15.0714,,11.7551,,12.7143,,12.2778,,11.0617,,13.075,,8.3492,,12.899,,11.6406,,11.6389,,12.2455,,11.4222,,11.3542
36,396091,,18.5417,,18.0222,,16.1667,,15.8214,,17.6327,,13.8194,,14.56,,14.4583,,16.9524,,18.625,,19.8333,,17.4762,,12.3778,,12.4416,,14.8333,,14.4643,,11.8571,,12.6286,,12.1111,,10.6173,,12.925,,9.1905,,13.0404,,12.0313,,11.9861,,12.1182,,11.9667,,11.1875
37,406089,,18.4375,,17.8444,,16.4167,,17.2321,,17.5102,,14.2778,,15.01,,14.7639,,16.8095,,18.2679,,19.9074,,18.0159,,13.3778,,12.4286,,13.8854,,14.0179,,11.3061,,12.6143,,12.4444,,10.8148,,13.1375,,9.0317,,12.9596,,11.8281,,12.5278,,12.3727,,11.5889,,11.8125
38,416089,,17.2708,,17.9556,,16.3611,,17.2679,,17.2857,,14.4028,,14.81,,13.9722,,17.2381,,18.0536,,19.1111,,17.7302,,12.2,,12.8701,,14.8333,,13.7143,,12.4286,,12.7286,,12.5972,,10.8519,,13.1375,,8.5397,,13.0707,,12.3906,,12.2361,,12.1091,,11.8222,,11.1042
39,426089,,18.4792,,17.0889,,15.1389,,16.5357,,18.3469,,13.2778,,14.18,,14.4167,,17.746,,19.1607,,19.2778,,18.4286,,12.7556,,12.2987,,14.4063,,13.8393,,11.5306,,13.3571,,11.5139,,10.3457,,13.15,,8.7937,,12.4444,,12.1094,,11.4028,,11.9182,,11.2889,,10.3125
40,436088,,17.9583,,17.9778,,16.1944,,16.25,,17.6531,,13.7361,,14.47,,13.8333,,17.2857,,19.2857,,19.8241,,18.2698,,12.9111,,12.4156,,15.0208,,14.1429,,12.3673,,13.1143,,12.0833,,11.2099,,13.6375,,9.6349,,13.1111,,12.0313,,11.8056,,12.3818,,11.7111,,11.4792
41,485952,,18.2917,,18.6667,,16.6111,,16.25,,16.7143,,12.9861,,14.97,,14.7083,,17.3968,,18.3214,,18.8704,,17.7937,,12.9111,,12.026,,14.4688,,13.2857,,11.7755,,12.7857,,11.9306,,11.321,,13.1125,,8.8254,,12.7576,,11.9688,,11.9028,,12.2091,,11.3222,,11.375
42,495946,,18.5,,18.0889,,16.3611,,16.2321,,17.6531,,14.0833,,15.05,,13.8472,,17.5714,,17.6429,,19.7778,,18.2381,,13.2,,12.4935,,14.8333,,13.4107,,12.1837,,12,,13.0833,,10.716,,12.9125,,8.8571,,13.2727,,12.5313,,11.5278,,12.4273,,11.7889,,11.0417
43,505947,,17.9583,,17.5556,,16.8056,,16.7321,,17.6531,,13.2083,,14.64,,14.1944,,17.1905,,18.2143,,19.25,,18.4127,,13.6667,,12.5584,,14.6146,,14.4464,,11.6939,,12.3571,,12.2778,,10.8395,,13,,9.4286,,13.2424,,11.4688,,11.1389,,11.6727,,11.6889,,10.2292
44,515945,,17.7292,,18.0667,,15.7222,,16.875,,17.1837,,13.7639,,14.84,,14.1389,,18,,18.0357,,19.2315,,17.4762,,13.0222,,12.3506,,14.4688,,14.125,,11.6939,,12.7857,,12.1389,,10.4074,,13.4625,,8.8095,,12.9495,,11.9531,,12.5139,,12.1182,,12.0444,,11.3333
45,525945,,17.9167,,17.8,,16.9444,,16.1786,,17.6735,,13.9583,,15.04,,13.6111,,17.2381,,18.5893,,19.1667,,18.5556,,12.4889,,12.4805,,14.5729,,14.4107,,11.898,,12.9429,,11.9444,,11.0123,,13.2125,,9.5873,,13.0202,,11.9219,,12.0972,,11.9364,,11.6778,,10.5208
46,535945,,17.8125,,19.1778,,16.7778,,16.3214,,17.8163,,13.9028,,14.56,,13.7083,,17.3333,,18.4107,,19.75,,17.9841,,12.8667,,12.5844,,14.9792,,14.3929,,11.449,,12.7857,,12.7222,,10.9136,,12.475,,8.8095,,12.8384,,11.4844,,11.4583,,12.3727,,12.0222,,11.4167
47,545945,,18.6458,,17.5778,,15.5833,,17.0714,,18.0204,,13.75,,14.54,,14.5556,,17.0476,,19.0536,,19.4167,,17.8413,,12.5111,,12.7792,,15.2604,,13.6607,,12.5714,,12.9143,,12.1667,,10.9753,,13.4625,,9.6667,,13.1414,,11.5469,,12.0694,,12.5,,11.9,,11.3333
48,555944,,18.8125,,18.2,,16.8333,,16.9107,,17.7143,,13.7639,,14.59,,14.0833,,16.6825,,18.3036,,19.3519,,18.6984,,13.2889,,12.2857,,14.8333,,14.1071,,11.8163,,12.2857,,12.125,,10.5556,,12.8875,,8.8413,,12.5758,,12.2031,,12.6528,,12.5909,,11.9556,,11.3125
49,565944,,18.7292,,18.3778,,16.3333,,16.8214,,17.8776,,13.6667,,15.59,,14.0139,,17.4762,,18.2143,,19.537,,18.3333,,13.6222,,12.1558,,14.9792,,14.2321,,11.2041,,13.2571,,12.7778,,10.5556,,13.8625,,9.4762,,13.2929,,11.8125,,12.0694,,12.3182,,11.6333,,11.4792
50,575943,,18.9792,,17.7556,,17.0833,,17.6429,,17.6735,,13.7083,,14.86,,13.7361,,16.8095,,18.9821,,19.787,,17.6825,,12.7556,,12.7143,,14.4896,,14.0179,,12.0408,,12.6571,,12.3056,,10.7284,,12.8625,,9.1587,,13,,12.0625,,11.8611,,12.2,,11.8889,,10.5625
51,585943,,18.625,,18.0889,,16.4722,,17.3571,,17.7959,,13.1806,,15.13,,13.75,,17.2063,,18.5714,,19.3796,,18.2698,,13.6444,,12.3636,,14.6458,,14.6429,,11.9388,,12.3143,,12.4861,,10.358,,13.05,,9.1111,,13.202,,11.9844,,11.7917,,12.3091,,11.2222,,10.6458
52,595943,,17.9167,,17.8667,,16.0833,,17.2857,,18.7347,,13.4861,,14.83,,13.9444,,17.3651,,18.3929,,19.1019,,18.2222,,12.7333,,12.9481,,15.0417,,14.1071,,11.9592,,13.2857,,12.1528,,10.9012,,13,,9.0952,,12.5758,,12.0938,,11.3611,,11.8545,,11.5778,,10.9375
53,605943,,18.375,,17.9778,,16.3333,,16.8214,,18.0612,,14.0556,,14.14,,14.3611,,17.1587,,17.2143,,19.3889,,17.9841,,12.1111,,12.013,,14.4479,,14.0357,,12.2449,,12.6,,12.5,,10.716,,13.7125,,9.1111,,13.1818,,11.8594,,12.0278,,11.8,,11.4667,,11.2917
54,615942,,18.5208,,18.6444,,15.7222,,17.1964,,18.1633,,13.6111,,14.5,,14.5278,,17.2381,,18.7143,,19.6296,,17.8254,,12.2667,,12.5065,,14.5833,,13.8036,,12.1224,,13.0286,,12.4583,,10.5062,,13.2,,9.0317,,13.404,,12.5,,12.9444,,12.5273,,11.6333,,11.125
55,625942,,19.0417,,18.4889,,16.4722,,16.4286,,18.2857,,13.7361,,14.7,,14.6944,,17.254,,18.7143,,19.5926,,17.9206,,13.1778,,12.6234,,15.125,,14.125,,12.1633,,13.9714,,12.7083,,10.4321,,13.3375,,9.0159,,12.7778,,12.2969,,11.6111,,11.8818,,11.8889,,10.7917
56,635942,,17.0417,,17.6,,16.1111,,16.1607,,16.4286,,13.2778,,14,,14.6667,,16.9048,,17.6607,,19.0926,,18.0159,,12.1111,,12.3506,,14.625,,13.6071,,11.898,,12.6857,,11.6389,,10.5185,,13.2,,9.0635,,13.0808,,12.4688,,11.5,,12.1091,,11.4778,,11.2083
57,645941,,18.2083,,17.6222,,15.3056,,16.1429,,16.3061,,13.8611,,14.67,,14.0278,,16.5556,,18.6786,,19.9259,,17.7619,,12.4889,,12.4675,,14.9271,,14.1071,,11.4898,,12.8429,,12.0972,,10.358,,12.9625,,8.8571,,13.5152,,11.9375,,11.3611,,11.7818,,11.6,,11.3333
58,655941,,18.0625,,17.7556,,16.8889,,16.75,,17.9592,,14.2778,,15.15,,14.1806,,17.6032,,17.7679,,19.3056,,18.1746,,12.9556,,12.5455,,14.75,,14.5536,,11.4694,,12.8571,,12.5139,,10.9877,,13.9375,,8.9048,,12.9596,,12.2656,,11.9306,,11.5364,,11.5444,,10.6667
59,665941,,17.6875,,18.4889,,15.9722,,16.875,,17.9592,,13.6111,,14.99,,14.3472,,17.0317,,18.2321,,19.7315,,18.6349,,13.2,,12.6234,,14.5208,,13.9464,,12.5102,,12.9143,,12.1944,,10.5926,,13.25,,9.3175,,12.8283,,12.3906,,11.7361,,12.1273,,11.9444,,11.1875
60,675941,,18.8333,,17.4222,,15.4722,,15.7679,,17.2245,,13.8333,,14.89,,14.1528,,16.6667,,18.2857,,19.1944,,17,,12.6,,12.987,,14.5833,,14.2679,,11.5714,,11.9857,,12.2778,,10.3951,,13.4,,8.6508,,12.8485,,12.0469,,11.7222,,11.5909,,11.7111,,10.8542
61,685940,,18.2292,,18.4889,,16.0833,,16.3036,,17.7551,,13.5694,,14.68,,13.7083,,17.4444,,19.8214,,19.2222,,18.0317,,12.8444,,12.7532,,14.8333,,14.0179,,12.2041,,13.4571,,12.3611,,11.2593,,13.4375,,8.9206,,12.3535,,11.875,,11.8472,,12.1091,,12.5333,,11.4375
62,695940,,17.9167,,17.8222,,15.8056,,16.9286,,17.4694,,13.8889,,14.2,,13.9722,,16.7937,,17.8214,,19.2222,,17.5079,,12.7556,,12.5714,,14.2396,,13.625,,11.7551,,12.4,,11.7778,,10.4938,,13.2375,,8.7619,,12.6364,,12.125,,11.8333,,11.8,,11.6778,,11.5833
63,705940,,18.7292,,17.4222,,16.6389,,16.3036,,17.6735,,14.2639,,14.24,,13.8194,,16.7619,,18.625,,19.4444,,17.4762,,13.0444,,12.8961,,14.3542,,14.1964,,12.4082,,12.4286,,12.3056,,10.9259,,13.675,,8.9048,,13.2323,,12.4219,,12.5,,12.0909,,12.3778,,10.6667
64,715939,,18.4167,,18.0444,,17.1667,,15.9821,,17.5918,,14.4028,,14.67,,14.0139,,17.3651,,17.75,,19.7685,,17.8095,,13.1556,,12.8442,,15.4792,,14.3393,,11.6735,,13.0571,,12.2083,,10.6667,,12.7625,,9.1429,,12.2828,,12.25,,11.4583,,11.9545,,11.4,,11.0417
65,725939,,18.5417,,18.9778,,16.4444,,16.25,,17.9184,,14.0694,,14.63,,14.6944,,17.1587,,18.1071,,19.4259,,17.8889,,12.9778,,12,,14.8854,,13.2857,,12.1224,,12.7714,,12.1528,,10.5679,,12.825,,8.8889,,12.9394,,11.5313,,12.4861,,12.5727,,12.2778,,10.9167
66,779708,,18.125,,17.6444,,16.2222,,15.9107,,17.5306,,13.9583,,14.05,,14.0972,,16,,18.4643,,18.9259,,17.5873,,11.6222,,12.4805,,14.2396,,14,,11.8571,,12.7714,,12.0278,,10.8889,,13.7,,8.4603,,12.7576,,12.3281,,11.6389,,11.8818,,11.7222,,11.6042
67,789704,,17.9792,,17.7778,,17.4722,,16.3036,,17.3878,,13.4861,,14.31,,13.4028,,17.0159,,17.9286,,19.6944,,17.7619,,13.0889,,12.8701,,14.6771,,13.8929,,11.8163,,12.5286,,12.1806,,10.1852,,12.8375,,9.1905,,12.3737,,11.75,,11.4306,,11.7455,,11.9222,,10.9583
68,799702,,17.6667,,18.0667,,15.75,,16.6607,,16.6735,,14.375,,14.08,,13.2639,,16.5397,,18.2143,,19.0926,,18.0794,,12.3111,,12.3636,,14.7292,,13.9107,,11.5714,,12.5857,,11.875,,10.5802,,12.975,,9.4286,,12.8687,,12.2031,,11.5556,,12.1636,,11.7556,,11
69,809702,,18.4167,,18.0667,,16.0833,,16.75,,17.9388,,14.4444,,14.66,,13.7361,,16.873,,18.6964,,19.6111,,18.3333,,12.9556,,12.6494,,14.7083,,14.1786,,12.8367,,13.1857,,12.2639,,10.4198,,13.3625,,9.1587,,12.697,,11.8906,,11.6528,,11.7273,,11.6,,11.75
70,819702,,19.0625,,17.5556,,16.1944,,15.25,,18.3265,,13.8889,,15.17,,14.0972,,16.9524,,17.125,,20.1204,,17.6825,,13.4667,,11.9221,,13.7917,,13.5,,11.7551,,12.1286,,12.3889,,10.6914,,13.2875,,8.7619,,12.9495,,11.4219,,11.6389,,12.1727,,11.6556,,10.6875
71,829701,,18.3542,,17.7111,,16,,16.5536,,17.9592,,14.1806,,14.74,,14.2222,,16.8254,,17.7143,,19.3889,,17.619,,12.2444,,12.5065,,14.4688,,13.8393,,12.4082,,12.2286,,12.7083,,10.4321,,13.0625,,8.381,,12.7778,,11.5781,,11.6667,,12.1364,,12.0556,,10.7292
72,839701,,18.2708,,17.7556,,16.2778,,16.3393,,17.3878,,13.3472,,13.77,,13.7778,,17.1587,,18.4464,,18.9815,,17.9524,,12.7556,,12.7013,,14.4896,,13.7857,,11.8163,,12.9714,,12.25,,11.1235,,12.7375,,8.9841,,12.8687,,11.4688,,11.8194,,12.0455,,11.5333,,11.3333
73,849701,,17.375,,17.5778,,16.7222,,16.7143,,17.7959,,13.6944,,13.96,,13.5,,16.5873,,18.4643,,18.8241,,17.873,,12.5778,,12.4286,,14.0313,,13.8036,,11.4898,,12.7571,,12.3472,,10.5309,,12.1625,,8.7302,,13.0505,,11.6563,,11.6389,,12.0636,,11.3444,,11.0208
74,859700,,17.9583,,17.8889,,15.8889,,15.5714,,16.9184,,13.9583,,14.39,,13.6528,,17.1111,,17.6429,,19.6111,,18.1746,,12.4222,,12.4545,,14.3125,,13.8393,,11.4082,,12.2286,,12.1389,,10.2469,,12.875,,8.8571,,12.7273,,11.7656,,12.5417,,11.6545,,11.8444,,11
75,869700,,17.875,,17.6444,,16.1667,,16.2679,,16.8163,,13.3056,,14.44,,14.2917,,17.3175,,18.25,,19.5926,,17.8413,,12.7778,,12.6753,,14.5,,13.5714,,11.1224,,12.6143,,12.3056,,11.1235,,12.8125,,8.5397,,12.8182,,11.4219,,12,,12.4545,,11.9111,,10.7292
76,879700,,18.1458,,17.3778,,17.2222,,16.4464,,17.6327,,13.5,,14.49,,13.8333,,17,,18.0893,,19.037,,18.2698,,12.9111,,13.1558,,14.6875,,13.3929,,12,,11.8571,,11.5417,,10.5556,,13.35,,9.3968,,13.0303,,12.2344,,12.3056,,12.4364,,12.1,,11.125
