Frame,Time (ms),,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity 
63,722930,,1.7692,,1.625,,1.9444,,2.254,,1.9464,,1.7143,,1.7083,,1.7333,,1.4107,,2.1458,,1.6852,,2.1224,,1.8125,,1.6458,,1.725,,1.6143,,1.7593,,1.4286,,1.75,,1.6964,,1.6786,,1.5667,,1.5278,,1.8333,,1.6643,,1.9464,,1.7143,,1.7333
64,769874,,1.8846,,1.7321,,1.7407,,1.7143,,1.8214,,1.9524,,1.9375,,1.8667,,2.2143,,1.4375,,1.4815,,1.5714,,1.75,,1.75,,1.625,,1.6143,,1.9815,,2.2619,,2.1042,,2.125,,2.0357,,1.8667,,2.2917,,1.8571,,1.7413,,1.6964,,1.5238,,1.5667
65,779934,,1.5673,,1.9643,,1.5556,,2,,1.2679,,1.9365,,1.3542,,2.2,,1.7143,,1.7917,,1.4815,,1.898,,2,,1.75,,2.0375,,1.7714,,2.2593,,1.9762,,2,,1.8036,,1.7857,,1.5333,,1.9583,,1.5714,,1.5175,,1.5357,,1.7381,,2.0333
66,789925,,1.6538,,1.6607,,2.2593,,1.8889,,1.4821,,2,,1.6667,,1.6667,,2.125,,1.7292,,1.5926,,1.7143,,1.7292,,2.1667,,1.5875,,2.0143,,1.5926,,2.4524,,1.8333,,1.75,,2.8571,,1.6333,,1.9583,,1.881,,1.5804,,1.7857,,1.3333,,2.3667
67,800015,,1.6058,,1.9643,,1.9074,,1.9524,,1.8393,,1.6667,,1.8333,,1.7333,,1.8929,,1.875,,1.6111,,2.0408,,1.8125,,1.625,,1.3125,,1.6714,,1.7963,,2.0476,,1.6458,,1.5536,,1.8571,,1.2333,,1.9306,,1.5476,,1.9441,,1.9464,,1.5238,,2.2
68,809924,,1.7788,,1.4821,,1.7593,,1.9841,,1.8571,,1.7302,,1.4167,,1.6333,,1.8036,,1.4167,,1.9444,,1.3878,,2.125,,1.9792,,1.5375,,1.4714,,2.4074,,1.881,,1.5625,,1.75,,1.4643,,1.7667,,1.8056,,0.7619,,1.7203,,1.75,,1.8333,,1.7667
69,819924,,1.7596,,1.2679,,1.7222,,2.2857,,1.6607,,1.619,,1.7292,,1.3333,,2.1607,,1.5833,,1.5926,,1.7959,,1.5833,,1.5625,,1.7375,,2.1286,,1.5926,,1.5714,,2.4792,,1.625,,1.8929,,1.3,,1.6667,,1.619,,1.6643,,2.0179,,2.1667,,1.3667
70,829923,,1.5962,,1.7143,,2.0556,,1.6508,,1.375,,1.5397,,1.4167,,1,,2.0357,,2.1875,,2.0556,,1.7143,,1.875,,1.8542,,2.0875,,1.7286,,1.9074,,2.381,,1.9583,,2.0714,,1.3929,,1.3,,1.8056,,1.5238,,1.8112,,1.4643,,1.7381,,2.2
71,839923,,1.7788,,1.3929,,1.8333,,1.7778,,1.7857,,1.9841,,1.5625,,2.1333,,1.7857,,2.1875,,1.537,,1.4694,,1.4375,,2.0625,,1.55,,2.0714,,1.6296,,1.4524,,1.7083,,1.8571,,1.4643,,1.3,,1.5972,,1.8571,,1.7273,,1.5893,,1.9286,,1.2333
72,849923,,1.8462,,2.0179,,1.463,,1.5079,,1.8393,,2.1429,,1.4792,,1.6333,,1.9464,,1.5208,,1.7963,,1.7551,,1.9375,,1.75,,1.9,,1.8143,,2.0926,,1.4762,,1.8125,,1.75,,1.6786,,1.2333,,1.9583,,2.5714,,1.8462,,1.4643,,2.3333,,2.0667
73,859925,,1.8654,,1.9107,,1.3704,,1.6667,,1.5,,1.9365,,1.3542,,1.8667,,1.7857,,1.7292,,1.463,,2.0408,,1.8125,,1.6042,,1.7625,,1.7143,,2,,1.7857,,2.0625,,1.7857,,1.5714,,1.3667,,1.2361,,2.1905,,1.8042,,1.8571,,1.9048,,1.6667
74,869922,,1.6346,,1.5,,1.9815,,1.746,,1.6429,,1.6984,,2.1458,,1.7333,,2.0714,,1.7708,,1.5556,,1.6939,,1.2917,,1.6667,,1.6875,,1.7429,,1.5,,1.7381,,1.6875,,1.9643,,1.8571,,1.2333,,1.7361,,1.7381,,1.6294,,1.6429,,1.1905,,1.4
75,879922,,1.9135,,1.5893,,1.9259,,1.8095,,1.7143,,1.7302,,1.7708,,1.7667,,1.6786,,1.875,,1.7407,,1.7347,,1.4375,,1.4583,,1.7,,1.8571,,1.9259,,1.619,,2.0208,,1.4643,,1.8214,,1.7667,,2.1389,,1.7381,,1.4615,,1.5357,,2.1429,,1.9667
76,889921,,1.8077,,2.1071,,1.9074,,1.7143,,1.6071,,1.8889,,1.7083,,2.1667,,1.4821,,1.9792,,1.8519,,2.0204,,1.4375,,2.3125,,1.575,,1.9571,,1.8519,,1.2619,,1.7292,,1.5893,,2.1786,,1.4,,2.0417,,2.2857,,1.8112,,1.5179,,2.0476,,1.7667
77,942265,,2.0192,,1.5536,,1.7593,,2.6984,,1.625,,2.0794,,1.7708,,2.0333,,1.625,,1.4167,,1.9815,,1.551,,1.9375,,1.9583,,1.95,,1.9857,,2.0556,,1.5714,,1.6875,,1.9464,,2.3214,,1.7667,,2.2361,,1.9048,,2.028,,2,,2.1429,,1.4333
78,952247,,1.875,,1.5714,,1.6111,,2.254,,2.0536,,1.7143,,1.5833,,2.5667,,1.5893,,1.8542,,1.3889,,1.4694,,1.6875,,2.4167,,1.7875,,1.8571,,2.537,,2.3333,,2.5417,,2.0893,,1.7857,,2.5667,,2.8889,,1.6429,,1.993,,1.1429,,1.5238,,2.8333
79,962247,,1.9038,,1.4286,,1.7593,,1.6508,,1.7321,,1.873,,1.625,,2.5,,1.7857,,2.0833,,1.7407,,1.449,,1.7917,,1.8333,,2.0875,,1.4857,,2.3148,,1.5714,,1.6875,,1.8036,,3.2143,,2.1333,,2.1528,,1.8095,,1.5664,,1.3571,,1.7857,,1.7667
80,972249,,1.7212,,1.6607,,2.037,,2.4127,,2.3036,,1.9841,,1.9167,,2.0333,,1.5536,,2.0208,,1.8889,,1.8571,,2.125,,1.6667,,1.8,,1.6286,,2.0926,,1.9524,,2.3125,,1.4464,,2.7143,,2.3,,2.125,,2.119,,1.8112,,1.8571,,1.7143,,2.5667
81,982246,,1.9038,,1.6429,,1.6481,,2.2857,,1.75,,1.3333,,1.9375,,2.0667,,2.0179,,1.5417,,2.463,,1.8776,,1.6458,,1.75,,1.8375,,1.8429,,2.0741,,1.7857,,1.625,,1.9107,,2.7857,,2.4333,,2.2917,,1.5238,,2.049,,2.3571,,1.6429,,1.9
82,992245,,1.8269,,1.6429,,1.8148,,2.5714,,2.0536,,1.9206,,1.4583,,1.8333,,2.1071,,1.6458,,1.8333,,1.7551,,2.0625,,1.75,,1.3625,,2.1,,2.0926,,2.2143,,2.0208,,2.5179,,2.6786,,2.3667,,2.875,,1.881,,2.035,,1.2679,,1.5476,,1.7
83,1002245,,2.3942,,2.0714,,1.9815,,2.3333,,1.5357,,1.8571,,1.6875,,2.3,,1.9821,,1.8125,,1.8333,,2.1224,,1.4583,,2.1667,,2.375,,2.3286,,2.1667,,1.9524,,1.9583,,1.9643,,3.3929,,2.2,,2.6528,,2.7619,,1.8112,,1.5179,,2.0476,,1.5333
84,1012244,,2.3942,,1.7679,,1.6111,,2.1587,,1.8036,,1.6032,,1.875,,2,,1.5893,,1.8542,,2.0185,,2.0204,,1.8333,,1.6875,,1.85,,1.7143,,2.0556,,1.7619,,2.2292,,2.0893,,2.7857,,2.4333,,2.7778,,1.9286,,1.7902,,2.2679,,1.7857,,2.3
85,1022244,,2.2019,,2.1786,,1.7037,,1.6032,,1.9464,,1.8095,,2.2917,,2.4667,,1.9643,,1.8542,,1.8333,,1.551,,1.5833,,1.9583,,1.9625,,2.1,,2.5741,,1.5238,,2.0417,,1.9107,,2.5357,,2.3,,2.8194,,2.2381,,1.7972,,2,,2.0952,,1.4333
86,1032244,,2.4712,,1.875,,2,,1.9048,,1.7679,,2.0159,,1.5625,,1.6333,,1.6607,,1.4792,,2.0185,,2.0816,,1.7708,,2.0833,,2.15,,1.4429,,2.2593,,2,,1.9167,,2.3393,,2.1429,,2,,2.6111,,2.4524,,1.8881,,1.7857,,2.0714,,2.4
87,1042244,,2.3558,,2.2143,,1.8519,,2.2063,,2.4821,,1.7937,,1.8125,,2.0667,,1.8036,,2.0833,,2.0741,,1.898,,1.7292,,1.6875,,2.2375,,1.9714,,2.2778,,2.2857,,1.8542,,2.125,,2.5357,,2.7,,2.7083,,1.9048,,1.8811,,2.2321,,2.5952,,1.3667
88,1052244,,2.0192,,1.3214,,2.0185,,2.3492,,2.0357,,1.8571,,1.7708,,1.6333,,2.3929,,1.8333,,2.3148,,1.8367,,1.4792,,1.8125,,2.025,,2,,1.6111,,2.2381,,2.5417,,2.125,,2.7857,,2.1667,,2.7361,,1.5238,,1.4965,,1.4643,,1.8095,,1.4667
89,1062243,,1.9135,,1.4643,,1.9815,,2.2381,,1.4821,,1.8095,,2.2083,,1.8333,,1.4643,,2.2083,,2.2593,,1.8163,,2.5,,2.3958,,1.875,,1.8714,,2.1667,,1.9524,,2,,2.3571,,2.75,,2.9,,2.9444,,2.0238,,1.965,,1.8571,,1.7619,,2.4333
90,1072242,,2.0769,,1.5714,,1.9815,,1.9841,,2.0179,,2.0476,,1.9375,,2.6,,1.9107,,1.9792,,1.4259,,1.8367,,1.9792,,1.8333,,1.875,,1.6,,2.4444,,2.1905,,2.0208,,2.3036,,2.4286,,2.0667,,2.3472,,1.9524,,2.2028,,1.9107,,2.1905,,1.9
91,1082244,,2.2981,,1.9286,,2.1481,,2.4762,,2.0357,,2.1429,,1.9792,,2,,1.8393,,1.6667,,2.0741,,1.6122,,2.125,,2.1458,,2.0375,,1.6429,,2.5556,,1.5238,,2.0208,,2.0179,,2.7857,,1.9,,2.4583,,1.6905,,1.7622,,1.6607,,2.2857,,2.3667
92,1092242,,2,,1.75,,1.9259,,2.3175,,1.6964,,1.8889,,2.1458,,1.3333,,1.8393,,2,,1.7037,,1.6531,,1.5417,,1.7292,,2.0125,,1.8857,,1.7593,,1.5952,,2.5,,1.7321,,3.1786,,2.5,,2.3889,,1.881,,1.6573,,1.8393,,2.1667,,2.0333
93,1102241,,2.2404,,1.2857,,2.2407,,3.3492,,1.9107,,1.6667,,1.625,,1.7667,,1.875,,2.2292,,1.6852,,2.0612,,1.6458,,2,,1.55,,1.8571,,2.3333,,1.6667,,2.6042,,2.1786,,3.3571,,2.5333,,2.5972,,1.9286,,1.8392,,2.0893,,2.3571,,1.1333
94,1112241,,2.2212,,1.8929,,1.9815,,2.1429,,1.6071,,1.5714,,1.6667,,1.2,,2.4107,,2.0833,,1.9074,,1.7959,,1.625,,1.5625,,1.975,,1.8857,,2.6111,,2.381,,1.7292,,1.9464,,2.1786,,2.5667,,2.6528,,1.9048,,1.7133,,2.3393,,1.881,,1.5667
95,1122241,,1.7692,,1.5179,,2.0556,,2,,1.9464,,1.6984,,2.1042,,2,,1.625,,2.1458,,1.8519,,2.4286,,2,,1.8125,,1.925,,1.9571,,1.9444,,1.8333,,1.7917,,1.75,,3.1071,,2.2333,,2.9722,,1.8333,,1.8811,,1.7321,,2.1429,,1.9667
96,1132241,,2.2885,,1.6429,,2.0926,,2.1905,,2,,1.6984,,1.9375,,1.8333,,1.7679,,1.6458,,1.6111,,1.7551,,2.1458,,1.5417,,2,,1.8857,,2.6296,,1.8095,,2,,1.5357,,3.3571,,2.2333,,2.6667,,1.4762,,1.986,,2.0357,,2.2857,,1.4333
97,1142240,,2.0769,,1.6429,,1.9259,,1.9206,,1.7143,,1.6032,,1.5625,,1.6,,1.6429,,1.9583,,1.7222,,1.7551,,2.0208,,1.6875,,1.8375,,2.0714,,2.1296,,2.0952,,2.0208,,2.0357,,2.4286,,1.8,,2.4167,,2.0714,,1.958,,1.875,,2.1429,,2.0667
98,1152240,,1.8846,,1.6786,,1.8519,,1.7778,,2.125,,1.8095,,1.9375,,2.0667,,1.9821,,2,,1.8333,,1.8776,,1.8125,,1.5,,1.7375,,1.6286,,2.1296,,1.619,,1.625,,1.7857,,2.6071,,1.4,,2.875,,2.2857,,1.7413,,2.125,,1.9048,,2.3
99,1162239,,1.8942,,1.8393,,1.9074,,2,,1.6607,,2.1587,,1.9167,,2.6333,,2.25,,1.7708,,1.6296,,1.7347,,1.875,,2.3333,,1.825,,1.8429,,1.9815,,1.4524,,2.0625,,1.5179,,3.1786,,2.1,,2.6528,,2.5476,,1.9441,,1.75,,2.4762,,2.0667
100,1172239,,1.9615,,2.0536,,1.963,,1.9683,,1.5893,,1.8889,,1.5625,,1.8,,1.6607,,2.0417,,1.6296,,1.6735,,1.3958,,2.1458,,1.8375,,2.0286,,2.2593,,2.2857,,1.4792,,1.6071,,2.8929,,2.2,,2.6806,,2.1667,,2.0699,,2.125,,1.6905,,1.7667
101,1182238,,2.1346,,2.1607,,2.2778,,2.0952,,1.4643,,1.7619,,2.5417,,2.7,,1.7321,,2.2708,,1.7593,,1.7551,,1.875,,1.9583,,2.1625,,2.0714,,2.4074,,2.2619,,2.125,,1.5714,,2.8929,,2,,2.5833,,1.7143,,2.1399,,1.8393,,2.2619,,2.2333
102,1192238,,2.1442,,2,,2.1667,,2.5873,,2.0893,,1.8413,,1.3958,,2.1333,,2.0714,,1.1875,,1.6852,,1.7143,,1.7917,,1.75,,1.725,,2.0286,,2.3704,,2,,1.8333,,1.6071,,2.7857,,2,,2.9028,,2.3571,,1.9161,,1.9464,,2.619,,1.4667
