Frame,Time (ms),,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity 
28,353814,,38.4375,,37.2,,38.4444,,33.95,,37.9722,,29.3,,39.5667,,40.3125,,41.1,,42.1905,,42.6429,,42.1429,,43.3333,,47.4643,,50.56,,50.3333,,31.16,,31.2,,35.675,,41.5833,,50.7714,,54.9464,,54.1429,,56.2381,,49.7188,,42.7179,,44.2875,,39.5111
29,363814,,40.375,,36.5333,,37.6667,,37.1,,38.9722,,30.7667,,38.8,,40.1875,,39.6,,43.0238,,43.0714,,42.0286,,44.7778,,46.6071,,51.04,,49.1667,,31.08,,31.475,,34.225,,40.2917,,51.6286,,56.25,,54.2143,,56.2381,,49.8125,,43.359,,44.075,,39.1111
30,373815,,40.125,,34.5333,,37.75,,35.25,,39.5278,,32.0333,,39.3667,,41.4375,,38.9,,42.9524,,42.3333,,42.6857,,44.3889,,48.25,,51.64,,48.8889,,32.12,,32,,34.975,,39.1667,,51.6571,,55.7321,,53.619,,58.3333,,50.0313,,43.4872,,44.1125,,39.6333
31,383814,,37.3125,,35.8667,,38.6389,,35.6,,39.0556,,30.2667,,38.4,,40.5,,39.9,,41.9286,,42.4524,,42.5714,,44.1667,,47.5714,,51.28,,49.6667,,32.92,,31.75,,34.375,,40.1667,,51.8286,,55.7679,,53.7619,,55.7619,,50.2708,,42.6667,,44.075,,39.5444
32,393814,,39.3125,,36.2,,37.75,,35.8,,38.5556,,30.9,,39.7667,,41,,40.6,,43.0476,,42.2143,,41.4857,,43,,46.3929,,50.68,,50.0833,,34.16,,30.875,,35.225,,40.2083,,50.7714,,56.25,,54.619,,56.9048,,50.1042,,43.0769,,44.45,,39.3222
33,403813,,39.875,,35.4667,,38.3611,,36.2,,38.8056,,31,,39.0667,,42.125,,39.9,,44.3095,,42.3571,,42.4571,,44.6667,,46.3929,,51.92,,49.5,,31.44,,32.425,,36,,41,,50.7143,,55.4821,,53.5952,,56.9524,,50.0313,,43.5128,,44.3625,,40.0778
34,413813,,37.3125,,37.5333,,38.25,,38.4,,38.5278,,31.0667,,39.8,,41.625,,38.9,,42.9048,,42.9524,,41.7714,,45.5278,,46.5714,,50.8,,50.5833,,32.64,,31.7,,35.725,,41,,52.0286,,55.3214,,53.3571,,57.1905,,50.6146,,43.9744,,44,,38.5111
35,423812,,38.125,,35.2667,,37.6111,,35.4,,38.2222,,28.7333,,38.2667,,41.5,,39.05,,43.0714,,41.4048,,41.2,,45.1111,,46.9286,,49.4,,50,,33.2,,31.775,,35,,40.2083,,50.6571,,55.3393,,53.2381,,56.8571,,50.3854,,43.3974,,44.1125,,38.2667
36,433812,,37.5625,,34.6667,,38,,35.75,,38.5278,,29.3,,38.0333,,42,,38.7,,41.9286,,41.381,,40.0571,,46.3611,,45.25,,51.12,,49.75,,31.72,,31.575,,34.725,,41.25,,51.0286,,54.625,,53.0714,,56.9048,,50.9063,,42.3846,,44.25,,37.9778
37,457491,,37.625,,37.3333,,37.3056,,35.55,,36.6944,,29.0333,,39.3667,,41.8125,,39.4,,41.8571,,41.0952,,41.4286,,43.5556,,46.4643,,50.12,,49.6944,,33.72,,31.725,,36.025,,42.0417,,50.5714,,54.4821,,52.8095,,57.1905,,50.2083,,43.9359,,44.45,,38.5
