Frame,Time (ms),,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity 
10,110367,,43.119,,40.6786,,43.9444,,56.2667,,45.8667,,32.2857,,34.95,,37.1429,,37.6333,,43.875,,40.65,,37.12,,52.4464,,57.9583,,49.1429,,48.1633,,36.76,,39.7959,,44.8,,46.7143,,38.4167,,47.9667,,61.7333,,61.4643,,64.0833,,55.8,,54,,49.6
11,120367,,42.2619,,40.8571,,43.5556,,56.6667,,43.1333,,33.6,,37,,37.7143,,38.3,,43.3333,,40.5333,,36.84,,52.9107,,56.2917,,48.5,,48.6531,,34.88,,38.8776,,44.4,,47.1905,,37.7222,,47.5333,,61.9667,,62.8571,,60.9722,,56.5,,53.4583,,49.025
12,130366,,42.2857,,40.9286,,43.5556,,54.8,,43.8,,31.8571,,36.8,,38.6571,,39.1,,44.0625,,40.7,,37.32,,53.0714,,60.9583,,47.7619,,47.2449,,35.16,,39.8776,,45.8333,,46.5,,38.4722,,46.4,,62.7333,,61.5,,62.5833,,56.1667,,54,,48.725
13,140366,,43.119,,39.8929,,44.5,,56.2,,43.9333,,33.0286,,36.5,,37.5714,,38.6667,,43.9375,,40.5333,,37,,53.7857,,57.8333,,48.9048,,48.4694,,35.52,,40.1429,,46.1667,,47.2143,,36.75,,46.5333,,62.1333,,62.2857,,63.6389,,54.1333,,52.5,,49.2
14,150366,,41.9524,,41.5714,,42.6111,,57.1333,,43.6667,,33.1429,,36.15,,38.1143,,38.5333,,44.125,,40.6667,,37.6,,52.6071,,59.25,,49.8333,,48.449,,34.76,,39.2449,,45.7667,,48.5238,,37.25,,47.9333,,62.1,,61.4286,,63.5833,,57.5,,53.7917,,49.275
15,160365,,42.8571,,41.2857,,43.9444,,58.0667,,43.1333,,34.1714,,36.4,,39.4857,,39.6667,,43.3958,,39.7333,,36.92,,52.1429,,59.7083,,48.5952,,48.9592,,35.32,,40.6939,,46.1,,47.5952,,37,,47.3667,,62.8333,,61.2857,,64.9167,,56.7667,,56.3333,,49.325
16,170365,,41.0714,,40.1429,,45.8333,,58.6,,43.5333,,34.0857,,37.8,,38.3143,,38.4333,,43.3542,,40.3333,,38.5,,53.1607,,59.5417,,49.5952,,49.3265,,34.36,,40.6939,,46.1,,48.119,,38.1944,,47.4333,,63.8667,,62.4643,,63.6667,,56.9667,,53.5417,,48.95
17,180364,,42.2619,,40.8214,,43.2222,,58.4667,,45.1667,,34.8286,,37.1,,38.3714,,39.8,,42.7708,,41.65,,38.12,,52.1786,,58.8333,,48.8095,,49.9796,,34.88,,39.2245,,45.0333,,48.2619,,38.1667,,47.1667,,63.4333,,62.5714,,64.5556,,56.8,,54.5417,,49.65
18,190364,,43.5952,,40.1786,,44.2778,,57.6333,,45.0333,,34.3714,,38.6,,37.5143,,38.5333,,42.9792,,41.1667,,37.48,,52.9107,,56.6667,,47.5714,,49.0816,,35.48,,40.3469,,45.7,,48.2381,,38.5833,,47.2,,63.1667,,61.4643,,63.1111,,57.4,,55.375,,51.45
19,220800,,43.4048,,40.1429,,44.2222,,57.7333,,44.1667,,33.4857,,37.8,,38.3143,,38.7667,,46,,41.4167,,37.46,,52.5179,,57.875,,49,,49.2449,,35.76,,40.9184,,44.5333,,48.0952,,38.25,,46.4,,63.5,,62.6071,,64.9722,,57.4333,,53.8333,,48.525
20,230879,,41.7619,,40.4286,,43.7222,,56.8333,,44.2667,,34.4857,,39.05,,39.4571,,39.1667,,44.6875,,41.45,,38.58,,52.8393,,56.625,,48.7381,,47.8163,,33.92,,40.0612,,45.8,,47.6667,,38.0556,,46.4,,61.5,,61.3214,,64.4167,,55.7667,,52.0833,,50.05
21,240784,,42.4048,,40.7857,,44.4444,,57.2333,,44.6,,34.8,,38.4,,38.7143,,40.2,,43.6875,,41.4167,,37.58,,52.2321,,55.5,,49.0952,,49.5306,,35.24,,39.9592,,44.9333,,49.0952,,38.6667,,48.4333,,61.0667,,62.3214,,63.8056,,56.6333,,55.1667,,48.8
22,250785,,43.7619,,39.6071,,44.5556,,58.4333,,43.4333,,34.0286,,37.05,,39.1143,,39.8667,,45.0625,,41.4333,,37.42,,52.4821,,57.9583,,47.8333,,48.8163,,35.4,,40.0408,,45.7333,,48.2857,,38.2778,,47.7,,61.7333,,62.8929,,63.5556,,57.3667,,53.7083,,49.275
23,260783,,41.7857,,41.7143,,43.7778,,58.4667,,44.7667,,33.9143,,35.25,,37.7714,,38.9333,,44.4792,,41.6,,38.76,,52.8214,,57.2083,,48.9286,,48.3469,,34.44,,39.6939,,44.3333,,47.619,,37.0833,,46.8333,,63.2,,62.1786,,63.6944,,58.1333,,54.1667,,49.85
24,270783,,43.1905,,40.3571,,43.7778,,56.1333,,43.9,,34.2857,,37.55,,37.3143,,39.7,,43.7917,,41.9667,,38.08,,52.1786,,57.5,,49.0238,,48.8776,,34.32,,39.6939,,45.1667,,47.0476,,37.7778,,48.4667,,62.3333,,60.7143,,64.0556,,56.4333,,55.875,,50.425
25,280782,,42.8571,,41.5714,,43.9444,,58.4333,,44.3333,,34,,37.15,,39.3714,,39.3333,,43.1458,,41.5667,,37.86,,52.3214,,57.9583,,47.6905,,49.3265,,35.96,,39.4286,,45.4667,,48.9762,,37.4722,,48.8333,,62.1,,62.3571,,64.6944,,55.3,,53.1667,,49.575
26,290782,,43.881,,40.9286,,45.2222,,57.6667,,43.7,,33.6857,,36.8,,38.6857,,39.4333,,43.1875,,41.2667,,37.9,,52.5714,,59.3333,,49.4286,,48.8367,,34.96,,40.2857,,44.9667,,47.2143,,38.1111,,49.2333,,63.8667,,61.3571,,64.6389,,58.0667,,53.625,,50.25
27,300782,,42.0714,,39.75,,44.1111,,58.9333,,44.8667,,35.0571,,38.45,,38.6571,,39.3,,41.9583,,42.0333,,36.72,,51,,58.4583,,48.881,,49.6735,,35.24,,39.9592,,45.4667,,47.2619,,37.3889,,47.1,,62.9667,,62.5357,,63.3333,,58.5667,,52.2917,,50.3
28,310781,,43.5476,,40.6786,,44.5,,55.5667,,44.2333,,34.9143,,37.25,,38.6,,39.5333,,43.8333,,41.4333,,38.58,,52.6964,,56.9583,,48.7143,,48.6327,,35.68,,40.3673,,46.0667,,48.2143,,38.5,,47.7667,,64.3667,,61,,61.4722,,57.8,,55.1667,,49.55
29,320781,,41.9524,,39.6429,,42.5556,,56.5667,,44.2333,,34.9429,,35.65,,39,,40.0667,,44.7292,,42.5333,,38.4,,53.1786,,58.3333,,49.1429,,50.1633,,35.84,,40.1837,,46.1333,,47.9286,,37.1667,,47.4,,62.3667,,60.25,,64.6389,,56.9,,52.3333,,48.775
30,330781,,43.4286,,39.25,,42.6667,,58.4333,,43.7,,34,,37.5,,38.5714,,39.6,,42.2917,,41.4333,,37.88,,51.1607,,56.5833,,48.9048,,48.9796,,34.6,,40.2041,,47.5333,,47.7381,,36.8056,,46.8333,,62.9,,61.4286,,63.0278,,56.4333,,52.625,,48.125
31,340780,,42.1667,,39.8571,,43.7222,,58.8333,,44.8,,34.3429,,35.95,,39.0571,,39.9333,,43.0208,,41.4667,,38.22,,52.3929,,57.5833,,49.381,,48.7755,,35.8,,39.6531,,45.8333,,48.8095,,38.0278,,48.4,,62.9333,,62.1071,,64,,57,,53.9167,,50.125
32,350782,,43.1667,,41.8214,,42.0556,,57.4333,,43.4667,,34.4,,37.05,,38.4,,39.8,,43.25,,42.1,,38.56,,51.9107,,56.875,,49.8571,,49.3878,,35.36,,39.8571,,46.3667,,47.2857,,37.5,,47.4333,,61.2,,62.1786,,63.6944,,55.8667,,55.8333,,49.775
33,360780,,42.1429,,40.5,,42.8889,,57.8667,,44.2333,,34.3714,,35.7,,37.8857,,39.7,,43.6667,,41.7833,,38.12,,52.7143,,56.7083,,50.1429,,48.2653,,35.8,,39.102,,44.6667,,48.5952,,37.5,,48.6667,,61.3333,,62.7857,,63.7778,,56.1667,,53.5,,49.15
34,370779,,43.381,,40.3571,,43.5,,58.4667,,43.2,,33.6571,,36.5,,38.3714,,40.3,,43.8958,,42.2,,40.22,,52.3393,,57.2917,,47.4048,,48.7755,,35.84,,40.898,,45.4,,47.7857,,37.1389,,46,,62.9667,,62.5357,,65.3333,,57.6,,54,,50.4
35,380779,,43.3571,,41.1071,,44.2778,,57.7667,,43.7,,34.7143,,36.45,,38.6857,,39.2667,,42.8542,,41.7833,,38.58,,51.5357,,57.7917,,48.3095,,48.6122,,36.12,,41.2041,,44.1,,47.2619,,37.3056,,47,,63.7,,63.4286,,63.4722,,57.3333,,53.5417,,49.85
36,390778,,43.3571,,39.8929,,42.9444,,58.4333,,43.9,,34.6286,,36.2,,38.2571,,40.9667,,44.0417,,41.3833,,37.42,,52.3571,,57.5,,47.0714,,49.2245,,35.68,,40.8367,,45.4333,,47.2143,,37.1944,,48.1333,,61.8667,,61.8214,,64.0556,,59.0667,,55.2083,,49.475
37,400778,,41.4762,,40,,41.6667,,58.2667,,45.2333,,34.6571,,36.65,,38.8286,,40.1667,,42.7292,,41.7667,,38.44,,53.1607,,56.6667,,46.7619,,49.449,,34.64,,39.9796,,44.4333,,47.2143,,38.8333,,47.5,,63.2,,62.25,,64.5278,,57.0333,,52.2917,,49.975
38,410779,,41.619,,39.9286,,42.2778,,57.6333,,43.5,,33.4286,,38.75,,38,,39.1,,43.0625,,41.8333,,37.32,,52.8929,,58.7083,,48.8095,,47.7551,,34.8,,39.5714,,44,,46.7143,,37.3611,,47.4,,62.5333,,61.5714,,63.6111,,57.2333,,54.375,,48.9
39,420777,,42.7857,,39.5714,,43.2222,,56.7667,,43.3333,,35.6,,37.95,,37.5714,,39.5667,,42.9583,,42.35,,39.1,,52.2321,,58.5,,48.6905,,49.0612,,34.88,,39.7551,,46,,46.8333,,38.3889,,46.7667,,62.4333,,62.9286,,64.6944,,57.6,,53.2917,,46.8
40,451630,,44.5952,,40.8571,,43.8333,,59.4667,,44.7,,35.5429,,37.2,,39.3714,,39.3333,,43.1458,,41.4667,,39.2,,52.9821,,59.2917,,50.7857,,49.2653,,35.84,,39.9592,,45.0667,,47.119,,38.0833,,48.9,,64.8667,,60.8214,,63.8333,,55.8667,,55.4583,,48.525
41,461619,,42.9286,,41.0714,,42.9444,,59.3333,,43.2,,34.7429,,38.35,,38.3429,,38.9333,,43.75,,42.3,,39.12,,52.4286,,59.6667,,50,,49.3469,,36.2,,40.6939,,46.6,,46.4762,,38.2778,,47.5,,63.5667,,62.0357,,63.7222,,58.1,,56.875,,49.975
42,471619,,44.5238,,41.3929,,45.1667,,59.5667,,43.6,,33.3714,,37.35,,39,,40.2333,,43.6667,,41.9667,,39.34,,53.3571,,59.8333,,50.5,,50.0612,,37.36,,40.449,,46.6667,,47.7619,,38.2222,,47.8333,,63.0333,,61.4643,,66.4444,,56.9667,,54.5,,49.35
43,481619,,43.119,,41.3571,,44.9444,,59.2667,,46.1333,,34.5714,,37.7,,37.7714,,38.4667,,43.4583,,41.5,,38.3,,54.3393,,60.875,,50,,49.1633,,35.16,,40.3878,,46.6333,,47.2857,,38.1667,,48.5333,,63.5333,,60.25,,65.3333,,57.1333,,52.5417,,48.65
44,491618,,43.381,,41.9286,,43.9444,,59.4333,,44.3667,,34.9714,,36.75,,37.9714,,40.1,,43.6875,,42.1667,,39.36,,52.8214,,60.625,,49.8571,,49.5918,,36.36,,40.1224,,46,,48.8095,,38.8889,,47.9333,,63.6333,,62.6429,,64.0278,,59.4,,51.5,,48.9
45,501618,,45.1667,,41.6429,,46.2778,,61.3,,44.6,,34.5429,,38.25,,38.8,,40.4667,,42.8542,,42.0833,,38.96,,53.5179,,60.5417,,49.7143,,49.102,,34.84,,41.3878,,46.8667,,48.1429,,39.4722,,49.1667,,64.3333,,62.8929,,66.5556,,55.9,,55.6667,,49.475
46,511618,,43.1905,,42.2857,,43.7222,,61.7667,,42.6,,35.1143,,37.2,,37.8857,,40.1333,,43.1042,,42.6,,38.66,,53,,60.4583,,49.119,,49.8571,,37.4,,40.898,,45,,47.5714,,38.1667,,46.7667,,63.4,,61.5,,63.8056,,58.1667,,52.9167,,49.925
47,521617,,43.9524,,41.4643,,43.2778,,59.8333,,42.8,,33.9429,,37.75,,38.6,,41.3333,,43.8125,,41.8167,,38.72,,52.6964,,59.4167,,50.0714,,49.5306,,35.92,,41.2449,,45.8,,47.5952,,37.4722,,47.3,,62.4667,,62.1071,,64.4722,,57,,53.2917,,48.4
48,531617,,43.7143,,41.9286,,44.6111,,61.7667,,44.6667,,32.7143,,37.55,,37.5714,,39.9,,43.1042,,42.3667,,39.04,,51.6786,,60.125,,49.9048,,49.4694,,35.6,,40.4286,,45.5,,47.1905,,38.9444,,46.7333,,62.2667,,63.25,,63.0833,,57.1333,,51.8333,,49.425
49,541617,,43.619,,42.8929,,45.1667,,62.0333,,45.2667,,34.0857,,36.85,,39.3429,,39.6,,42.5,,42.0167,,38.44,,53.1786,,58.9583,,49.2381,,49.9388,,34.84,,39.4694,,46.2333,,47.7857,,39,,49.3333,,63.5333,,62.4286,,63.75,,57.7,,55.2083,,47.9
50,551616,,44.3571,,40.4286,,42.4444,,61.0667,,43.7333,,35.2571,,37.1,,39,,40,,43.5417,,41.8,,38.96,,52.7857,,59.25,,49.119,,49.551,,35.32,,40.449,,45.5333,,48.0476,,36.4722,,48.3333,,64.1333,,62.0357,,63.5278,,57.9667,,55.2083,,48.325
51,561616,,44.7143,,40.0357,,44.2222,,60.2667,,44.5667,,33.7143,,37.85,,37.6571,,39.9667,,42.25,,41.5667,,38.84,,53.7143,,59.5833,,49.881,,48.8571,,36.2,,41.3878,,44.7333,,48.3333,,38.1389,,48.1333,,64.8333,,62.7143,,64.3611,,57.2333,,54.4583,,49.325
52,571615,,44.6905,,41.6786,,43.6667,,60.3,,44.8333,,34.9429,,36.05,,38,,39.6,,44.3125,,42.3,,38.92,,53.2857,,60.4583,,49.619,,49.2857,,35.84,,40.4694,,45.6,,47.6429,,38.8056,,47.9333,,64.1333,,62.1429,,64.3056,,57.8,,53.5833,,49.025
53,581615,,44.0238,,42.6071,,44.5,,59.7333,,44.1,,33.6286,,36.7,,38.2286,,38.1333,,43.875,,42,,37.96,,53.3036,,62,,49.6905,,49.3673,,36.08,,40.2041,,45.8333,,46.3333,,37.9167,,46.0667,,62.3,,62.2143,,65,,57.9,,53.3333,,49.025
54,591615,,43.8571,,41,,42.8889,,59.6333,,42.5667,,33.7429,,36.25,,36.5714,,40.5667,,43.5625,,41.75,,39.82,,53.3393,,59.5833,,48.7619,,49.2449,,36,,40.4898,,46.1333,,47.119,,38.6667,,48.1333,,64.8,,60.8214,,64.9444,,57.6,,54.5833,,48.6
55,601614,,43.5714,,42.0357,,44.1111,,58.2,,45,,34.4857,,36.05,,37.9714,,40.1333,,42.3333,,41.25,,37.82,,53.125,,61.125,,48.6905,,47.6939,,35.32,,40.1837,,44.8333,,46.6429,,37.4722,,47.0667,,64.3333,,61.2143,,64.5278,,57.5,,52.5,,49.425
56,611614,,45.119,,41.6071,,44.2778,,59.1333,,43.0667,,34.3143,,35.3,,38.1429,,39.2333,,44.1042,,40.8167,,38.32,,53.0357,,58.7917,,50.7619,,48.6939,,34.92,,40.3061,,45.0667,,46.9524,,37.5833,,48.5,,64.3667,,61.7143,,64.5,,58.5,,53.4583,,48.85
57,621613,,44.5,,42.8929,,41.7778,,60.3667,,42.6,,34.7714,,36.85,,37.9143,,39.4,,43.5625,,42.35,,39.14,,53.4643,,59.2917,,49.2857,,48.8571,,35.96,,40.1837,,44.4667,,47.381,,37.5556,,48.4667,,64.7333,,61.4286,,62.9167,,57.9,,55.6667,,48.35
58,631613,,43.5952,,42.9286,,44.9444,,58.5333,,42.8333,,34,,35.9,,37.9143,,40.8667,,43.6458,,41.6667,,39.74,,53.0714,,60.4583,,49.0476,,49.1429,,37.24,,40.449,,44.8667,,47,,36.2222,,47.6667,,63.1667,,60.1786,,63.75,,56.1,,54.75,,48.85
59,641613,,43.5714,,43.1071,,42.6111,,61.6333,,44.9333,,34.3714,,37.95,,38.0857,,41.1,,43.0625,,41.8333,,37.84,,52.1964,,59.0417,,47.9286,,49,,35.92,,41.0816,,45.3333,,49.3095,,37.8889,,48.1,,63.7667,,61.6071,,63.8889,,56.8333,,53.2083,,50.5
60,651612,,44,,42.3929,,46.1667,,58.9667,,43.9667,,34.8857,,36.35,,37.2571,,40.0333,,43.8125,,41.7,,38.62,,52.75,,60.4583,,47.6429,,49.7755,,35.48,,41.0612,,44.5333,,47.9286,,38.5556,,48.3,,62,,63.1786,,64.25,,57.4333,,53.7083,,49.425
61,661612,,43.881,,40.4643,,43.3889,,62.8667,,42.9,,34.8286,,37.9,,38.9714,,40.7667,,43.4583,,42.25,,38.98,,53.0714,,59.7083,,48.8333,,49.8571,,35.28,,41.5102,,44.4667,,48.2619,,38.3056,,48.7333,,64.3,,61.3214,,64.9722,,56.4,,54.4583,,50.175
62,671612,,42.9286,,41.8214,,44,,60.6667,,43.3667,,35.0571,,37.35,,37.0286,,38.3,,42.9375,,41.3667,,39.04,,54.0179,,61.125,,48.5714,,48.5306,,36.64,,40.8163,,45.6667,,46.0714,,37.8333,,48.8,,64.1333,,63.0714,,64.4444,,57.3667,,55.0417,,50.475
63,681611,,43.6905,,42.9643,,42.5,,60.4333,,43.4,,33.7429,,37.85,,37.3143,,40.5,,42.6458,,42.4,,39.14,,53,,58.7083,,48.4762,,47.9184,,34.84,,40.8571,,45.5333,,47.5238,,37.7222,,48.7,,63.4,,62.0357,,65.2222,,59.3667,,53.875,,48.35
64,691611,,43.2619,,42.3214,,43.1667,,60.8,,42.4333,,35.4,,37.85,,38.2857,,40.0333,,44.375,,41.3,,38.08,,52.375,,60.2917,,48.7619,,48.5306,,35.72,,40.102,,45.6333,,47.9524,,37.6667,,48.5,,62.3333,,61.9286,,65.1389,,57.0333,,55.375,,50
65,701610,,43.4762,,41.25,,43.1111,,59.4667,,43.4,,34.8571,,36.85,,38.1429,,40.4,,43.25,,41.4833,,38.68,,53.9643,,60.4167,,48.3333,,49.1837,,34.8,,40.0204,,45.8333,,47.7143,,37.6389,,47.5667,,62.7333,,60.6071,,64.2778,,57.6667,,54,,50.35
66,711610,,42.8095,,42.3571,,44.3333,,60.1,,43.1333,,33.8857,,38,,38.0286,,39.7,,42.6458,,42.1167,,38.46,,52.2857,,57.3333,,47.2619,,47.8163,,34.96,,40.5306,,45.2,,47.4524,,38.0278,,47.6333,,61.6333,,62.1429,,65.4722,,56.6,,53.9583,,49.175
67,721610,,43.7619,,40.0714,,43.1111,,58.2667,,42.6,,35.0857,,37.5,,38.0571,,39.4667,,43.2083,,42.0667,,38.1,,52.75,,57.3333,,48.0476,,50.8163,,35.36,,40.1224,,45.0333,,47.2381,,38.6389,,45.4333,,62.0667,,63.1429,,63.7778,,55.9333,,54.9583,,48.975
68,731609,,43.0714,,41.8214,,41.6111,,60.9667,,43.8667,,33.4,,36.45,,38.5714,,40.9333,,43.5,,42.3167,,39.04,,52.9286,,57,,47.6429,,49.5102,,34.68,,39.898,,45.9667,,46.881,,38.1667,,47.5333,,61.5333,,61.9286,,64.7222,,58.3,,56.125,,49.2
69,741609,,42.5,,40.5714,,43.5556,,57.8333,,43.7,,34,,37.65,,39.8857,,38.9667,,43.5625,,41.95,,38.94,,51.6786,,58,,48.9524,,47.7551,,33.92,,40.8776,,44.7333,,47.3095,,37.4444,,48.3667,,62.6667,,60.6429,,62.9722,,57.8,,55.2917,,49.375
70,751609,,43.5476,,39.9643,,43.6667,,60.2667,,43.2,,34.4286,,37.05,,37.4571,,39,,42.6042,,41.1667,,39.14,,52.5,,58.4167,,48.9762,,48.0408,,34.92,,40.6327,,44.6333,,46.8095,,38.6111,,48.1667,,63.5,,61.7143,,63.6667,,56.3667,,54.4167,,49.85
71,761608,,42.1429,,39.6071,,41.1667,,57.5333,,42.1333,,33.4857,,35.4,,39.8,,40.1,,43.1667,,41.25,,37.9,,53.0714,,59.5833,,48.7381,,48.6327,,34.12,,39.5918,,44.3,,46.7143,,37.1944,,46.8667,,63.2333,,62.0714,,65.1667,,56.7333,,55.4583,,48.925
72,771608,,43.0238,,41.1786,,43.6667,,60.2333,,43.0667,,33.8571,,36.35,,37.4286,,39.7667,,42.3542,,40.6667,,38.24,,53.2143,,59.2083,,47.8095,,48.4694,,34.96,,40.3061,,46.7667,,47.1667,,38.3333,,47.1333,,63.4333,,61.7857,,64.3611,,55.5667,,55.9583,,49.075
73,781608,,43.4286,,41.6071,,42.3889,,58.0333,,40.8,,33.9429,,37.2,,36.7143,,39.3667,,42.9792,,41.05,,38.26,,51.9464,,58.3333,,47.7381,,48.9592,,35.44,,39.3673,,44.9667,,46.9048,,38.0278,,47.7333,,62.6,,61.2857,,63.3611,,57.2667,,55.9167,,49.925
74,791607,,42.5,,40.8929,,42.3889,,58.6333,,43.2667,,34.4857,,35,,36.9429,,39.2667,,42.9167,,41.55,,37.98,,53.8214,,58,,48.4048,,48.8776,,34.76,,39.6735,,44.4667,,47.6667,,36.75,,47.2333,,61.2667,,63.1071,,65.1944,,57.7,,57,,49.175
75,801607,,43.2143,,40.3571,,41.7222,,57.8,,42.9667,,33.9714,,38.25,,36.2857,,38.1333,,42.3958,,41.05,,37.5,,52.5179,,57.3333,,47.5,,47.9796,,36.76,,40.1633,,45.2667,,46.5714,,37.6667,,48.2333,,63.0667,,60.9286,,64.1944,,57.4333,,54.0417,,49.025
76,811606,,41,,41.1786,,41.1111,,57.4333,,40.1333,,33.1143,,36.4,,37.2,,40.8333,,43.7083,,40.4667,,38.1,,52.8393,,59.0417,,46.9762,,48.9592,,36.16,,39.7755,,44.8333,,46.8095,,38.75,,47.5667,,62.8333,,61.0714,,64.5556,,56.6,,56,,49.7
77,821606,,41.9286,,39.9286,,42.8333,,58.4333,,41.6333,,33.0857,,36.05,,37.8571,,37.6667,,42.5,,40.2167,,38.98,,52.4643,,57,,47.8571,,48.6122,,34.44,,40.0612,,44.9,,46.2143,,37.8333,,46.3333,,61.0667,,60.9643,,63.2222,,58.5,,53.5833,,49.775
78,831606,,42.9762,,39.8571,,42.9444,,58,,42.6,,33.9143,,38.15,,36.1714,,40.0667,,42.4792,,41.85,,37.26,,53.125,,58.4167,,48.0952,,47.8571,,34.44,,40.9388,,45.5333,,46.5714,,39.4167,,46.5667,,61.7333,,62.3571,,64.25,,57.0667,,53.8333,,49.35
