Frame,Time (ms),,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity 
73,860926,,23.3364,,14.6352,,14.1287,,15.7592,,17.4393,,18.364,,21.8912,,25.1678,,16.6155,,22.0004,,19.2884,,32.1752,,27.3217,,20.1681,,16.3363,,22.1161,,15.2989,,17.4179,,15.9558,,21.2786,,11.4868,,18.0987,,15.3616,,15.8746,,17.3775,,17.2217,,16.6986,,18.4501
74,870923,,19.9417,,14.5359,,14.3856,,15.0892,,17.2525,,17.8961,,19.2926,,25.5598,,16.5789,,17.5908,,18.5132,,27.197,,32.4708,,20.7824,,18.6909,,23.4272,,14.2067,,16.1726,,15.4944,,21.0658,,10.9161,,18.0376,,15.4095,,15.1501,,15.8341,,17.8846,,18.1936,,17.0112
75,880923,,20.7956,,15.1566,,13.6494,,16.0756,,15.5241,,16.5533,,19.8743,,34.1768,,16.9852,,18.5754,,16.781,,28.5213,,31.4011,,20.0673,,16.3689,,23.287,,14.644,,16.5049,,16.643,,22.2663,,11.531,,20.4333,,15.1449,,13.6658,,15.7303,,16.7883,,16.1576,,17.0919
76,890923,,19.3058,,14.1086,,13.8197,,15.507,,16.1213,,19.651,,23.052,,22.7043,,14.9053,,20.7754,,20.105,,31.5091,,30.4479,,22.1378,,16.9643,,25.4501,,13.7585,,15.678,,17.3012,,20.2402,,10.9569,,19.8685,,14.6735,,15.5618,,14.377,,18.6387,,14.6792,,16.607
77,943266,,13.3321,,13.1577,,13.9412,,11.9526,,10.6916,,18.4342,,14.335,,19.103,,15.6997,,12.5785,,16.2573,,27.5558,,19.6688,,22.377,,15.7888,,22.3573,,12.2449,,13.2271,,13.8734,,14.5577,,8.877,,10.7128,,13.2478,,14.1315,,15.0207,,14.9033,,17.4889,,15.1593
78,953248,,12.9571,,14.1242,,12.8886,,10.9347,,11.4985,,18.3349,,15.0679,,17.7794,,15.2311,,12.9608,,14.9075,,30.4699,,24.1199,,18.5965,,16.0817,,22.2619,,11.6303,,13.3672,,14.1006,,16.7542,,9.4434,,10.352,,12.7734,,12.8006,,15.6243,,15.0059,,15.3364,,14.0343
79,963247,,13.3121,,14.0716,,13.9565,,11.2915,,12.8931,,20.1059,,15.7955,,19.229,,18.6768,,15.7823,,16.5235,,30.5952,,24.8639,,18.0672,,14.8775,,19.6615,,12.1093,,14.2349,,14.4065,,16.6506,,10.7307,,11.4166,,12.6362,,13.9116,,15.5522,,14.345,,17.1755,,15.9655
80,973250,,13.0187,,13.5982,,13.7895,,11.0456,,12.9608,,22.3768,,15.7784,,18.2348,,16.9722,,17.321,,15.3681,,27.4792,,26.2161,,18.4064,,16.9331,,21.8537,,12.4235,,13.9968,,15.6391,,16.9415,,11.2505,,12.0194,,13.032,,13.6666,,15.4718,,13.9619,,15.9458,,16.0274
81,983247,,13.7719,,13.9046,,14.0584,,11.2923,,12.6699,,20.1414,,15.5346,,17.5455,,18.72,,15.9391,,16.949,,23.5858,,22.6794,,17.8537,,15.5415,,20.8082,,12.4453,,13.9866,,14.9716,,18.1572,,12.1298,,12.1511,,13.2656,,13.5792,,15.9416,,13.7114,,16.4127,,15.1239
82,993240,,14.1228,,13.5991,,13.4062,,11.6071,,12.6787,,20.0782,,17.2524,,17.385,,16.5825,,15.532,,15.8705,,24.0159,,26.7709,,17.8574,,14.9118,,19.3052,,13.1316,,14.0336,,14.1058,,17.1719,,12.3288,,12.0081,,13.2611,,13.1629,,14.6012,,14.3316,,15.9417,,14.2261
83,1003241,,13.4059,,14.2336,,13.3555,,11.8387,,12.4823,,18.6903,,16.4172,,17.8403,,18.2651,,16.4488,,16.4116,,26.5395,,23.2946,,17.1031,,15.0285,,20.1355,,12.7605,,13.6494,,14.9319,,16.0813,,12.1805,,12.2181,,13.2912,,13.3007,,16.3795,,16.1781,,16.6023,,14.8097
84,1013244,,12.9534,,13.2466,,13.1237,,11.9695,,13.0927,,17.915,,13.7159,,15.3929,,17.0752,,17.7839,,16.6344,,20.0325,,20.6512,,16.6512,,14.9514,,19.2658,,12.8364,,13.1664,,14.7379,,16.1248,,12.2974,,11.9418,,13.0742,,13.8065,,14.7723,,15.414,,16.6124,,14.7288
85,1023244,,12.6976,,13.9117,,14.1773,,12.1468,,12.8629,,16.9643,,14.9802,,15.064,,15.8992,,15.7173,,16.9694,,18.5682,,22.9982,,14.9609,,15.6481,,17.3173,,13,,14.3704,,13.8171,,15.9777,,12.8288,,11.9226,,13.0069,,12.6053,,14.6667,,14.6006,,15.0011,,14.0697
86,1033245,,12.615,,13.3645,,14.2658,,12.3384,,12.7497,,16.6173,,14.4103,,13.1361,,15.5306,,16.48,,15.8278,,19.6408,,21.7112,,16.2356,,14.1915,,15.7842,,12.3392,,14.2044,,14.5832,,16.8385,,12.5669,,13.3329,,12.8565,,13.4186,,15.2957,,14.872,,15.3712,,13.877
87,1043245,,12.3691,,13.1196,,13.6033,,12.6102,,12.1946,,15.275,,14.2578,,13.1889,,15.3423,,15.071,,15.52,,17.7615,,20.1773,,15.7688,,14.4689,,15.6872,,12.788,,13.8091,,14.0672,,15.5684,,12.8174,,12.0751,,12.7153,,13.2416,,15.2749,,17.132,,16.0663,,13.9404
88,1053244,,12.2591,,14.8723,,14.2421,,12.1413,,13.1761,,14.4394,,15.3884,,13.4419,,16.2241,,15.4787,,16.4603,,16.3104,,22.3348,,16.3374,,13.6845,,15.0743,,12.5916,,13.9145,,13.9809,,16.7333,,13.02,,12.53,,12.5913,,13.708,,15.5512,,15.093,,14.9027,,15.0409
89,1063246,,12.2813,,13.338,,14.6187,,12.0211,,13.7295,,14.6376,,14.1665,,12.6079,,15.6751,,14.9414,,14.415,,16.8297,,19.8097,,14.3602,,14.3905,,15.6442,,12.7311,,14.3853,,14.0179,,15.6769,,12.9801,,12.5292,,12.5976,,14.1903,,14.2787,,13.978,,15.9439,,14.6674
90,1073242,,12.1035,,13.6624,,13.6202,,11.8698,,12.6787,,15.1062,,15.4489,,13.1049,,16.2841,,17.7254,,15.6501,,15.2431,,17.0918,,14.4435,,15.2898,,15.4566,,12.796,,14.7956,,14.9201,,17.8877,,12.625,,12.471,,12.5461,,13.2204,,14.3974,,14.325,,15.3625,,14.2675
91,1083245,,12.1068,,13.9049,,12.7758,,11.912,,12.2714,,14.2874,,14.7872,,11.6511,,15.0359,,14.6374,,15.192,,16.616,,18.3723,,14.426,,15.053,,15.692,,12.4284,,13.6712,,14.2603,,16.6952,,12.9026,,12.6027,,12.5784,,14.1054,,15.0843,,14.6878,,16.4264,,13.0428
92,1093243,,12.2584,,13.8226,,12.8734,,12.0489,,13.098,,14.3069,,13.4845,,12.0641,,17.3235,,14.4903,,16.1215,,15.3117,,17.9132,,14.726,,15.3165,,14.4434,,12.4251,,13.2172,,14.2626,,17.3709,,12.8795,,12.5571,,12.2026,,13.377,,15.5165,,15.8576,,15.5545,,17.2234
93,1103241,,12.1115,,14.8295,,13.7338,,12.1241,,12.8325,,14.3,,15.2037,,12.1824,,15.517,,15.6037,,16.2834,,17.6651,,18.8184,,15.4254,,15.9843,,15.431,,12.7719,,13.9256,,14.1677,,15.1939,,12.4615,,12.2458,,12.3147,,14.8227,,15.2587,,14.0707,,15.9443,,14.1157
94,1113242,,12.1224,,13.3468,,14.4497,,12.203,,13.0812,,14.2087,,13.5996,,11.2491,,16.3079,,14.4376,,15.938,,15.8567,,16.73,,14.8508,,14.2501,,13.8528,,11.881,,13.3419,,13.4864,,15.6234,,12.7816,,12.3011,,12.3195,,12.9407,,15.3375,,14.1727,,16.2878,,14.5348
95,1123241,,12.4582,,12.9751,,14.1019,,12.055,,12.8312,,14.6456,,15.504,,11.2379,,16.5191,,14.6905,,17.4919,,15.4067,,18.0958,,14.5937,,15.3736,,15.0722,,13.056,,13.4423,,13.7815,,15.8161,,12.987,,12.5801,,12.42,,14.4304,,15.6428,,15.4727,,15.5848,,15.3022
96,1133240,,12.5088,,13.4739,,13.9832,,12.3433,,12.9335,,14.4333,,15.2199,,11.3327,,15.9922,,14.6822,,17.7561,,14.3816,,20.8407,,14.762,,14.7305,,15.1207,,12.9027,,13.2991,,13.632,,17.2028,,12.4256,,12.5044,,12.1871,,13.1655,,15.1756,,13.8851,,16.3248,,13.912
97,1143241,,12.2698,,12.9998,,13.0265,,12.7766,,12.354,,14.081,,14.427,,11.0223,,15.9667,,15.6394,,16.5489,,16.4372,,18.8228,,14.5965,,14.6555,,15.0642,,11.9514,,13.196,,14.4156,,16.3761,,12.3237,,12.6624,,12.319,,13.2569,,14.2862,,17.7477,,15.4982,,13.4727
98,1153240,,12.535,,13.1281,,14.3399,,12.1392,,12.853,,14.2165,,14.0776,,11.5862,,17.4523,,14.425,,16.4886,,14.7087,,19.9506,,14.8172,,15.4431,,15.4039,,12.1679,,13.2581,,14.2217,,16.4647,,12.6825,,11.969,,12.258,,13.6151,,15.9151,,14.7226,,16.6142,,14.4281
99,1163240,,12.4191,,13.123,,13.3291,,12.1589,,12.3566,,14.4918,,13.6355,,11.2705,,15.9702,,13.3788,,15.5377,,15.5902,,18.9008,,15.6318,,15.8025,,14.3332,,13.078,,13.3384,,13.5308,,16.8526,,12.6582,,12.2818,,12.0712,,12.8194,,14.3956,,15.6843,,15.5025,,14.3687
100,1173240,,12.7709,,13.996,,14.017,,12.7124,,12.3795,,13.1697,,13.5313,,11.0236,,16.6511,,15.0205,,14.5755,,15.7092,,18.2223,,14.4043,,14.556,,15.9133,,12.7859,,13.0742,,13.9638,,17.2247,,12.7279,,12.8223,,12.4489,,13.4136,,14.827,,15.1368,,16.3956,,16.0632
101,1183238,,12.7884,,13.1976,,14.4613,,12.8249,,12.8816,,14.0371,,13.8196,,11.134,,14.9258,,13.2619,,16.4885,,16.3416,,16.7151,,15.4434,,15.5968,,14.1227,,12.6292,,13.6124,,13.7766,,17.7105,,12.8739,,12.8087,,12.4406,,13.1049,,15.1749,,15.9054,,16.5709,,15.6731
102,1193239,,12.4008,,13.7607,,14.4807,,12.4948,,12.4811,,13.7427,,14.6066,,11.1019,,15.4501,,13.9181,,15.2322,,17.3869,,23.0998,,15.4201,,14.7152,,14.2632,,12.1733,,13.2692,,13.9451,,17.6626,,12.413,,12.5324,,12.2758,,14.8152,,15.2949,,15.3548,,17.3726,,16.0375
