Frame,Time (ms),,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity 
39,462577,,12.8625,,10.6651,,13.8228,,12.2748,,14.7817,,12.4415,,15.6117,,14.1424,,11.6179,,13.0723,,12.9798,,19.1065,,13.1049,,12.4246,,12.5167,,12.5497,,10.0967,,14.4863,,9.7723,,11.1392,,12.695,,12.5246,,11.8671,,13.1215,,12.1945,,12.136,,11.2114,,11.0195
40,472575,,13.1321,,10.6205,,13.3278,,14.8682,,17.5691,,12.6118,,15.4726,,16.0773,,12.7893,,13.7658,,14.2496,,16.4437,,13.4635,,11.7068,,12.2416,,12.2706,,9.8987,,15.1829,,9.7522,,11.5549,,11.685,,11.756,,11.7799,,13.0445,,12.3938,,13.2225,,10.6276,,11.233
41,482569,,13.4651,,10.8809,,15.5722,,14.199,,18.0466,,12.6397,,15.0208,,18.1979,,12.0863,,13.0977,,14.0076,,16.2624,,13.5604,,12.4305,,12.7888,,11.8421,,10.3371,,14.1529,,10.1712,,12.4362,,12.9956,,12.5376,,11.3829,,13.3659,,12.6205,,13.4639,,10.8285,,10.7691
42,492571,,12.2951,,10.664,,12.6211,,13.9609,,15.0152,,13.0196,,15.729,,16.7158,,11.2483,,13.1968,,15.0575,,19.0665,,12.9768,,12.0232,,11.6202,,12.518,,10.2685,,16.122,,9.9054,,11.0552,,12.9698,,12.485,,11.9788,,12.8654,,12.1504,,12.9866,,10.4868,,11.1714
43,502570,,13.4787,,10.5924,,12.5606,,12.2081,,15.8827,,13.2885,,14.6126,,15.721,,11.8137,,12.5478,,15.2031,,14.9799,,13.3695,,15.5937,,12.24,,12.7465,,10.5995,,15.2829,,10.2784,,11.2618,,11.9995,,13.0826,,12.4958,,13.5115,,11.8096,,13.8086,,10.2834,,10.4782
44,512569,,13.1203,,11.2581,,13.5364,,13.18,,15.5657,,12.8747,,14.6779,,17.6759,,12.132,,13.56,,18.0033,,17.2474,,13.8878,,12.397,,12.4573,,11.8146,,10.586,,15.0324,,10.0443,,11.3057,,13.1728,,12.3071,,12.0356,,13.1716,,13.0029,,12.6844,,10.3418,,11.0785
45,522569,,13.7374,,10.7259,,15.2499,,14.8263,,15.0327,,13.721,,14.7608,,18.022,,12.2072,,13.4863,,13.8247,,13.9619,,13.0831,,12.8762,,11.4792,,11.4449,,10.4577,,15.054,,9.8831,,11.3783,,13.8688,,13.4162,,11.9127,,13.6505,,12.9014,,12.7535,,10.464,,11.3325
46,532570,,12.8273,,11.0256,,13.8037,,14.1474,,16.9228,,13.2855,,14.4813,,18.4017,,12.2564,,13.9367,,15.9761,,19.6578,,13.3574,,12.1794,,11.7842,,12.7549,,10.4385,,17.2384,,10.2114,,11.3284,,13.6259,,12.3827,,12.0124,,13.3282,,12.8527,,12.3882,,11.0446,,10.7941
47,542567,,13.595,,10.9968,,14.4944,,12.9585,,15.3529,,13.5779,,18.5281,,18.7527,,11.9683,,14.4961,,15.2176,,16.085,,12.2998,,12.9162,,12.4396,,12.9669,,10.8105,,13.0065,,10.3394,,11.2168,,12.7343,,12.1451,,11.8261,,12.938,,12.5059,,13.8774,,10.7547,,10.7941
48,552581,,13.182,,10.8919,,13.8437,,14.996,,15.1683,,13.0973,,13.9381,,17.5084,,12.1378,,13.7027,,12.9528,,14.6257,,12.8376,,12.7545,,11.9307,,12.269,,10.6711,,14.7738,,9.9025,,11.4863,,12.9523,,12.3118,,11.6541,,13.3073,,12.0013,,13.5086,,10.7915,,11.24
49,562567,,13.3662,,11.2529,,15.9028,,13.3722,,16.1362,,13.6025,,16.9153,,17.2393,,12.2728,,13.3312,,13.6372,,14.6305,,13.5676,,12.2957,,11.8977,,11.5429,,10.4726,,13.2392,,10.202,,11.068,,11.9276,,12.3315,,11.7506,,13.0746,,12.8939,,13.3329,,10.6917,,10.914
50,572567,,12.808,,10.8816,,13.8088,,12.7265,,16.7965,,13.6332,,15.4617,,16.2709,,12.871,,13.3051,,15.41,,15.2372,,13.044,,13.2865,,12.3252,,11.9912,,10.2727,,15.3185,,10.1558,,11.2298,,12.0235,,12.6025,,11.9715,,13.0213,,12.6408,,12.0809,,10.7634,,10.859
51,582574,,11.5639,,11.4577,,14.372,,12.3695,,16.0714,,12.1121,,15.186,,20.713,,12.2116,,13.5445,,14.178,,14.8894,,12.613,,12.3396,,11.6055,,12.1909,,10.2225,,14.8417,,9.9238,,10.7797,,13.1925,,11.6742,,11.7471,,13.2343,,12.873,,12.4771,,10.6728,,10.8896
