Frame,Time (ms),,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity 
75,802507,,13.4469,,12.8336,,14.2664,,11.694,,14.6853,,8.0897,,10.9748,,11.8569,,11.0188,,12.9858,,12.8073,,10.3993,,13.019,,10.1893,,13.5839,,11.7806,,11.6514,,15.7989,,14.1409,,11.7875,,13.5906,,16.7661,,13.4524,,9.5412,,14.5155,,15.4953,,11.5765,,11.7078
76,812506,,14.3459,,13.1624,,13.8311,,10.801,,15.026,,8.0097,,10.4668,,12.5295,,13.3783,,12.7435,,12.0885,,9.9687,,13.0497,,10.8741,,12.5917,,11.7017,,12.3479,,14.7778,,13.5991,,12.2054,,14.6813,,15.8529,,13.3206,,9.1448,,15.1147,,14.6547,,12.4076,,11.55
77,822507,,14.0206,,13.1996,,15.0747,,11.9132,,14.7895,,8.0678,,10.1894,,12.4412,,12.3004,,12.2621,,11.9693,,11.2392,,12.8474,,10.0082,,12.5267,,12.3408,,12.4579,,14.168,,14.4654,,13.8819,,12.8439,,15.2341,,13.8928,,9.5987,,15.089,,14.8126,,11.9075,,11.4168
78,832506,,14.5463,,13.4988,,14.6482,,12.0419,,15.358,,8.0969,,10.1625,,11.6189,,11.8315,,12.4842,,11.9604,,10.6569,,13.4073,,9.3299,,12.9376,,11.8859,,11.902,,13.2523,,14.23,,12.3011,,13.7787,,16.0777,,13.7697,,9.3823,,15.1441,,13.7835,,11.2647,,11.2364
79,842505,,13.7081,,13.7153,,14.2198,,11.6355,,14.4483,,8.1012,,10.6392,,12.1223,,11.759,,12.2467,,10.7706,,10.4888,,13.2874,,10.3647,,13.0604,,11.9793,,12.3124,,13.6154,,14.3001,,12.7982,,14.5159,,16.2858,,14.7692,,9.442,,14.9759,,14.2218,,11.2783,,11.1004
80,852505,,13.7591,,12.689,,13.7679,,12.0663,,14.7086,,8.139,,9.8703,,12.4353,,11.2742,,13.2501,,11.3043,,10.2074,,12.653,,9.4785,,13.3114,,12.1479,,12.1807,,13.766,,13.918,,11.981,,13.0216,,15.2984,,13.616,,9.6459,,15.6656,,13.8327,,11.6628,,11.2026
81,867825,,14.8376,,15.9827,,15.2176,,12.2864,,15.6029,,8.6941,,11.6548,,11.476,,11.0868,,14.3247,,11.5329,,15.0265,,12.7731,,12.514,,15.8944,,12.4248,,16.8179,,14.8084,,18.8765,,13.5303,,16.6299,,19.3913,,15.0705,,10.3592,,18.5492,,15.2942,,17.215,,12.5885
82,877817,,14.0417,,13.976,,13.7903,,11.5506,,15.6201,,8.55,,13.6073,,10.8837,,11.3111,,12.1472,,10.96,,13.0578,,12.4538,,10.9748,,14.3688,,12.4773,,14.7688,,14.696,,16.9433,,13.0025,,16.6219,,18.0376,,15.6433,,11.1829,,18.5025,,15.3865,,15.8293,,13.8954
83,887816,,14.3275,,13.7151,,13.9405,,12.0972,,14.3303,,7.8652,,12.3444,,11.967,,11.2822,,12.2662,,11.0162,,11.646,,12.2768,,10.3178,,13.8675,,11.752,,13.3165,,14.5389,,15.0465,,12.9488,,14.6516,,17.3519,,14.8496,,10.6837,,16.8999,,14.7707,,15.011,,13.4333
84,897816,,14.8173,,13.9841,,12.6446,,11.7329,,14.7057,,8.0943,,12.0115,,11.9317,,10.9696,,11.8988,,10.7818,,11.3273,,12.4032,,9.9076,,14.2861,,11.6071,,13.1441,,13.2143,,15.7136,,12.3246,,14.6822,,17.1294,,14.0804,,9.8038,,17.3682,,13.9661,,15.4451,,12.5383
85,907815,,15.0364,,14.4332,,13.6467,,11.8472,,14.2607,,8.431,,12.7445,,11.977,,11.1963,,12.3832,,10.9861,,10.8931,,11.9645,,9.9583,,13.9207,,11.0897,,13.7132,,13.6021,,15.2377,,12.845,,15.9215,,16.698,,13.6472,,9.8045,,17.412,,14.1213,,15.6975,,12.9076
86,917814,,14.4649,,13.1278,,13.0831,,11.6676,,14.9327,,8.1722,,13.6221,,11.6997,,9.9988,,12.4914,,10.9826,,10.7103,,12.1439,,10.3727,,14.1116,,11.7779,,14.4403,,13.8886,,16.406,,12.6951,,14.3731,,16.2181,,14.0042,,10.7179,,16.9565,,13.541,,15.2114,,13.0343
87,927816,,13.8594,,12.9335,,13.9099,,11.2302,,15.2515,,8.0148,,11.5374,,11.696,,10.1473,,11.9538,,10.5473,,10.9742,,11.7623,,10.1964,,14.1311,,11.4534,,13.8897,,14.6528,,15.0322,,12.7938,,14.369,,16.2342,,13.8363,,10.2797,,16.4811,,14.4779,,14.0394,,12.338
88,937814,,13.928,,13.7454,,13.1736,,11.9937,,14.5347,,8.323,,11.4214,,11.978,,11.0323,,12.3348,,10.801,,10.9751,,11.6855,,9.7834,,13.5205,,11.3982,,13.9039,,13.6722,,13.9987,,13.1654,,13.9494,,14.7116,,14.3245,,9.9375,,17.7442,,13.6834,,14.2342,,11.9594
89,947814,,14.0854,,13.2393,,13.4403,,11.8291,,13.5567,,8.5813,,11.8333,,12.3784,,9.7774,,11.1951,,10.4423,,10.2753,,11.5347,,9.8058,,13.4217,,12.0248,,14.4232,,13.5924,,13.3865,,12.9759,,14.1115,,14.5804,,15.3241,,10.137,,16.5067,,12.7043,,13.8855,,12.8903
90,957814,,14.3111,,13.6053,,13.5563,,10.3636,,13.0253,,8.2689,,11.4627,,11.6307,,9.5533,,10.9824,,9.9322,,9.4552,,11.7817,,9.8349,,13.4443,,11.6465,,14.4064,,13.6376,,11.5632,,12.3194,,13.4037,,14.7176,,13.4995,,9.7519,,15.1376,,12.2308,,12.6511,,11.5251
91,967813,,13.8018,,12.6315,,13.5861,,11.2042,,13.3935,,8.0419,,10.7842,,11.2126,,9.669,,10.327,,10.0812,,10.4688,,11.3084,,8.9829,,13.5873,,11.2807,,13.5316,,13.5184,,11.5375,,11.9541,,11.1125,,14.7315,,13.8814,,9.3439,,15.2439,,10.3965,,13.7168,,12.0912
92,977813,,13.5885,,12.9596,,14.0434,,11.2598,,13.1363,,8.3872,,10.7506,,11.3947,,9.7774,,10.2311,,10.2506,,9.7772,,11.1583,,9.3831,,13.2259,,11.2233,,13.7502,,12.3699,,11.5227,,12.2012,,11.5723,,14.143,,13.2855,,9.1642,,15.3738,,9.8705,,14.1443,,12.4601
93,987813,,14.0782,,13.7436,,12.9275,,11.2106,,12.735,,8.4053,,11.1418,,11.2718,,9.386,,10.1368,,9.8958,,10.3201,,11.4934,,9.03,,13.1905,,11.6078,,13.8751,,12.9089,,11.6098,,12.1921,,11.3119,,15.2677,,13.3419,,9.426,,15.4048,,9.1343,,12.9471,,12.0249
94,997812,,13.6743,,13.0934,,13.7429,,11.7133,,12.2574,,7.9823,,11.1017,,11.0122,,9.4927,,10.6795,,9.6074,,10.1889,,11.4388,,9.0341,,13.0576,,11.3792,,13.7243,,13.1511,,11.3644,,12.1921,,11.1908,,14.48,,13.7102,,9.5437,,15.3939,,9.634,,13.5389,,12.0153
95,1007812,,13.548,,12.8695,,13.4398,,12.4779,,12.6947,,8.3316,,10.4659,,12.7603,,9.108,,10.9691,,10.2976,,9.6612,,11.0835,,9.3539,,13.9869,,11.5121,,13.0357,,12.7237,,12.1802,,11.9628,,11.9026,,15.0584,,14.0369,,9.5028,,15.2977,,9.8434,,14.4443,,12.5984
96,1017811,,13.4617,,13.2169,,14.2463,,10.9765,,12.4796,,8.1914,,11.1999,,12.5142,,9.247,,10.3197,,9.9446,,9.8829,,11.717,,9.0725,,13.7366,,12.1031,,14.3329,,12.5798,,11.8391,,11.649,,11.3147,,14.7722,,13.6244,,9.389,,15.1222,,10.1681,,13.5507,,11.525
97,1027811,,13.6331,,12.6799,,12.9357,,11.4038,,12.4768,,8.1575,,10.6975,,10.7009,,9.1262,,10.7111,,9.8481,,9.5462,,11.8253,,8.8106,,12.9641,,11.5936,,13.3067,,12.6117,,12.0195,,12.7488,,11.8635,,14.5778,,13.3643,,9.3062,,15.3858,,10.5087,,12.7299,,12.4024
98,1048421,,11.6845,,11.3383,,10.4924,,10.2638,,12.7568,,8.4773,,14.4113,,11.3415,,10.2727,,10.2036,,9.7502,,9.6159,,10.5751,,8.8424,,14.2234,,11.7904,,13.3381,,11.5005,,15.9275,,11.5155,,13.3123,,13.6647,,11.9336,,10.5071,,13.8499,,11.7944,,13.895,,13.1052
99,1050186,,11.8511,,12.3699,,10.9082,,10.7466,,12.5851,,8.5266,,14.8575,,12.0751,,9.6787,,11.0945,,10.2083,,10.522,,10.6185,,9.0697,,13.9872,,12.0535,,14.0932,,12.2057,,15.8765,,11.428,,14.1963,,14.6291,,12.5544,,10.7683,,14.5459,,12.2439,,14.0077,,13.6511
100,1060075,,11.6897,,12.2317,,10.9883,,11.1113,,13.0563,,9.0829,,15.9718,,12.6162,,10.5827,,11.9404,,10.3866,,10.9372,,10.9715,,10.1298,,14.3561,,13.1437,,15.6823,,12.3868,,16.6003,,11.6156,,15.3531,,14.3719,,12.8237,,12.2396,,16.2488,,14.8914,,14.6619,,14.603
101,1070075,,12.0935,,12.4402,,11.1675,,10.6265,,13.0818,,9.3146,,15.5944,,12.5799,,10.7834,,12.0106,,11.5269,,11.5813,,11.1303,,10.8852,,13.911,,12.8171,,14.8217,,13.256,,16.7992,,12.1021,,16.2914,,15.1997,,13.0759,,12.6414,,16.1526,,15.3248,,14.6681,,15.1298
102,1080075,,12.3061,,12.7667,,11.3805,,11.4564,,13.1148,,9.8515,,16.0408,,12.7793,,10.9566,,12.3806,,11.5285,,11.662,,11.3037,,10.2573,,13.8643,,12.8172,,14.1862,,13.561,,15.5369,,12.6646,,15.8123,,15.7978,,12.8685,,14.0894,,17.1877,,15.5709,,14.6552,,15.2784
103,1090075,,11.9915,,12.5089,,11.4273,,11.5057,,14.0069,,9.6751,,16.9448,,12.7785,,11.1051,,12.8793,,11.5152,,11.6869,,11.2467,,10.7432,,14.3048,,13.0704,,14.4783,,13.37,,16.864,,12.6991,,15.8615,,14.9654,,13.2023,,13.8157,,16.7463,,15.2155,,13.9536,,15.357
104,1100074,,12.072,,12.711,,11.1708,,11.551,,13.6501,,10.0575,,16.5322,,13.2416,,12.2583,,13.5844,,11.3044,,12.2864,,11.3007,,10.6865,,15.1448,,13.6351,,14.8011,,13.8642,,16.1932,,12.8076,,16.0026,,14.7818,,13.1058,,14.3928,,15.8355,,15.1908,,14.2557,,15.4367
105,1110074,,12.2883,,12.3656,,11.0064,,11.2417,,13.2611,,10.6755,,16.846,,13.3867,,12.2257,,13.0433,,11.3234,,11.5625,,11.6071,,10.6814,,14.1249,,13.2437,,14.9189,,13.6417,,16.3196,,12.8469,,17.3242,,15.9718,,13.2613,,14.5062,,16.6498,,14.714,,13.4245,,15.1286
106,1120074,,12.5662,,12.7504,,11.0392,,11.6503,,13.063,,10.0896,,17.1552,,14.0876,,12.9108,,12.8159,,11.5575,,12.0087,,11.3871,,10.6099,,14.5407,,13.3363,,15.5898,,14.4801,,15.4583,,13.0206,,17.4913,,15.3182,,13.4178,,13.9529,,16.6052,,14.7681,,13.8089,,15.2325
107,1130073,,12.5921,,12.9424,,11.5996,,11.3118,,13.2556,,9.9462,,16.9799,,14.0887,,12.9457,,12.6203,,11.5999,,11.8183,,11.6262,,10.8722,,14.8119,,13.2344,,15.73,,14.5714,,16.1635,,13.0039,,15.3345,,14.9524,,13.1595,,14.7264,,16.7378,,14.3734,,14.2382,,15.0535
108,1140072,,13.321,,12.5137,,11.6543,,11.6688,,12.7426,,10.2832,,19.377,,13.1683,,12.797,,12.987,,12.0602,,11.3149,,11.2717,,10.9923,,14.9707,,13.1367,,14.6706,,15.2415,,16.8779,,13.2556,,16.55,,15.6968,,13.5629,,14.2002,,16.8239,,14.0273,,15.4385,,15.3205
109,1150072,,13.1643,,13.3826,,11.6046,,11.8036,,13.1385,,10.0295,,17.2518,,13.561,,13.4439,,12.7594,,12.2703,,11.5285,,11.6748,,10.8121,,14.9991,,13.0639,,15.6238,,15.3403,,16.8302,,13.6999,,17.6101,,15.1487,,14.7913,,13.6783,,16.8179,,14.4102,,14.0938,,15.1956
110,1160072,,12.9598,,13.8989,,11.8273,,12.0868,,13.0272,,10.505,,17.4051,,13.3331,,13.5112,,13.1477,,11.867,,11.4685,,11.4734,,10.9003,,14.835,,13.897,,15.5447,,15.7153,,16.0366,,14.3036,,16.3896,,15.1048,,14.9824,,13.3014,,16.6965,,14.3451,,15.0382,,14.6904
111,1170072,,13.1958,,14.3249,,12.1218,,12.7052,,12.9074,,10.4632,,16.8533,,15.0213,,14.2717,,12.5411,,11.8652,,11.5729,,11.4093,,11.0679,,14.9811,,13.4502,,16.2704,,18.7908,,16.1409,,13.103,,16.6,,15.2321,,14.8168,,13.6122,,16.8223,,14.4174,,15.2832,,15.1528
112,1180071,,14.1712,,13.546,,11.815,,12.9343,,13.2539,,10.8045,,17.1965,,13.6568,,14.5378,,12.0383,,11.5317,,10.9757,,11.2949,,10.5947,,15.0291,,13.7819,,16.1062,,17.0415,,15.6926,,13.1189,,15.3561,,15.3156,,15.8561,,13.8891,,17.0126,,14.8444,,15.3994,,14.842
113,1190071,,13.8593,,13.4458,,12.1545,,13.3183,,12.2298,,9.8243,,16.6726,,13.1791,,13.7393,,13.0436,,12.0213,,11.192,,11.4937,,11.0826,,14.9659,,13.5806,,17.4226,,16.968,,15.6164,,13.1731,,15.7989,,15.6984,,15.8983,,13.7221,,17.0384,,14.1451,,14.2124,,14.5707
114,1200070,,13.8143,,13.8677,,11.9795,,13.3129,,12.3591,,10.4358,,17.2001,,12.8383,,15.7461,,12.1016,,12.0162,,11.2282,,11.6344,,11.1888,,15.2654,,13.3057,,16.4693,,16.6323,,16.1233,,13.5087,,16.6915,,15.7474,,16.0519,,13.3866,,17.1728,,13.8241,,15.135,,14.8109
115,1210070,,13.9724,,14.0695,,11.8508,,12.7223,,13.0905,,10.1555,,16.6353,,13.6613,,16.3132,,11.8386,,12.1467,,10.9699,,11.1529,,10.9707,,15.0013,,13.8776,,15.2704,,15.7328,,14.872,,13.2579,,16.1342,,16.2005,,15.9462,,13.9289,,17.9921,,13.4045,,14.9693,,15.7155
116,1220069,,14.3963,,14.547,,12.3537,,12.7956,,12.7345,,10.1899,,16.8622,,13.6031,,16.2801,,11.9656,,11.9859,,11.289,,11.5505,,11.3695,,15.3047,,13.7001,,16.6962,,15.4884,,14.9998,,13.8731,,15.9962,,16.4283,,17.1352,,13.7148,,16.8909,,14.2706,,14.827,,15.5002
117,1230069,,14.1475,,14.104,,12.3974,,12.4954,,12.621,,10.2982,,18.2295,,12.5399,,15.8102,,11.6593,,11.5271,,10.7679,,11.1549,,11.2491,,15.6262,,13.3239,,15.7147,,14.3987,,14.4233,,13.124,,14.851,,15.0325,,16.9947,,12.859,,17.3374,,13.5766,,15.124,,14.8253
118,1240069,,14.1471,,13.868,,12.9414,,13.6328,,12.6072,,10.0697,,17.2113,,12.4795,,14.7064,,11.9055,,12.1058,,11.3869,,11.3134,,11.6145,,15.4791,,13.3774,,17.0329,,15.1015,,13.9071,,13.3723,,15.1401,,16.1457,,17.2484,,13.3434,,17.2949,,13.6095,,14.834,,15.3459
119,1250068,,14.1024,,14.4192,,12.5842,,12.8386,,13.0816,,10.5347,,17.2865,,12.9552,,15.3137,,12.4534,,11.5878,,11.3513,,11.1048,,11.4572,,16.1317,,13.5744,,18.477,,14.479,,14.3704,,13.3918,,15.4022,,16.2478,,16.7712,,13.1755,,17.5089,,13.324,,15.5174,,14.7834
120,1260068,,14.375,,14.5183,,12.7179,,13.0008,,12.5256,,10.4672,,16.6415,,12.94,,14.1911,,13.175,,11.7177,,11.1844,,10.9692,,11.1638,,15.6879,,13.7375,,19.1559,,14.9084,,14.4948,,13.0901,,15.7489,,15.9645,,16.9416,,12.9394,,16.7518,,14.0486,,15.2638,,14.6647
121,1270068,,14.7546,,14.9751,,12.6792,,13.3109,,12.5421,,10.4849,,15.9795,,13.4005,,13.2968,,11.7942,,11.8261,,11.2142,,11.2158,,11.3851,,15.6096,,13.4419,,18.4966,,15.1133,,14.206,,13.1891,,15.4663,,16.1882,,17.7055,,13.1157,,17.3765,,13.4501,,15.3151,,13.3185
122,1280067,,14.2207,,14.2546,,11.847,,13.2539,,13.1238,,10.4022,,14.882,,13.3286,,13.2683,,12.0854,,11.518,,11.3242,,10.9703,,10.8161,,15.7929,,12.9495,,18.2092,,14.3961,,13.9909,,13.3978,,15.0438,,15.8143,,17.4788,,12.7454,,18.2917,,13.1946,,15.2756,,14.7772
